"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
8,40,"OPTIMAL",1.18703901526382,926.263000011444,41,0.850000000000016,-0.267960002444012,1.18703901526382,1.14684501489722
