"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"1",0.494386105000002,-0.000727149999999937,-0.00915512499999959,0.00264108500000062,-0.00682139500000008,-0.000342280000000074,-0.00461724499999905,0.00286457000000021,-0.00781464500000059,-0.00806259000000012,-0.00630184999999965,-0.0124239550000003,-0.0050594150000003,-0.00202161499999939,0.00108856500000085,-0.00424851499999999,0.00151528999999972,-0.00175830500000058,-0.00101806500000115,-0.0157047299999997,-0.00356886500000059,0.000236229999999672,0.00470018999999972,-0.00651868500000026,0.00090926499999945,-0.00630458999999982,-0.000302749999999257,-0.00389093499999993,0.000952280000000325,-0.01312217,-0.00714523000000009,-0.0168358849999997,0.00043043999999855,0.000881185000000408,-0.00263783999999848,-0.00392394499999994,0.12543996,-0.00358747499999969,-0.00144888500000107,-0.00721862000000051,0.00233702500000001,0.00415924499999974,0.0011399000000001,0.00663250500000056,-6.11000000008426e-05,-0.00416577999999977,0.00272089500000062,-0.005332619999999
"2",-0.000727149999999931,0.488675805,-0.00152061499999985,-0.00629165500000001,0.00242494500000058,0.00164898499999951,-0.000820119999999833,0.00254815999999987,0.00569247000000001,-0.00279167500000026,0.00495459000000093,-0.00135938999999969,-0.00519261000000062,0.000521870000000455,-0.000796574999999615,0.00243956500000036,-0.00455442000000038,-0.000885630000000059,-0.00530488000000052,0.00545680499999992,-0.00581213999999947,0.140308845,-0.00365658000000008,0.00639887499999978,-0.00933901499999894,0.0040045450000005,0.000902150000000482,-0.00101066999999988,-0.01006468,-0.00441508999999959,-0.00749824500000084,-0.000822960000000077,0.00118347500000043,0.0998967300000002,-0.00726770000000028,-0.00886255000000018,-0.00519039499999955,-0.000797055000000018,-0.00850392499999954,0.00643829999999976,-0.00644016499999969,-0.00316561000000014,0.00136510500000027,-0.00718552000000003,-0.00797486499999994,-0.00133194500000123,-0.00978444500000057,-0.0118585800000008
"3",-0.00915512499999961,-0.00152061499999985,0.500221524999999,-0.00464688500000115,0.00470498499999808,-0.00510462999999992,-0.00720591500000005,-0.00654347999999904,-0.00992513000000031,-0.00723508500000117,0.0945828000000004,-0.0111185799999999,-0.00418028999999868,-0.000635969999999467,0.0211659550000018,-0.0051135150000001,-8.37449999988127e-05,-0.00161786000000033,-0.00482253999999817,0.0020756999999991,-0.00523644499999965,-0.0115292250000006,0.00318234500000063,0.000762809999999149,-0.00209595000000172,-0.00578380499999976,0.164038944999999,-0.00826240500000063,-0.0173992800000007,0.00794825999999824,-0.0033034450000004,-0.00127001499999837,-0.00571955999999936,-0.00388162499999956,0.0933827449999979,-0.00559197499999982,-0.0112925349999996,0.024199249999999,-0.00273511000000065,-0.00372071499999909,0.00349441999999897,-0.00779079999999938,-0.00313189000000001,-0.000841249999999053,-0.00636291999999994,0.0113438800000022,0.0043741700000012,-0.00983959500000186
"4",0.00264108500000062,-0.00629165500000001,-0.00464688500000116,0.49528236,0.000131255000000342,-0.00126038499999968,-0.000315399999999654,-0.0116157899999994,-0.00364940999999977,-0.00341850999999977,-0.00360201000000041,-0.00391130999999936,-0.010737005,-0.003959835000001,0.00475585499999933,-0.00762508999999973,-0.0131052749999992,-0.0047544049999997,-0.00194404000000003,-0.0114111550000002,-0.000469599999999685,-0.00663443500000001,-0.00455868999999862,-0.007203185,-1.74699999994697e-05,-0.00647669000000065,-0.0078776900000001,-0.00197437500000112,0.141219529999997,-0.00684000500000019,0.00296412000000023,-0.0108211149999997,-0.00335578499999983,0.00831300000000017,0.0562178799999987,-0.00503122500000044,0.0920280749999989,-0.0101612000000002,0.00559393000000058,-0.00225766999999982,-0.00644435499999919,-0.00416178499999932,-0.00339296499999877,-0.00734122500000018,0.130190929999999,-0.00622475500000058,-0.0036664449999999,-0.000909915000000046
"5",-0.00682139500000009,0.00242494500000057,0.00470498499999808,0.000131255000000344,0.504102644999999,-0.00377924999999979,0.00266537000000021,-0.0141622799999994,-0.00971294999999945,-0.00272380499999991,-0.000794250000001058,7.51499999995633e-05,-0.00991562999999908,-0.00250683000000026,-0.00648443999999915,0.0249522800000005,-0.00824549000000104,-0.00133569999999859,-0.00203655500000066,-0.00655702499999964,0.00589822999999917,0.00637116000000035,-0.00587923999999867,-0.00602862500000021,-0.00140468500000025,0.000178529999999734,0.00191483499999826,-0.00138205000000026,0.00805022999999856,-0.00530286000000089,0.00375411000000041,-0.00446272000000053,-0.00615186999999998,0.0146816750000009,0.0180547049999998,0.00312431999999952,0.00227124999999913,-0.00613856500000016,0.0202091749999992,-0.00906523499999964,0.00138723499999914,0.000741564999999704,0.0103019750000006,0.00330689000000035,0.00332966499999913,0.00358526500000031,-0.00390499499999996,-0.00299828499999953
"6",-0.000342280000000073,0.00164898499999951,-0.00510462999999992,-0.00126038499999969,-0.00377924999999979,0.485741735000002,-0.00357252000000007,0.000819225000000664,-0.00936342999999906,-0.0136277900000002,-0.00371504000000014,-0.00282924499999971,-0.0117540550000002,0.00609167499999952,-0.00709228000000031,-0.0107506299999998,0.121443,-0.00780543000000026,0.00301512500000006,-0.00459196999999993,-0.00237905999999944,0.0136073599999988,-0.0146119800000001,-0.011208085,0.011020935,-0.00549770000000065,-0.00649852499999993,0.000885285000001038,-0.00343012500000042,-0.00553856499999917,-0.0053443900000002,-0.00117985499999984,-0.0064851699999992,-0.00283394499999939,-0.00104602499999966,-0.00640246999999973,-9.37599999999845e-05,-0.00451481000000025,-0.00497892499999964,-0.0094739399999998,0.00186450500000037,0.0120828549999993,-0.00463708999999907,0.14338577,-0.00457130500000036,0.00362583999999871,0.0112698349999997,-0.00587501499999975
"7",-0.00461724499999904,-0.000820119999999827,-0.00720591500000006,-0.000315399999999643,0.00266537000000021,-0.00357252000000007,0.489397959999999,-0.00489756000000047,-0.00822279499999951,-0.0035644449999997,-0.00247702500000001,0.0125366500000003,-0.000915159999999768,-0.00639442000000015,-0.0175402849999999,0.0016717500000001,-0.0107435749999995,-0.00678194999999956,0.000111460000000723,0.000261819999999613,-0.00608805499999991,-0.00216139000000038,-0.0108074949999997,0.00821217500000007,0.00551776500000039,-0.00105731000000112,-0.0085962900000004,-0.00702926500000072,-0.0106830450000007,-0.00318142500000012,-0.00787655999999984,-0.00150515000000009,-0.00375509499999922,0.00469469500000024,-0.00690212000000032,-0.00301571000000029,-0.000502170000000097,-0.0011739349999998,-0.00602289499999954,-0.00939984999999995,0.00904560999999953,-0.00653516999999996,0.000988619999999827,-0.00711625499999967,-0.00405335999999975,-0.000615640000000677,-0.00891493999999962,0.126552755
"8",0.0028645700000002,0.00254815999999987,-0.00654347999999905,-0.0116157899999994,-0.0141622799999994,0.000819225000000667,-0.00489756000000048,0.508381355000001,-0.00905360499999928,-0.00628537000000056,-0.0106433449999998,0.0701304750000004,-0.0141807600000005,-0.00778402999999955,-0.00177319000000043,-0.0100371049999997,-0.000649024999998958,-0.00706146999999969,-0.00607634500000057,0.00219507000000113,-0.004747195,-0.00818080000000021,-0.00702729000000059,-0.0113091650000004,0.00399788000000029,-0.00879028500000019,0.00331913000000032,-0.00968511499999954,0.00415878000000249,-0.0025574549999995,-0.00167941500000046,-0.011828825,-0.00590855999999931,0.0771150499999987,-0.00346395999999979,-0.000495539999999576,-0.00206255499999986,-0.00821768500000084,-0.00943539000000096,-0.0158786450000003,0.00519979499999961,-0.0103733050000004,0.0700126250000017,-0.000847030000000128,-0.00623351999999932,-0.0212974549999999,0.00235238500000085,0.00233048999999948
"9",-0.00781464500000059,0.00569247000000001,-0.00992513000000031,-0.00364940999999976,-0.00971294999999945,-0.00936342999999906,-0.0082227949999995,-0.00905360499999929,0.500103064999998,-0.00213100500000001,-0.00939980000000002,-0.00579973999999866,-0.012189415,-0.000829974999999588,-0.00905884499999978,-0.0053607999999987,-0.0116826449999999,-0.00792083999999997,0.00283471999999933,0.000885629999999544,-0.00169563499999963,-0.00439016999999913,-0.00610995500000146,-0.00549274499999905,-0.00775732499999942,0.00190394499999986,-0.000161210000000156,0.00251917999999974,-0.0110211999999991,-0.000533299999999894,-0.00329620500000029,-0.00550553000000055,0.163822055,0.000572740000000593,-0.00863723499999967,-0.00755955500000002,-0.00193416000000029,0.00115311000000001,-0.0060835099999995,-0.0113243750000006,0.00119615000000036,-0.00504370000000063,-0.00397414499999933,-0.0166648350000001,-0.0109035599999995,-0.0102212649999997,-0.00176684499999945,0.0816206150000007
"10",-0.00806259000000012,-0.00279167500000026,-0.00723508500000117,-0.00341850999999977,-0.0027238049999999,-0.0136277900000002,-0.0035644449999997,-0.00628537000000057,-0.00213100500000002,0.49501505,-0.0120515699999993,0.00299946999999937,0.00197922499999998,-0.0128291800000001,-0.00328228500000085,-0.00211286999999926,0.000642760000000585,0.00761594999999976,0.000766710000000259,-0.000866424999999882,-0.00645589999999992,6.5615000000526e-05,0.000480359999999688,0.177261075000001,-0.00325972999999947,0.00034225000000007,-0.0101987850000004,-0.00557908500000029,0.00680466000000172,-0.00408074000000032,0.118261125,-0.00974621999999956,-0.00772146499999928,-0.00208849000000022,-0.000315989999999339,-0.0106410500000007,-0.000908834999999227,-0.00123906500000013,0.10109534,-0.00896621500000007,-0.00790573500000029,0.000510850000000461,-0.00688101000000009,-0.00261220499999995,-0.00245453499999828,0.00149225499999988,0.000830025000000084,-0.00198999500000017
