"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
30,40,"OPTIMAL",1.11120231858763,995.024999856949,48,0.85,-0.191111317350163,1.11120231858763,1.08253562098511
