"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
8,30,"OPTIMAL",1.23433684114619,0.76800012588501,31,0.850000000000186,-0.267960002444012,1.23433684114619,1.19414284077959
