"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",0.493343559999998,-0.0123208250000007,-0.00957857500000092,0.00111470999999862,-0.0116224950000008,-0.00202370000000093,-2.29999999999411e-05,-0.00318226999999837,0.000499339999999175,-0.000300249999998243,0.00166213999999946,-0.0042625849999979,-0.00922178000000067,0.000945730000001045,-0.000870510000000755,-0.00459347999999996,0.215871939999999,-0.00683667000000083,-0.0014173000000012,-0.00411068000000055,0.112680664999999,-0.00433568000000002,-0.00868012500000012
"2",-0.0123208250000007,0.491844785000001,-0.00205304999999946,0.00481665000000004,-0.00342982499999998,-0.010068425000001,-0.00610030500000062,-0.0119734450000002,-0.00272187499999927,-0.00201026999999924,-0.010051115,-0.00829372499999979,-0.00101514500000118,0.107300525,-0.00323199999999979,0.14255508,-0.00838364500000159,3.39300000002043e-05,-0.0135187199999996,-0.00473707499999986,-0.0134985,-0.00574689999999973,0.18582861
"3",-0.00957857500000092,-0.00205304999999946,0.498129314999995,-0.00766681499999859,-0.0038103750000001,0.00769131000000019,-0.00493873500000042,-0.00516379500000062,-0.00486695999999843,-0.00154689500000026,0.00499836999999951,0.0375948649999993,-0.0017395649999996,-0.00610709500000063,-0.00721257999999905,3.22999999862288e-06,-0.0045039200000003,-0.00453899999999998,0.00464413000000171,-0.00657883999999802,-0.00834707000000046,0.110152419999998,0.00523379000000039
"4",0.00111470999999863,0.00481665000000004,-0.00766681499999859,0.492462024999999,-0.00782546999999948,-0.00569678000000161,-0.00287049999999932,-0.0013837850000015,-0.00158886499999993,-0.0036893849999996,-0.00951076000000137,-0.00441645999999813,-0.0118983900000014,-0.00169778500000104,1.32400000012422e-05,0.000356044999999282,0.114357434999999,-0.00789643499999993,-0.00338265500000103,-0.00114804499999869,-0.00334921500000003,-0.00481911999999925,0.00100494499999926
"5",-0.0116224950000008,-0.00342982499999998,-0.0038103750000001,-0.00782546999999946,0.488643315000001,0.00232576499999938,7.97000000005606e-05,0.00192889499999993,-0.00544535500000099,-0.00369122999999948,-0.00467169000000129,-0.015145615000001,-0.00566680499999858,-0.00460181500000162,-0.00988022500000105,-0.0067379200000005,-0.00933519500000075,-0.00251502000000105,-0.00564726499999954,-0.00278136500000022,-0.0166662100000004,-0.00955543999999906,-0.00383824500000002
"6",-0.00202370000000093,-0.0100684250000011,0.0076913100000002,-0.0056967800000016,0.00232576499999937,0.491010699999998,-0.0028655649999997,-0.00432245500000037,0.00578150000000049,0.000243884999999922,-0.00695998500000013,-0.00600548499999833,-0.0101184150000004,-0.00596392000000066,0.000308294999998775,-0.00678292499999967,-0.00556972000000002,0.147537555000001,-0.0011973150000017,-0.00259335999999939,-0.0104156649999997,0.0700991550000005,-0.0124692850000001
"7",-2.29999999999419e-05,-0.00610030500000062,-0.00493873500000042,-0.00287049999999932,7.97000000005597e-05,-0.00286556499999969,0.501820725,0.000115325000000147,-0.0130162549999986,-0.00289828500000075,-0.00679212000000075,-0.00978199500000017,-0.00377898499999998,0.000743935000000088,0.0165737299999985,0.002915935000001,0.00156450000000137,0.00571152499999999,-0.00615359000000028,-0.0118691250000025,0.00974741499999713,-0.0010671100000006,-0.00175772500000066
"8",-0.00318226999999837,-0.0119734450000002,-0.00516379500000061,-0.0013837850000015,0.00192889499999994,-0.00432245500000036,0.000115325000000135,0.502670055000001,-0.00537924500000053,-0.00235899000000057,-0.00843207999999834,-0.000113399999998546,0.000929064999998283,0.190748940000001,-0.00292909500000049,-0.0132704799999987,-0.00208081500000047,-0.0057134499999983,0.133382979999998,-0.000437649999999195,0.00517473500000172,0.0040103699999991,-0.00413214500000064
"9",0.000499339999999181,-0.00272187499999927,-0.00486695999999844,-0.00158886499999993,-0.00544535500000099,0.00578150000000049,-0.0130162549999986,-0.00537924500000053,0.49788561,-0.00943866999999861,-0.0138874550000002,-0.00263699999999937,-0.00612818999999905,-0.00538289999999997,-0.0128315300000003,0.000393469999999499,0.00664061499999931,-0.00789207000000181,-0.00516599999999993,0.179064935000002,-0.00331332500000121,-0.00541764499999946,-0.0109381149999988
"10",-0.000300249999998243,-0.00201026999999924,-0.00154689500000026,-0.0036893849999996,-0.00369122999999948,0.000243884999999913,-0.00289828500000074,-0.00235899000000057,-0.00943866999999862,0.488030920000001,-0.00219611499999742,0.00353737500000042,0.0816242050000009,-0.00218548000000036,-0.00101336999999935,0.00221890499999938,-0.00544115999999924,-0.00960293999999857,-0.00121219999999996,-0.0123003299999993,0.00226455500000099,-0.00650899999999932,-0.0100064700000004
"11",0.00166213999999946,-0.010051115,0.00499836999999951,-0.00951076000000138,-0.00467169000000129,-0.00695998500000012,-0.00679212000000076,-0.00843207999999834,-0.0138874550000002,-0.00219611499999743,0.493928995,0.158789550000002,-0.0117333550000009,-0.00478893000000002,0.112036325000001,-0.000399079999999984,-0.000255410000000626,0.153685280000001,0.00178096499999983,-0.0152520349999997,-0.00710464499999959,-0.00775078500000086,-0.00492804999999959
"12",-0.0042625849999979,-0.00829372499999979,0.0375948649999993,-0.00441645999999812,-0.015145615000001,-0.00600548499999833,-0.00978199500000017,-0.000113399999998544,-0.00263699999999937,0.00353737500000042,0.158789550000002,0.508537134999999,-0.0100577599999972,0.00374050499999993,0.000944479999999826,-0.000733605000000287,0.00304140000000117,-0.0020865949999987,-0.00208864999999799,-0.00423204500000085,-0.010659814999999,0.0371821799999993,-0.00571795500000176
"13",-0.00922178000000066,-0.00101514500000118,-0.00173956499999961,-0.0118983900000014,-0.00566680499999858,-0.0101184150000004,-0.00377898499999996,0.00092906499999828,-0.00612818999999906,0.0816242050000008,-0.0117333550000009,-0.0100577599999972,0.496575524999995,-0.00426273500000002,-0.00690353000000097,-0.00613444500000029,-0.0119092199999995,-0.0112546499999994,-0.00415420000000101,-0.00973745999999953,0.00599483500000074,-0.00972759499999835,-2.21450000015164e-05
"14",0.000945730000001047,0.107300525,-0.00610709500000064,-0.00169778500000104,-0.00460181500000162,-0.00596392000000066,0.00074393500000009,0.190748940000001,-0.00538289999999998,-0.00218548000000036,-0.00478893000000002,0.00374050499999993,-0.00426273500000002,0.49856857,-0.00461392000000032,0.10833586,-0.00112737500000022,-0.00742233999999966,0.133173614999999,-0.000252410000000733,-0.00328012000000008,-0.00394872500000083,-0.0056066499999995
"15",-0.000870510000000763,-0.00323199999999979,-0.00721257999999904,1.32400000012475e-05,-0.00988022500000106,0.000308294999998775,0.0165737299999985,-0.0029290950000005,-0.0128315300000003,-0.00101336999999936,0.112036325000001,0.00094447999999982,-0.00690353000000096,-0.00461392000000033,0.49425528,0.000121254999999527,0.00744964999999968,0.0638637299999992,-0.0111601549999989,-0.00765230500000013,-0.00573445499999988,0.00115347000000084,-0.00140779500000032
"16",-0.00459347999999996,0.14255508,3.22999999861914e-06,0.000356044999999277,-0.00673792000000049,-0.00678292499999967,0.002915935000001,-0.0132704799999987,0.000393469999999493,0.00221890499999938,-0.000399079999999995,-0.000733605000000285,-0.00613444500000028,0.10833586,0.000121254999999529,0.477831575000001,-0.00715266000000064,-0.0118057749999982,-0.0128464850000009,0.00148961499999966,-0.0093962950000007,-0.00577717000000116,-0.0059209100000001
"17",0.215871939999999,-0.00838364500000159,-0.00450392000000029,0.114357434999999,-0.00933519500000074,-0.00556972000000002,0.00156450000000137,-0.00208081500000047,0.00664061499999931,-0.00544115999999924,-0.000255410000000629,0.00304140000000117,-0.0119092199999994,-0.00112737500000022,0.00744964999999968,-0.00715266000000064,0.49411011,-0.00206071000000029,0.000557040000000251,0.000308999999999896,-0.00634757000000219,-0.00521678499999897,0.000887884999999662
"18",-0.00683667000000083,3.3930000000205e-05,-0.00453899999999999,-0.00789643499999993,-0.00251502000000106,0.147537555000001,0.00571152499999999,-0.00571344999999831,-0.0078920700000018,-0.00960293999999858,0.153685280000001,-0.0020865949999987,-0.0112546499999994,-0.00742233999999966,0.0638637299999992,-0.0118057749999982,-0.00206071000000029,0.493158915,0.0063108400000007,-0.00445061000000123,-0.00947215000000224,-0.00629785999999947,-0.00265116000000166
"19",-0.00141730000000121,-0.0135187199999996,0.00464413000000171,-0.00338265500000103,-0.00564726499999954,-0.00119731500000169,-0.00615359000000028,0.133382979999998,-0.00516599999999993,-0.00121219999999996,0.00178096499999984,-0.00208864999999798,-0.00415420000000101,0.133173614999999,-0.0111601549999989,-0.0128464850000009,0.000557040000000252,0.00631084000000071,0.490439500000002,-0.00270877999999767,0.00177994000000156,-0.00122081000000001,-0.00565511499999918
"20",-0.00411068000000056,-0.00473707499999986,-0.00657883999999802,-0.00114804499999869,-0.00278136500000022,-0.00259335999999938,-0.0118691250000025,-0.000437649999999193,0.179064935000002,-0.0123003299999993,-0.0152520349999997,-0.00423204500000082,-0.00973745999999952,-0.000252410000000728,-0.00765230500000011,0.00148961499999965,0.000308999999999895,-0.00445061000000123,-0.00270877999999767,0.500110250000001,-0.00942854499999894,-0.00786778999999789,-0.00550224000000096
"21",0.112680664999999,-0.0134985,-0.00834707000000046,-0.00334921500000003,-0.0166662100000004,-0.0104156649999997,0.00974741499999713,0.00517473500000173,-0.00331332500000119,0.00226455500000099,-0.00710464499999961,-0.010659814999999,0.00599483500000074,-0.00328012000000007,-0.00573445499999988,-0.00939629500000069,-0.00634757000000219,-0.00947215000000225,0.00177994000000156,-0.00942854499999894,0.49132558,-0.00955543999999926,-0.0169370099999993
"22",-0.00433568000000002,-0.00574689999999974,0.110152419999998,-0.00481911999999925,-0.00955543999999906,0.0700991550000005,-0.0010671100000006,0.0040103699999991,-0.00541764499999947,-0.00650899999999931,-0.00775078500000085,0.0371821799999993,-0.00972759499999836,-0.00394872500000082,0.00115347000000084,-0.00577717000000116,-0.00521678499999897,-0.00629785999999947,-0.00122081000000002,-0.0078677899999979,-0.00955543999999926,0.50026289,-0.00171315999999972
"23",-0.00868012500000011,0.18582861,0.00523379000000039,0.00100494499999926,-0.00383824500000003,-0.0124692850000001,-0.00175772500000068,-0.00413214500000063,-0.0109381149999988,-0.0100064700000004,-0.00492804999999958,-0.00571795500000176,-2.21450000015137e-05,-0.00560664999999949,-0.00140779500000032,-0.0059209100000001,0.000887884999999663,-0.00265116000000166,-0.00565511499999918,-0.00550224000000095,-0.0169370099999993,-0.00171315999999972,0.497591529999999
