"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",0.490146535,-0.00028151999999983,-0.00641569499999876,0.00923278500000093,0.000879754999999607,-0.00435625499999821,-0.00538452500000176,0.118766905000002,0.000849374999999171,-0.0145922100000001,-0.0112271700000009,0.0743826299999966,-0.0038432449999999,-0.0095614799999988,-0.00326188499999937,0.000663150000000334,-0.00295903499999896,0.00825833499999898
"2",-0.000281519999999828,0.508613595,-0.00530853500000086,-0.00224751500000129,0.0032895600000001,-0.00289288500000066,-0.00725159999999839,0.0170685900000004,0.13498418,-0.00588631000000049,-0.0100142850000002,-0.00553376499999819,0.00249546999999959,0.0257574299999993,-0.0140150600000002,-0.00550221000000003,-0.00733324500000055,-0.0163825749999984
"3",-0.00641569499999874,-0.00530853500000086,0.494333070000001,0.121672215,0.022117625000001,-0.0138344150000004,-0.00775507500000064,-0.00703159499999991,-0.00803350000000027,-0.0120438250000001,-0.00300661000000057,-0.0163686649999987,0.0277493149999999,0.00214119499999883,-0.0116096450000009,-0.00340803000000076,0.153377755,-0.00475268499999863
"4",0.00923278500000093,-0.00224751500000129,0.121672215,0.501789005,-0.00866340000000041,-0.00346360000000247,-0.0132029549999991,0.00591330499999987,-0.00781885000000142,-0.0105827300000006,-0.00738849000000087,-0.000586449999995694,0.00528089999999929,-0.000576849999999754,-0.0024483149999998,-0.0118724550000011,0.114495725,-0.000723965000000264
"5",0.000879754999999605,0.0032895600000001,0.022117625000001,-0.00866340000000042,0.491560454999999,-0.00576548500000032,0.134490105000001,0.000536079999999756,-0.00459974999999922,-0.00265358000000013,0.000727849999999853,-0.00734938499999949,0.01332977,-0.00537852500000103,0.00586279500000001,-0.00253821500000112,-0.00541892999999961,-0.00456457500000089
"6",-0.00435625499999822,-0.00289288500000065,-0.0138344150000004,-0.00346360000000247,-0.00576548500000033,0.486198844999999,-0.00676440500000031,-0.0012836799999967,-0.00822963000000028,-0.00176178999999972,-0.00440027500000048,0.00152586500000006,0.00781206500000029,-0.0106093249999989,-0.00275268999999984,0.00752342999999886,-0.00463183500000042,-0.00267459499999976
"7",-0.00538452500000175,-0.00725159999999838,-0.00775507500000063,-0.0132029549999991,0.134490105000001,-0.0067644050000003,0.49228387,0.00416487000000005,-0.00447213499999993,-0.00383067000000142,-0.00966057000000058,-0.00114913500000045,-0.0119772849999996,-0.00064351000000034,0.00207533500000011,0.0136201850000001,-0.00707228499999953,-0.000685979999998604
"8",0.118766905000002,0.0170685900000003,-0.00703159499999989,0.00591330499999987,0.00053607999999975,-0.00128367999999671,0.00416487000000005,0.495698230000002,-0.00616784000000091,-0.00963344999999852,-0.00572500999999957,0.0751990549999967,-0.0101893499999992,0.171351060000001,-0.00336487500000035,-0.00258660499999916,0.00396771500000009,-0.00356094000000037
"9",0.000849374999999167,0.13498418,-0.00803350000000028,-0.00781885000000141,-0.00459974999999923,-0.00822963000000027,-0.00447213499999993,-0.00616784000000091,0.49679567,-0.00839061999999988,-0.00417409000000016,-0.00418157000000008,0.0030468649999991,0.00234569000000057,-0.0012011050000001,-0.00643073000000061,-0.00363351500000102,0.00154854000000093
"10",-0.0145922100000001,-0.00588631000000049,-0.012043825,-0.0105827300000007,-0.00265358000000013,-0.00176178999999973,-0.00383067000000142,-0.00963344999999852,-0.00839061999999989,0.492352210000001,-0.00462313000000023,-0.00479452000000252,-0.00781797499999954,-0.0172036249999987,-0.000692615000000484,-0.00488625,-0.0128037700000004,-0.00576552999999991
"11",-0.0112271700000009,-0.0100142850000002,-0.00300661000000056,-0.00738849000000087,0.000727849999999858,-0.00440027500000048,-0.00966057000000058,-0.00572500999999956,-0.00417409000000015,-0.00462313000000022,0.491906414999999,-0.0113110049999997,0.00760600500000042,0.00346271999999969,0.160909919999999,-0.0101897150000012,-0.00449841499999994,0.00192901999999977
"12",0.0743826299999966,-0.0055337649999982,-0.0163686649999987,-0.000586449999995687,-0.00734938499999949,0.00152586500000005,-0.00114913500000045,0.0751990549999967,-0.00418157000000008,-0.00479452000000252,-0.0113110049999998,0.51018964,-0.00268088500000052,-0.010826915000002,-0.00324419999999899,0.00407876000000087,-0.00211317499999849,0.00525993000000241
"13",-0.00384324499999989,0.0024954699999996,0.0277493149999999,0.00528089999999931,0.01332977,0.00781206500000029,-0.0119772849999996,-0.0101893499999992,0.00304686499999911,-0.00781797499999954,0.00760600500000043,-0.00268088500000052,0.485690154999999,-0.0104681399999992,-0.00836254999999868,-0.00968011500000022,-0.00171804000000084,-0.000111700000001128
"14",-0.00956147999999879,0.0257574299999993,0.00214119499999881,-0.000576849999999751,-0.00537852500000104,-0.0106093249999989,-0.000643510000000338,0.171351060000001,0.00234569000000057,-0.0172036249999987,0.00346271999999969,-0.010826915000002,-0.0104681399999992,0.494302385000002,0.00217369500000044,-0.00378717499999875,0.00342865999999929,-0.00635255500000027
"15",-0.00326188499999938,-0.0140150600000002,-0.0116096450000009,-0.0024483149999998,0.005862795,-0.00275268999999984,0.00207533500000011,-0.00336487500000035,-0.0012011050000001,-0.000692615000000486,0.160909919999999,-0.00324419999999899,-0.00836254999999869,0.00217369500000044,0.488984790000001,-0.00450006499999967,-0.0106916599999994,-0.00915683999999955
"16",0.000663150000000328,-0.00550221000000003,-0.00340803000000076,-0.0118724550000011,-0.00253821500000112,0.00752342999999886,0.0136201850000001,-0.00258660499999917,-0.00643073000000062,-0.00488625,-0.0101897150000013,0.00407876000000088,-0.00968011500000022,-0.00378717499999875,-0.00450006499999967,0.494794115000001,-0.00704490499999966,-0.00106680999999931
"17",-0.00295903499999896,-0.00733324500000054,0.153377755,0.114495725,-0.00541892999999962,-0.00463183500000042,-0.00707228499999953,0.0039677150000001,-0.00363351500000102,-0.0128037700000004,-0.00449841499999993,-0.00211317499999849,-0.00171804000000086,0.0034286599999993,-0.0106916599999994,-0.00704490499999965,0.501610624999999,-0.00160345999999922
"18",0.00825833499999898,-0.0163825749999984,-0.00475268499999864,-0.000723965000000265,-0.00456457500000089,-0.00267459499999976,-0.000685979999998594,-0.00356094000000037,0.00154854000000093,-0.0057655299999999,0.00192901999999977,0.00525993000000241,-0.000111700000001123,-0.00635255500000027,-0.00915683999999954,-0.00106680999999931,-0.00160345999999923,0.504254030000001
