"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
29,30,"OPTIMAL",1.16083681844681,0.761000156402588,37,0.850000000000144,-0.102483180421603,1.16083681844681,1.14546434138357
