"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",0.490146535,-0.00028151999999983,-0.00641569499999876,-0.000839979999997163,0.00247485500000041,0.00923278500000093,-0.012353895000002,-0.00848617499999945,-0.00255298500000045,0.000879754999999607,-0.00709790999999837,-0.00435625499999821,-0.00538452500000176,-0.00566851000000135,-0.00767651500000029,0.00166610000000188,0.00228142500000222,0.118766905000002,0.000849374999999171,-8.19150000030567e-05,-0.0139292050000016,-0.00565827999999821,-0.0136301350000012,-0.0145922100000001,-0.0112271700000009,0.0743826299999966,-0.0038432449999999,-0.0095614799999988,-0.011629939999999,-0.00326188499999937,0.117072315,0.000663150000000334,0.00426310000000077,-0.00295903499999896,-0.00810439000000158,0.00825833499999898,0.000732379999998607
"2",-0.000281519999999828,0.508613595,-0.00530853500000086,-0.0120852150000002,0.00165111999999882,-0.00224751500000129,-0.00319214499999983,-0.0107645100000002,-0.00457690499999902,0.0032895600000001,-0.00226891000000134,-0.00289288500000066,-0.00725159999999839,-0.0105949199999991,-0.00281002000000053,-0.00972753500000059,-0.00424958499999965,0.0170685900000004,0.13498418,0.00643764000000236,-0.00880858999999966,-0.00732593500000043,-0.0113142749999993,-0.00588631000000049,-0.0100142850000002,-0.00553376499999819,0.00249546999999959,0.0257574299999993,0.000877664999999517,-0.0140150600000002,-0.00356467500000152,-0.00550221000000003,-0.00750319499999989,-0.00733324500000055,-0.00949551499999943,-0.0163825749999984,-0.00039033499999988
"3",-0.00641569499999874,-0.00530853500000086,0.494333070000001,0.0173798100000006,0.126546670000001,0.121672215,0.00588079999999857,0.00705072000000147,0.00260560999999953,0.022117625000001,-0.00950667500000147,-0.0138344150000004,-0.00775507500000064,-0.0113553299999994,-0.00413347500000008,0.000947010000001099,-0.00724008500000075,-0.00703159499999991,-0.00803350000000027,-0.00198400499999801,-0.00491480999999951,-0.00567174499999985,-0.00712837499999995,-0.0120438250000001,-0.00300661000000057,-0.0163686649999987,0.0277493149999999,0.00214119499999883,-0.0126313550000011,-0.0116096450000009,-0.00408237999999966,-0.00340803000000076,0.0244529899999987,0.153377755,-0.0112376750000004,-0.00475268499999863,0.02738702
"4",-0.000839979999997155,-0.0120852150000002,0.0173798100000006,0.485777375000002,0.000535769999999396,0.00735604499999964,-0.00478939000000034,0.130069135000001,-0.00636887500000002,1.65600000004337e-05,-0.0113034850000008,-0.000644804999999119,0.00722334999999966,-0.00568687000000028,0.00298847000000069,-0.00821743999999968,0.00117935500000094,-0.00457052999999915,-0.00371303500000136,-0.00953532999999972,0.0256018200000003,-0.00369743000000054,0.00317673500000016,-0.00587947999999974,0.000576519999999381,-0.00748812999999908,0.119666025,0.033254535,-0.00723202999999893,-0.00394437499999942,-0.00503679499999963,0.00376528000000063,-0.00899553000000004,-0.000321635000000662,-0.00572542499999984,-0.00832586999999942,-0.0065170349999999
"5",0.00247485500000039,0.00165111999999881,0.126546670000001,0.000535769999999393,0.499103709999999,0.0611526950000004,-0.0147495350000009,-0.00463860999999987,-0.000944614999999033,-0.00589274999999893,0.0836401899999985,-0.00563136500000062,-0.00686462999999993,-0.00621304499999961,0.00312882999999929,-0.000635539999999305,0.00151078500000045,0.0014829650000001,0.0852099949999985,0.0028432950000003,-0.00492753499999941,0.0017183599999996,-0.0104884950000008,-0.0137788200000008,-4.92300000019243e-05,-0.00047402499999925,-0.00884029500000016,0.00390608999999985,-0.00563053000000155,-0.00406679000000028,-0.0113918250000003,-0.00106460500000054,-0.0112405449999989,0.127059085000001,-0.0087657599999993,0.00212365000000124,-0.0075737850000003
"6",0.00923278500000093,-0.00224751500000129,0.121672215,0.00735604499999965,0.0611526950000004,0.501789005,-0.00917294999999963,-0.000139314999999669,-0.0100030699999988,-0.00866340000000041,-0.0155894200000016,-0.00346360000000247,-0.0132029549999991,-0.00360389999999908,-0.00215310499999889,-0.00306322999999976,0.00298319499999965,0.00591330499999987,-0.00781885000000142,-0.0145075149999982,0.00286546500000145,0.0221801649999997,-0.00431387999999969,-0.0105827300000006,-0.00738849000000087,-0.000586449999995694,0.00528089999999929,-0.000576849999999754,-0.00475275500000116,-0.0024483149999998,-0.0052195399999994,-0.0118724550000011,-0.0118900550000019,0.114495725,-0.0101668549999996,-0.000723965000000264,-0.0095787199999987
"7",-0.012353895000002,-0.00319214499999982,0.00588079999999857,-0.00478939000000034,-0.0147495350000009,-0.00917294999999963,0.499336000000003,-0.00695481000000132,0.00434892999999933,0.00493579499999953,-0.0129991199999987,-0.0102878449999984,-0.00588115500000172,-0.0103007150000008,-0.000683579999999872,-0.00191525000000067,-0.00015355999999953,-0.0128114000000024,0.00328137000000076,-0.00781461000000022,-0.00984283000000006,-0.00909149999999934,-0.00367161000000071,0.114170395,-0.00465791999999852,-0.0159107900000021,0.00222813500000151,-0.00705421500000022,-0.0156162699999976,0.000230570000000463,-0.0106043500000011,-0.00409901999999886,-0.00802602499999869,-0.00900527999999945,-0.00831565500000078,-0.00395380500000001,-0.0042424299999996
"8",-0.00848617499999945,-0.0107645100000002,0.00705072000000147,0.130069135000001,-0.00463860999999987,-0.000139314999999669,-0.00695481000000133,0.494092205000001,-0.00490488000000029,0.00598417999999936,-0.0125510300000014,0.00166381500000033,-0.00641444500000017,-0.00695578999999993,-0.0013614249999997,0.159585190000001,0.0626284600000003,-0.00273371499999891,-0.00358532999999995,-0.00142794499999952,0.0523154950000005,0.085536705000001,-0.000134680000000634,-0.0145527249999999,-0.00435898000000207,-0.00233247499999833,-0.00184731500000054,0.0458816400000015,0.000399774999999014,0.00575798500000117,-0.00910060999999919,0.00799568999999961,0.00657815500000012,0.00294924500000012,0.00518135500000008,0.124171705,0.00790642499999934
"9",-0.00255298500000046,-0.00457690499999903,0.00260560999999953,-0.00636887500000001,-0.000944614999999023,-0.0100030699999988,0.00434892999999933,-0.00490488000000029,0.499660355000002,-0.00377800499999862,0.00497390000000068,-0.00709195000000127,-0.00641472499999898,-0.00102524999999946,-0.0101240399999999,-0.00561930500000003,-0.00963442000000054,-0.00595946000000155,0.00220045500000055,0.00287989000000119,-0.00190412999999938,-0.00428989999999908,-0.00059956499999896,-0.00670829499999969,-0.0065739050000004,0.003563290000002,-0.00600351999999959,-0.00233223500000099,-0.003071849999999,-0.00604985999999914,0.00891177499999848,-0.00911216000000122,-0.00366817000000058,-0.0042420649999998,-0.00605105000000072,0.118913684999999,-0.000487199999999054
"10",0.000879754999999605,0.0032895600000001,0.022117625000001,1.65600000004409e-05,-0.00589274999999893,-0.00866340000000042,0.00493579499999954,0.00598417999999937,-0.00377800499999862,0.491560454999999,0.00689159499999988,-0.00576548500000032,0.134490105000001,-0.00344526500000054,-0.000265514999999709,0.00520997999999999,-0.00208685000000106,0.000536079999999756,-0.00459974999999922,-0.00464268499999927,-0.00186436000000048,-0.00496759500000003,-0.00243787999999937,-0.00265358000000013,0.000727849999999853,-0.00734938499999949,0.01332977,-0.00537852500000103,-0.00765584499999894,0.00586279500000001,-0.00470035000000018,-0.00253821500000112,0.0926104200000005,-0.00541892999999961,0.00204932000000139,-0.00456457500000089,0.13937399
