"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",0.48943136,-0.0122828549999994,-0.0115653249999989,-0.00252247499999985,0.14538856,0.00103980500000042,-0.00880974999999823,-0.00399432999999886,-0.00796940999999898,-0.00810502999999988,-0.00857975500000062,-0.000120669999998641,-0.0112221700000018,-0.0034531099999998,-0.00752450000000237,0.000397019999998132,-0.005812520000002,0.178092554999999
"2",-0.0122828549999994,0.508060659999998,0.00668300499999856,0.00878855500000062,0.0473846250000006,0.0118721999999996,-0.00632098000000021,0.0121386200000016,0.00304631499999991,-0.00956536499999955,-0.00660166999999992,-0.0149528749999997,-0.0069366300000001,-0.00513188000000054,-0.0111373100000006,-0.00849218999999937,-0.00872649499999968,-0.000796509999999257
"3",-0.0115653249999989,0.00668300499999857,0.494911555000003,-0.00372010000000123,-0.00237391000000096,-0.00694731500000016,-0.00558277500000008,-0.00722415000000001,0.00210928999999965,0.00109963499999886,-0.0110367049999997,-0.00739548500000094,-0.00454869999999917,-0.00683103500000054,-0.00628092499999913,0.00288367000000223,0.0056370350000009,-0.00908796999999897
"4",-0.00252247499999986,0.00878855500000062,-0.00372010000000123,0.502206845000002,-0.000195770000001074,0.0087574399999993,-0.00786475000000086,-0.000673890000000043,0.0569684850000012,-0.00632093999999969,9.46050000002304e-05,0.0039540149999999,-0.0126089449999995,0.0146116500000004,-0.00984431000000064,-0.000693954999999749,-0.00500598499999973,-0.00405263999999944
"5",0.14538856,0.0473846250000006,-0.00237391000000096,-0.00019577000000107,0.495790835,-0.00374659000000013,0.00850590000000051,-0.000356199999998628,-0.00678200000000077,0.00159396500000036,-0.00812061000000075,-0.00409911000000009,-0.000791280000000357,0.00431204500000044,-0.00898027000000134,0.00678090499999888,0.0067030900000002,-0.00823137499999996
"6",0.00103980500000042,0.0118721999999997,-0.00694731500000016,0.0087574399999993,-0.00374659000000014,0.512418389999999,-0.00708516000000029,0.0593914050000001,-0.00407065500000046,-0.00512531499999975,0.00431171500000038,-0.00542348000000059,-0.00169722999999925,-0.00519597500000079,0.00123406000000048,-0.00487560499999943,-0.0125296699999999,-0.0050022500000002
"7",-0.00880974999999824,-0.00632098000000021,-0.00558277500000007,-0.00786475000000086,0.00850590000000051,-0.0070851600000003,0.495986780000002,-0.00439961000000025,0.00191574,-0.00948522,-0.00703240499999969,0.0101018849999993,-0.0029087200000001,0.000420744999999826,-0.00498377499999968,-0.000202084999998787,0.000951984999999931,-0.00939297499999954
"8",-0.00399432999999886,0.0121386200000015,-0.00722415000000001,-0.000673890000000039,-0.000356199999998629,0.059391405,-0.00439961000000025,0.49796743,-0.00799295999999923,-0.00276454000000081,-0.00557632000000058,-0.00519607499999996,-0.0135222050000003,-0.00735341500000058,-0.0179083950000005,-0.0145021849999989,-0.0097773199999995,-0.00634461000000021
"9",-0.00796940999999898,0.00304631499999991,0.00210928999999965,0.0569684850000012,-0.00678200000000077,-0.00407065500000047,0.00191574,-0.00799295999999923,0.498202845000003,-0.00971279500000021,-0.00831315499999918,-0.0147832749999986,0.00386184500000009,-0.0151190799999997,-0.00225430499999954,0.00366336500000158,-0.00119996999999999,-0.00594794499999867
"10",-0.00810502999999988,-0.00956536499999954,0.00109963499999887,-0.00632093999999969,0.00159396500000037,-0.00512531499999976,-0.00948521999999999,-0.00276454000000082,-0.0097127950000002,0.49909777,-0.00563346000000086,-0.0153786699999998,-0.00922100000000006,-0.0121922200000012,-0.0136114850000003,0.00353042499999919,-0.000461475000000333,-0.0125132750000007
"11",-0.00857975500000062,-0.00660166999999992,-0.0110367049999997,9.46050000002271e-05,-0.00812061000000076,0.00431171500000038,-0.0070324049999997,-0.00557632000000057,-0.00831315499999918,-0.00563346000000087,0.497577255000001,0.000886739999999707,0.0964223399999993,-0.00264893500000088,0.169179620000002,-0.00182030999999976,-0.00130154500000046,0.00302585999999968
"12",-0.000120669999998638,-0.0149528749999997,-0.00739548500000094,0.0039540149999999,-0.00409911000000009,-0.0054234800000006,0.0101018849999993,-0.00519607499999997,-0.0147832749999986,-0.0153786699999998,0.000886739999999706,0.498891529999999,-0.00782109499999955,0.0938342849999986,-0.00458845999999903,-0.00904495999999749,-0.00845647499999962,-0.00370831999999845
"13",-0.0112221700000018,-0.0069366300000001,-0.00454869999999916,-0.0126089449999995,-0.000791280000000366,-0.00169722999999925,-0.00290872000000009,-0.0135222050000003,0.00386184500000009,-0.00922100000000006,0.0964223399999994,-0.00782109499999955,0.489042900000001,0.00067291999999987,0.160539380000001,-0.00971005499999974,-0.000169554999999146,-0.00456138500000122
"14",-0.00345310999999979,-0.00513188000000054,-0.00683103500000056,0.0146116500000004,0.00431204500000044,-0.00519597500000079,0.00042074499999983,-0.00735341500000058,-0.0151190799999997,-0.0121922200000013,-0.00264893500000088,0.0938342849999986,0.000672919999999867,0.497195559999999,-0.00722412500000022,-0.00304962999999959,-0.0102424900000012,-0.00229320999999857
"15",-0.00752450000000239,-0.0111373100000006,-0.00628092499999913,-0.00984431000000064,-0.00898027000000135,0.00123406000000049,-0.00498377499999967,-0.0179083950000006,-0.00225430499999953,-0.0136114850000003,0.169179620000002,-0.00458845999999904,0.160539380000001,-0.00722412500000022,0.496022215000001,-0.000736259999999487,-0.00641185499999917,-0.00217098000000197
"16",0.000397019999998136,-0.00849218999999936,0.00288367000000223,-0.000693954999999741,0.00678090499999887,-0.00487560499999944,-0.000202084999998785,-0.0145021849999989,0.00366336500000158,0.0035304249999992,-0.00182030999999976,-0.00904495999999748,-0.00971005499999974,-0.00304962999999959,-0.0007362599999995,0.501603664999995,0.00123660499999917,0.000405524999996792
"17",-0.00581252000000199,-0.00872649499999967,0.0056370350000009,-0.00500598499999973,0.0067030900000002,-0.0125296699999998,0.000951984999999931,-0.0097773199999995,-0.00119996999999999,-0.00046147500000033,-0.00130154500000046,-0.00845647499999961,-0.000169554999999147,-0.0102424900000012,-0.00641185499999916,0.00123660499999917,0.500428600000001,-0.0101942350000028
"18",0.178092554999999,-0.00079650999999925,-0.00908796999999898,-0.00405263999999944,-0.00823137499999996,-0.0050022500000002,-0.00939297499999953,-0.00634461000000021,-0.00594794499999868,-0.0125132750000007,0.00302585999999968,-0.00370831999999844,-0.00456138500000122,-0.00229320999999856,-0.00217098000000198,0.000405524999996788,-0.0101942350000028,0.493198024999998
