"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
2,20,"OPTIMAL",1.09929330063882,0.646000146865845,18,0.850000000000421,-0.262130012342893,1.09929330063882,1.05997379878738
