"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
22,10,"OPTIMAL",1.29982540048444,0.361000061035156,15,0.850000000000003,-0.142577035452351,1.29982540048444,1.27843884516659
