"ID","iter","ns","bv","p","r"
"507053",5,20,1.13388424965217,0.020309741546078,1
"507061",5,20,1.17509381544747,0.0275635173415059,1
"507070",5,20,1.61788529630997,0.038218378592209,1
"507099",5,20,1.28481432622421,0.0375230450639678,1
"507131",5,20,1.44169187709836,0.0508457434462601,1
"507133",5,20,1.15411407187548,0.0155394590384739,1
"507138",5,20,1.10220477153752,0.0196484181510292,1
"507148",5,20,1.29676947326618,0.0416607889437268,1
"507185",5,20,1.58209393091017,0.0820753985198553,1
"507207",5,20,1.17874933565919,0.0309997526523108,1
"507209",5,20,1.17382902222214,0.0107530624247924,1
"507210",5,20,1.11156498284982,0.013008238410688,1
"507213",5,20,1.20297885287661,0.0253510860034884,1
"507247",5,20,1.23501430797099,0.0294926130941754,1
"507268",5,20,1.24360023164829,0.0288138966508981,1
"507297",5,20,1.49579020561566,0.0526990215961658,1
"507333",5,20,1.15593389401421,0.0142982953237892,1
"507337",5,20,1.45322333161824,0.0501792483416111,1
"507405",5,20,1.34579994254458,0.0198663810498685,1
"507445",5,20,1.62379638847438,0.0334753164540917,1
"507454",5,20,1.15424584345331,0.0134608078111898,1
"507464",5,20,1.52554190104304,0.0311530679993001,1
"507473",5,20,1.24964264478006,0.0150563487870875,1
"507478",5,20,1.92419627014181,0.100172926410438,1
"507496",5,20,1.34189972593909,0.0478354409200862,1
