"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.50686812,-0.0093111600000006,-0.00768769500000075,-0.00200592999999989,-0.00313184999999934,-0.00496833000000088,-0.0180083049999998,-0.00427076000000028,-0.000616914999999798,0.00112920500000077,0.00120187000000152,0.000640199999999282,-0.00168478999999922,0.000980960000000289,0.00613380499999943
"2",-0.0093111600000006,0.495324249999999,0.12339621,-0.00478921000000047,0.00128500000000064,0.006653749999999,0.17162461,0.000508519999998277,-0.00906094999999923,-0.000318790000000933,-0.00905264499999989,-0.00996054499999979,-0.00551012499999968,-0.00176694999999973,-0.00197087999999979
"3",-0.00768769500000076,0.12339621,0.49233078,0.00384782999999992,-0.00601217999999927,0.00551669000000047,-0.0119634950000016,0.12823733,-0.0147115300000002,0.00764873000000004,-0.00468779999999965,-0.01255485,0.00195850500000032,0.00630869999999987,-0.0103692350000008
"4",-0.00200592999999989,-0.00478921000000047,0.00384782999999991,0.48550783,0.00803034000000066,0.00727238000000006,-0.00640325499999977,-0.00111599500000001,-0.00311818499999909,0.0884930049999996,0.0205399349999993,0.00442657000000071,-0.0036041300000002,0.00842786500000061,-0.00109949499999958
"5",-0.00313184999999935,0.00128500000000064,-0.00601217999999927,0.00803034000000066,0.489268749999999,-0.00913779999999824,-0.00498674499999983,-0.00581346999999968,0.0390527349999983,-0.00705992999999897,-0.00591729500000025,-0.0011968650000002,-0.0133858899999994,-0.000140655000000274,0.0207718000000006
"6",-0.00496833000000089,0.006653749999999,0.00551669000000047,0.00727238000000006,-0.00913779999999824,0.528258194999997,0.00520997499999904,0.00454903499999927,-0.00509380499999954,0.000639149999999487,-0.000929505000000798,-0.0112333199999993,-0.000446444999999935,-0.000395139999999213,-0.00230575999999866
"7",-0.0180083049999998,0.17162461,-0.0119634950000016,-0.00640325499999976,-0.00498674499999983,0.00520997499999904,0.497734235,-0.00466673000000065,-0.00456008999999996,-0.00498498000000043,-0.0023402499999998,-0.0061763499999994,-0.00320153999999984,-0.00245427499999901,-0.00590442999999975
"8",-0.00427076000000028,0.000508519999998279,0.12823733,-0.00111599500000001,-0.00581346999999967,0.00454903499999927,-0.00466673000000065,0.491959319999998,-0.0149483149999998,0.00188453999999942,0.0101120249999997,-0.00440012999999964,0.000526819999999197,-0.0108828399999992,-0.00874972500000026
"9",-0.000616914999999798,-0.00906094999999923,-0.0147115300000002,-0.0031181849999991,0.0390527349999983,-0.00509380499999953,-0.00456008999999997,-0.0149483149999998,0.502175875000001,-0.00474096000000061,0.00288343499999997,0.0113340999999999,0.0034976449999998,0.00137932500000012,0.00387825000000057
"10",0.00112920500000077,-0.000318790000000931,0.00764873000000004,0.0884930049999996,-0.00705992999999898,0.000639149999999485,-0.00498498000000042,0.00188453999999942,-0.0047409600000006,0.49918281,0.00890245999999951,-0.00926528500000036,-0.0117961449999988,0.0758131349999995,-0.0093749249999999
"11",0.00120187000000152,-0.00905264499999991,-0.00468779999999965,0.0205399349999993,-0.00591729500000025,-0.000929505000000805,-0.0023402499999998,0.0101120249999997,0.00288343499999997,0.00890245999999951,0.506074215,-0.0142910699999995,-0.00337663500000072,-0.00179890999999927,4.46550000005493e-05
"12",0.000640199999999286,-0.0099605449999998,-0.01255485,0.00442657000000071,-0.0011968650000002,-0.0112333199999993,-0.00617634999999939,-0.00440012999999963,0.0113340999999999,-0.00926528500000037,-0.0142910699999995,0.501583705000001,0.000674670000000432,0.00341407500000016,0.0178982549999994
"13",-0.00168478999999921,-0.00551012499999967,0.00195850500000032,-0.0036041300000002,-0.0133858899999994,-0.000446444999999941,-0.00320153999999984,0.000526819999999194,0.0034976449999998,-0.0117961449999988,-0.00337663500000072,0.000674670000000432,0.496627635000001,-0.0128502799999991,-0.006680635
"14",0.000980960000000287,-0.00176694999999973,0.00630869999999988,0.00842786500000061,-0.000140655000000288,-0.000395139999999209,-0.00245427499999901,-0.0108828399999992,0.00137932500000011,0.0758131349999995,-0.00179890999999927,0.00341407500000016,-0.0128502799999991,0.497038875000001,-0.00782772499999965
"15",0.00613380499999943,-0.00197087999999979,-0.0103692350000008,-0.00109949499999958,0.0207718000000006,-0.00230575999999866,-0.00590442999999975,-0.00874972500000025,0.00387825000000057,-0.00937492499999991,4.46550000005563e-05,0.0178982549999994,-0.006680635,-0.00782772499999965,0.502075820000001
