"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
25,40,"OPTIMAL",1.2018831321936,917.18799996376,51,0.85,-0.206944321212183,1.2018831321936,1.17084148401178
