"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
9,10,"OPTIMAL",1.4936739160674,0.382000207901001,14,0.850000005907792,-0.0509980964563403,1.4936739160674,1.48602420159895
