"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67"
"11",-0.000504590000000562,-0.00296115499999962,-0.00401575999999928,-0.00475382000000047,-0.00620998000000032,-0.0126691650000006,-0.00964569499999917,0.011890465,0.112315274999999,-0.00452609500000013,0.495258314999999,-0.0010483850000005,-0.00455253999999951,-0.0116634450000014,-0.00547060499999998,-0.00644457499999968,0.0933982549999991,-0.00285509000000054,-0.00656032499999919,-0.00237667499999949,-0.00231149499999971,-0.00598783999999924,0.172031245,-0.00895875000000099,-0.00670980500000079,-0.00367238000000017,-0.00120847000000002,-0.00591875500000023,0.0106561900000001,-0.00717327999999956,-0.00570261499999925,-0.00584737500000036,-0.000548959999999054,0.00321624500000021,-0.00943829999999958,-0.00680730000000136,-0.00588879000000122,0.000153720000000029,-0.00308713999999981,-0.00633874000000017,-0.00432317999999961,0.0144872700000004,-0.00639838499999961,-0.02093222,-0.0120787650000001,0.16265794,-0.00964059000000063,-0.00435034499999942,-0.00490752499999882,-0.0127163850000002,0.00068681000000004,0.00168957500000034,-0.0108506600000001,-0.00895638999999995,0.00028386499999944,-0.00164710000000042,0.00108734000000139,0.0062560599999993,-0.00914332499999951,-0.00106608499999937,-0.00216505499999952,0.0010004099999997,0.0117461250000023,-0.00576673000000051,0.00195012500000003,-0.00439191499999935,-0.00275732500000104
"12",0.00470881499999874,-0.0166945100000005,-0.0131743049999996,-0.00367642500000056,-0.00936888999999959,-0.00206747999999976,0.0008610400000001,0.000493289999999819,-0.00684303499999957,-0.000667039999999653,-0.00104838500000049,0.490611034999999,-0.00888351000000017,-0.0120857500000002,-0.00527283499999937,-0.000455930000000359,-0.00988986500000003,-0.0062479200000001,-0.0075890049999997,-0.00699056500000023,-0.0107965049999998,0.00732279499999955,0.00466116500000013,-0.00451408000000068,-0.00297221999999954,-0.0025700650000001,-0.0018629900000007,-0.000874940000000442,-0.000627469999999949,-0.00830664500000086,-0.00850972500000101,0.00583207000000047,-0.00307944499999956,-0.000792045000000187,-0.0101025249999996,0.00988692000000005,0.00473109500000063,-0.00206200499999931,-0.00982075500000013,0.0150045400000008,-0.0023293400000005,-0.00133712000000008,-0.00252847500000027,-0.00417632499999998,-0.00552687000000102,-0.000232580000000247,0.00415855999999953,0.00362450999999937,-0.00380917000000095,-0.00958574000000013,-0.000285199999999289,-0.00886323500000041,-0.00645601999999846,0.00246802500000039,-0.00379465500000037,-0.00939225499999998,-0.0127937350000003,-0.00233870500000077,-0.00153190999999895,0.00235859499999952,0.00702130999999972,0.00177377499999983,-0.00379002000000016,-0.00299984000000023,0.00813309000000061,0.00306363499999987,-0.00166799500000006
"13",2.65950000004427e-05,-0.00482882499999972,0.182364675,-0.00377080999999938,-0.000136670000000042,-0.00298661500000013,0.213073849999999,-0.00352282499999909,-0.00652736499999928,0.00161785999999931,-0.00455253999999951,-0.00888351000000018,0.507970545000001,-0.00091345000000051,-0.00603129500000062,-0.00652110000000056,-0.0111079449999998,-8.0919999999547e-05,-0.0054504250000003,-0.0122034900000008,0.19965279,-0.00525639499999961,-0.00241504999999937,0.0059607449999997,-0.00250290499999977,0.000719314999999482,-0.0117727099999999,-0.00937019500000006,-0.0120290349999992,-0.000674335000000262,-0.00958348500000058,-0.000887045000000757,0.00250502500000002,-0.00401521499999977,-0.00538366999999863,-0.0116070500000011,-0.00847688500000111,-0.0066799649999994,-0.00442578999999889,0.0111391699999998,-0.00706274499999924,-0.00645006000000043,-0.00358565500000056,-0.00765662500000102,-0.00930206000000089,-0.0040542749999996,-0.00805611000000062,-0.0160248150000001,-0.00739889500000055,-0.00248980499999973,0.00389008500000032,-0.00488154500000008,-0.0053183399999997,-0.00341563500000031,0.122066025000001,-0.0037098749999992,-0.0116624300000001,-0.00519202499999941,-0.00608870000000042,-0.00828547499999945,-0.00839125499999958,-0.0115773949999996,0.00217067500000084,-0.0038283899999996,0.000899600000000295,-0.0142673199999993,-0.00294697000000018
"14",-0.00608703500000013,0.00603839500000018,-0.00263669499999952,0.12538715,-0.000311480000000257,0.113015115,-0.00269302999999977,-0.00375090500000036,-0.00421656500000106,-0.00598150999999967,-0.0116634450000014,-0.0120857500000002,-0.000913450000000491,0.494831310000001,0.00407854000000008,0.00380045500000092,0.00463995999999935,-0.00192311500000163,-0.00519822500000114,-0.00274478499999896,0.00265321499999961,-0.0122182350000009,-0.00866874000000143,-0.00971507000000032,-0.0126897549999999,-0.00743667499999959,-0.0115999300000004,-0.00329233500000006,-0.00374035000000084,-0.00618871500000084,-0.00229677499999945,-0.00975229999999927,0.166656875000002,-0.00788540500000071,-0.00572781000000046,0.003551465,0.0115755849999996,-0.0107652150000002,0.003707924999999,0.010363345,-0.00697436000000056,-0.0089260149999991,-0.00897629000000008,-0.0105574199999994,-0.00395252999999829,-0.000371815000000962,-0.00396371499999974,-0.00533086999999916,-0.00560011499999976,0.156317099999999,-0.00991311500000077,-0.0074972650000007,-0.00885105499999993,-0.00376871500000099,0.0002936499999994,0.00670462999999894,0.000487345000001931,-0.0112612550000013,-0.00328168000000011,0.00486051500000026,-0.00567307000000026,-0.00131357000000109,-0.00755826499999976,-0.00774419500000055,-0.00291683499999951,-0.0110396850000013,-0.00132826999999951
"15",-0.00664739500000166,-0.00283422500000046,0.00114071000000053,0.000626625000000256,-0.00308659999999955,0.206881935,0.000747645000000165,-0.000191660000001081,0.00781315999999962,0.0116615100000006,-0.00547060499999998,-0.00527283499999937,-0.00603129500000062,0.00407854000000008,0.495706629999999,-0.00180497500000075,0.0125191599999993,-0.00460603999999944,0.0112569700000008,-0.0101752049999994,0.167845085,-0.00679399999999988,-0.00928389999999966,-0.00168466000000133,-0.00211991999999937,0.00154050999999996,-0.0103658099999998,-0.000332594999999579,-0.00492538000000122,-0.0121545300000013,0.00603273000000035,-0.0049087449999992,-0.00286479999999956,-0.00666338000000103,-0.00782101500000069,0.106168880000001,0.271030440000001,-7.005500000004e-05,-0.0100210450000013,-0.00413257,0.00184944499999937,-0.0129878499999991,-0.00609881999999995,-0.00685997999999931,0.0109887550000011,-0.00381245500000039,0.000530684999999607,0.00936228999999993,-0.00265830500000069,-0.00689744500000108,-0.00012671500000083,0.00514460499999936,0.00238194500000015,-0.00346876999999932,-0.0150476100000007,-0.00348607500000091,-0.0181112849999995,-0.0105388700000011,0.000858125000000582,-0.00446727000000118,0.0147734999999986,0.000328764999999951,0.00255099000000072,-0.0073339399999991,-0.0129837099999996,-0.0126650600000004,0.14062192
"16",-0.00459147999999912,0.00327304500000023,-0.00221081500000104,-0.00465218000000014,-0.00487922000000064,-0.000736250000000402,-0.00947350499999963,-0.00750703999999999,-0.0085385650000004,0.000464989999999861,-0.00644457499999968,-0.000455930000000358,-0.00652110000000055,0.00380045500000091,-0.00180497500000075,0.494794660000001,-0.000327740000000357,-0.0103232400000017,0.00446409499999873,-0.0108640799999999,-0.000513220000001982,-0.00192302499999955,0.165995244999999,-0.000791154999999481,-0.00113780000000019,-0.00628337500000036,-0.00786712499999976,-0.0128598699999988,-0.00226567499999978,0.000594805000000901,-0.0151330749999992,-0.00361165000000051,-0.0110484549999996,-0.0092214700000006,-0.00236488499999984,0.000776724999999461,-0.00890235500000095,-0.00914001000000001,-0.0094635000000001,0.00277459000000068,-0.00785548500000099,-0.00693458999999888,0.000435175000000669,0.00372531000000015,0.00455691000000065,-0.00295210000000029,-0.00473548499999958,-0.00732290000000083,0.00505653500000029,0.0010385999999999,-0.00538900000000065,-0.00651494000000062,-0.00692550500000089,-0.00158500500000031,-0.00745685500000009,-0.00623765000000053,-0.00155497999999952,-0.00327160500000052,-0.000825065000000214,0.00966407000000028,-0.0168097299999998,0.00868336499999955,-0.0065000400000007,-0.00550875000000087,0.00482444999999861,-0.000685679999999806,-0.0042376299999995
"17",-0.00146464,-0.00914506499999946,-0.00609831999999938,-0.00560912500000036,0.00218683999999943,0.00740967999999949,-0.0115094449999995,-0.0101517800000003,0.172429945,-0.00121591499999918,0.0933982549999991,-0.00988986500000003,-0.0111079449999998,0.00463995999999934,0.0125191599999993,-0.00032774000000035,0.51114658,-0.0079485799999996,0.174652015,-0.00866732999999999,-0.000865740000000877,-0.00436909999999867,0.00282996500000054,-0.01339779,-0.00995333500000026,-0.00608385999999928,-0.00646158499999929,-0.00831676999999928,-0.00541512999999939,-0.0079186299999998,0.00349332500000073,-0.00495850000000018,0.00941565999999995,0.00190521499999923,-0.00297197999999916,0.0254995,0.020255849999999,-0.00349685499999994,0.00369956499999981,-0.00506652500000108,0.00280713500000031,-0.00708250000000014,-0.00340949999999963,-0.00100021499999961,0.154799135,0.159358054999999,-0.00136184000000007,0.137433555,-0.00970150999999917,-0.0115791250000012,0.00322173499999965,-0.0115818650000001,-0.00338826000000029,-0.0137678250000003,-0.00516718000000032,-0.00320861499999989,-0.00957764999999992,-0.0114008449999998,-0.00548863999999938,-0.00446465499999956,-0.00215442499999987,-0.00107979500000055,-0.00624020499999997,-0.003838945,-0.00668238500000013,0.00388371000000043,0.00318995999999947
"18",0.00259246000000011,0.00126417500000084,0.000788545000001704,-0.00825992500000111,0.021815665,-0.0111225350000009,-0.00593748000000133,0.00542815000000073,-0.0108312750000004,-0.00366429499999998,-0.00285509000000054,-0.0062479200000001,-8.09199999995437e-05,-0.00192311500000164,-0.00460603999999943,-0.0103232400000017,-0.00794857999999961,0.488856465,-0.00597777500000069,-0.00186825999999881,-0.00853162499999854,0.103070555,-0.00421276999999924,-0.00127962499999919,-0.00540449499999886,0.134261704999999,-0.0103273300000002,0.0395448449999998,-0.00803036000000113,-0.0141865250000007,-0.0105100050000002,-0.00343759999999963,0.00556506499999939,-0.00615497499999862,0.00246333500000101,-0.00671052999999953,-0.00820089499999965,-0.0112379449999996,0.000104325000000484,-0.00789208500000148,0.00247597500000159,-0.00861556000000121,0.10499511,-0.00923388499999992,-0.00599735500000116,0.0018635500000019,-0.00157352500000211,-0.0151798349999978,-0.00131696999999923,0.000717379999999256,-0.00201528499999823,-0.0107079449999999,0.0106194149999998,0.00209765499999978,-0.00613820499999938,0.00149554000000009,-0.00947731499999996,0.0105297700000008,-0.00712512499999959,-0.000947380000002733,-0.00468611000000026,-0.00582357499999938,-0.00438528500000055,-0.00424117499999983,-0.00880775499999869,0.00284491000000049,-0.00572012000000003
"19",-0.000596564999999671,0.0048079450000007,-0.0105038699999997,-0.0014948750000004,0.00157227000000072,0.0109667199999999,-0.00611515000000047,-0.0153594750000001,-0.00316225999999986,-0.00954387499999961,-0.00656032499999919,-0.00758900499999969,-0.0054504250000003,-0.00519822500000114,0.0112569700000008,0.00446409499999873,0.174652015,-0.00597777500000069,0.49870435,0.00685528999999988,-0.00483107999999965,-0.00153751000000049,0.0057990899999999,0.101932954999999,-0.00865765499999972,0.000604989999999333,-0.00305350500000015,-0.000670170000000196,-0.00955664999999976,0.00581154499999939,0.00457434500000012,-0.00503946000000031,-0.00150991500000012,0.0865553750000001,0.00275878500000036,0.0521457349999997,0.0265062399999996,-0.00174329000000005,0.00282201499999992,0.0059186400000004,7.90349999997158e-05,-0.000377729999999763,0.0080675649999997,0.0197959399999999,0.201685419999999,-0.00666310000000039,0.0122381699999994,0.167022735,0.00394935999999976,0.11767393,0.000937439999999754,-0.00527044500000036,-0.0032443400000003,-0.00844044999999946,-0.00630362500000086,-0.0060968399999994,-0.000410629999999744,-0.00755291499999953,-0.00720905999999974,-0.00940972999999985,0.00352192500000002,-0.0006280950000003,0.000343560000000122,0.0071478000000003,0.00147414499999984,0.000454570000000374,6.02250000000535e-05
"20",0.000664899999999986,-0.00866024500000094,-0.00839480000000031,-0.000792904999998527,0.0180415849999996,-0.00456900499999898,-0.0041535250000013,-4.64699999993357e-05,-0.00925994499999951,-0.00935653500000105,-0.00237667499999949,-0.00699056500000024,-0.0122034900000008,-0.00274478499999895,-0.0101752049999994,-0.0108640799999999,-0.00866732999999998,-0.00186825999999881,0.00685528999999987,0.503784494999998,-0.00760815999999972,-0.00326417000000083,-0.00729930499999943,0.00759308500000113,-0.00715134000000023,-0.00698969499999954,-0.00812943499999974,0.00148964500000076,-0.00581823500000007,-0.00637553500000027,0.00183945000000017,-0.00928820999999927,0.00115538500000051,0.00439746999999921,-0.0173258750000003,-0.00947150999999972,-0.00761597999999926,-0.000178099999999077,0.00620665500000045,-0.00135220000000001,0.0048303300000002,-0.00239866000000008,-0.00398743000000034,-0.00370727000000038,-0.00357116000000118,-0.0120061199999991,-0.00289049000000053,-0.00758893500000131,0.00101621500000051,0.0107496050000012,-0.0052407699999994,-0.00122818499999913,0.00147378000000063,-0.00706800000000025,-0.00736144499999975,-0.00338463999999996,0.187449224999999,-0.00973478499999938,0.00419732499999928,-0.00402983499999965,-0.00624081000000012,0.00398399000000107,-0.000133784999999655,-0.00799131500000004,-0.00562401500000063,-0.0105920450000002,-0.00222583000000017
