"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.487245949999999,-0.00691732500000021,-0.0158738100000009,-0.00110149999999954,-0.00834839499999915,0.0152447950000003,-0.00201802499999885,-0.000359619999999056,-0.00346018000000056,-0.00273961999999947,0.00380561500000073,0.0943333050000004,-0.0037007799999994,-0.0045929149999998,-0.00473172000000028,-0.00115407999999989,-0.00924502000000013,-0.00280034499999983,-0.0135823100000001,-0.00871690999999971
"2",-0.0069173250000002,0.487797439999999,-0.0073782750000012,-0.00331539999999996,-0.00312787000000118,0.0437137850000007,0.00258800499999948,-0.00941307499999981,0.00830244999999988,-0.01009576,0.00596555999999953,-0.0087743849999999,-0.0105074949999999,-0.00850240500000021,-0.00532146500000046,-0.00151040000000048,-0.000883509999999763,-0.000729300000000208,0.00390939499999926,0.00648557499999989
"3",-0.0158738100000009,-0.00737827500000119,0.535500340000001,-0.00879019000000019,-0.000350550000000005,-0.00642624000000013,-0.0090961349999998,-0.00882386999999966,-0.00557552000000043,-0.00683366999999977,-0.00948756499999871,-0.00803776999999938,0.00496184999999975,-0.00135877000000009,-0.00585297999999971,-0.0135115350000002,-0.0027014300000006,0.00379019500000037,-0.00673612000000076,0.00850169500000039
"4",-0.00110149999999954,-0.00331539999999995,-0.00879019000000019,0.49050126,-0.00143364500000048,-0.00308141000000056,-0.00590464999999959,-0.00431266499999884,-0.00941987000000139,0.0216713350000003,-0.00914672500000073,-0.000828049999999067,0.0010184100000008,-0.00852959500000048,0.00947640999999996,0.00512760499999996,0.0247493199999998,-0.00393334999999986,-0.00692280499999853,-0.00491623500000079
"5",-0.00834839499999915,-0.00312787000000118,-0.000350550000000007,-0.00143364500000048,0.509886294999998,-0.0102359250000014,0.00366536999999992,-0.00256791500000097,-0.0112417899999988,0.00535619999999996,-0.00391763500000305,-0.00600560499999979,-0.00154112500000233,0.107053044999998,0.0101796599999985,0.00144760999999972,0.00508939999999981,-0.00608474499999948,-0.00670326000000349,-0.00883034000000113
"6",0.0152447950000003,0.0437137850000007,-0.00642624000000013,-0.00308141000000056,-0.0102359250000014,0.502018569999999,-0.00453065500000071,0.0081751649999994,0.00315761500000079,-0.00448004999999969,-0.00678826499999832,0.177735284999999,-0.00449112999999996,-0.00636407500000033,3.07200000009166e-05,3.70299999995019e-05,-0.00716701500000037,0.0190164049999991,-0.00542415500000063,0.0013404399999999
"7",-0.00201802499999884,0.00258800499999948,-0.0090961349999998,-0.00590464999999959,0.00366536999999992,-0.00453065500000072,0.500657925000002,0.00673066999999842,0.000715094999999791,-0.00211515000000095,-0.00713878000000138,-0.00554005000000069,-0.00814352000000091,0.161035500000002,-0.000181364999999835,-0.00563318000000016,0.00154262999999976,-0.00236448999999831,-0.00326314000000125,-0.00353676999999995
"8",-0.000359619999999053,-0.0094130749999998,-0.00882386999999965,-0.00431266499999884,-0.00256791500000098,0.00817516499999939,0.00673066999999842,0.52355442,-0.0091617899999992,-0.00921500999999898,-0.00691079000000105,0.00371083499999978,-0.00250387000000001,-0.00155654500000224,-0.0109933150000001,-0.00483729999999989,-0.00472248499999942,-0.00570957000000083,-0.0074190650000001,-0.0042108500000006
"9",-0.00346018000000055,0.00830244999999986,-0.00557552000000043,-0.0094198700000014,-0.0112417899999988,0.00315761500000078,0.000715094999999791,-0.00916178999999921,0.50768893,0.00837029499999985,0.00419222500000063,-0.00278147999999887,-0.0130079049999993,-0.00296839500000042,-0.00482833500000064,-0.00881483500000085,0.00399411500000022,-0.00545925000000033,-0.00939255000000002,-0.00754965999999953
"10",-0.00273961999999946,-0.01009576,-0.00683366999999976,0.0216713350000003,0.00535619999999996,-0.00448004999999968,-0.00211515000000095,-0.00921500999999898,0.00837029499999985,0.511231994999999,-0.00382238000000028,-0.00553959000000074,-0.00445464500000002,0.00102838999999838,0.17695288,-0.00241306000000087,0.209997765,-0.00504082500000072,-0.00128617000000068,-0.00781547500000089
"11",0.00380561500000073,0.00596555999999954,-0.0094875649999987,-0.00914672500000073,-0.00391763500000305,-0.00678826499999833,-0.00713878000000138,-0.00691079000000105,0.00419222500000062,-0.00382238000000027,0.504622529999999,-0.00479576499999834,-0.00452494999999921,0.000652994999999977,-0.00871726500000025,-0.00336028000000028,-0.00262291000000137,-0.00856660499999959,0.0972328599999999,-0.00652817999999936
"12",0.0943333050000004,-0.0087743849999999,-0.00803776999999937,-0.000828049999999076,-0.0060056049999998,0.177735284999999,-0.00554005000000069,0.00371083499999979,-0.00278147999999886,-0.00553959000000075,-0.00479576499999834,0.495265529999999,-0.0112706800000009,-0.00108423499999933,-0.00395217499999913,-0.00779862499999958,-0.0101021499999999,-0.0117214949999995,-0.0140221,-0.00166596000000006
"13",-0.00370077999999939,-0.0105074949999999,0.00496184999999975,0.0010184100000008,-0.00154112500000233,-0.00449112999999998,-0.00814352000000091,-0.00250387000000001,-0.0130079049999993,-0.00445464500000002,-0.00452494999999922,-0.0112706800000009,0.50073123,-0.0081262650000015,-0.00805828499999874,0.132441565,-0.0109871449999998,-0.00402868499999934,-0.00730449499999979,0.00546520999999956
"14",-0.0045929149999998,-0.00850240500000022,-0.00135877000000009,-0.00852959500000049,0.107053044999998,-0.00636407500000033,0.161035500000002,-0.00155654500000223,-0.00296839500000042,0.00102838999999839,0.000652994999999984,-0.00108423499999933,-0.0081262650000015,0.503313985000001,0.00352483499999949,0.00439658499999966,0.00466752999999959,0.000462375000001362,0.00143454999999868,-0.00764898000000115
"15",-0.00473172000000026,-0.00532146500000046,-0.00585297999999972,0.00947640999999997,0.0101796599999985,3.07200000009197e-05,-0.000181364999999832,-0.0109933150000001,-0.00482833500000063,0.17695288,-0.00871726500000026,-0.00395217499999913,-0.00805828499999875,0.00352483499999949,0.49617899,-0.000889454999999308,0.0104296049999996,-0.00586326000000097,0.00303725000000032,-0.00943100499999905
"16",-0.00115407999999988,-0.00151040000000048,-0.0135115350000002,0.00512760499999996,0.00144760999999972,3.70299999994972e-05,-0.00563318000000016,-0.00483729999999989,-0.00881483500000085,-0.00241306000000088,-0.00336028000000028,-0.00779862499999958,0.132441565,0.00439658499999966,-0.000889454999999311,0.4986839,-0.00335051499999959,-0.00615739000000055,0.00756642500000042,-0.00858108999999998
"17",-0.00924502000000012,-0.000883509999999759,-0.0027014300000006,0.0247493199999998,0.0050893999999998,-0.00716701500000036,0.00154262999999976,-0.00472248499999942,0.00399411500000023,0.209997765,-0.00262291000000137,-0.0101021499999999,-0.0109871449999998,0.00466752999999959,0.0104296049999996,-0.00335051499999959,0.507005474999999,-0.00813765000000106,-0.00440558500000098,-0.005827095000001
"18",-0.00280034499999983,-0.000729300000000213,0.00379019500000037,-0.00393334999999986,-0.00608474499999947,0.019016404999999,-0.00236448999999831,-0.00570957000000084,-0.00545925000000034,-0.00504082500000072,-0.00856660499999959,-0.0117214949999995,-0.00402868499999934,0.000462375000001359,-0.00586326000000096,-0.00615739000000055,-0.00813765000000106,0.496163640000001,-0.000187560000001545,0.184707044999999
"19",-0.0135823100000001,0.00390939499999927,-0.00673612000000077,-0.00692280499999853,-0.00670326000000349,-0.00542415500000063,-0.00326314000000125,-0.00741906500000011,-0.00939255000000002,-0.00128617000000068,0.0972328599999999,-0.0140221,-0.00730449499999979,0.00143454999999869,0.00303725000000032,0.00756642500000041,-0.00440558500000097,-0.000187560000001545,0.489130415000001,0.000360824999999334
"20",-0.00871690999999972,0.00648557499999989,0.0085016950000004,-0.00491623500000078,-0.00883034000000114,0.0013404399999999,-0.00353676999999995,-0.0042108500000006,-0.00754965999999953,-0.00781547500000089,-0.00652817999999936,-0.00166596000000006,0.00546520999999955,-0.00764898000000114,-0.00943100499999906,-0.00858108999999999,-0.00582709500000099,0.184707044999999,0.00036082499999934,0.497744394999999
