"ID","iter","ns","bv","p","r"
"505057",1,20,1.34920084650935,0.0435904150597914,1
"505080",1,20,1.56905597882859,0.0752140629540442,1
"505090",1,20,1.28802261928254,0.0352882707835848,1
"505101",1,20,1.31673001216778,0.0386328127596919,1
"505107",1,20,1.30369321466678,0.0279435577169407,1
"505116",1,20,1.62083572201313,0.0723598822901977,1
"505130",1,20,1.24599308765548,0.0120077825399025,1
"505146",1,20,1.29009325008435,0.0361913311010839,1
"505174",1,20,1.59814374114449,0.0844670642694526,1
"505183",1,20,1.40489829941906,0.0216393954773394,1
"505217",1,20,1.39725709335907,0.0494350477786992,1
"505329",1,20,1.32073422438836,0.0107159435964749,1
"505360",1,20,1.46302954730694,0.0599993355255064,1
"505366",1,20,1.42132812212825,0.0461953497520037,1
"505377",1,20,1.43344763263623,0.0512308628302342,1
"505386",1,20,1.34602799126713,0.0284138328283472,1
"505388",1,20,1.32057638852519,0.0280494361908079,1
"505392",1,20,1.67518819044933,0.0890004972979854,1
"505442",1,20,1.23316481447826,0.0175652754037358,1
"505487",1,20,1.41105285281507,0.022059843844428,1
