"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
21,30,"OPTIMAL",1.07973302663566,1.20700001716614,32,0.850000000000734,-0.279839266572367,1.07973302663566,1.0377571366498
