"ID","iter","ns","bv","p","r"
"515028",21,30,1.30069818910856,0.0364290912821229,1
"515032",21,30,1.01185302686265,0.0111106970244492,1
"515065",21,30,0.974142629920268,0.0100000313361709,1
"515067",21,30,1.00122001896092,0.0139599249740977,1
"515080",21,30,1.32156444911796,0.020425443121845,1
"515082",21,30,1.2751107662496,0.0321134822916014,1
"515089",21,30,1.07643812179603,0.0168749141374669,1
"515097",21,30,1.27115815419938,0.0310772274356192,1
"515173",21,30,1.728241070808,0.080042100369968,1
"515175",21,30,1.18193994427447,0.0296039497346169,1
"515197",21,30,1.04977536427642,0.0155773470066509,1
"515208",21,30,1.28981507895115,0.0397913440216511,1
"515215",21,30,1.16471358021516,0.0153485212903287,1
"515223",21,30,1.16678741897115,0.0225390014807531,1
"515232",21,30,1.11549534601364,0.0187223663481106,1
"515254",21,30,1.13317525673077,0.0309987298684067,1
"515265",21,30,1.51052565518827,0.0629512066509118,1
"515266",21,30,1.09226530090845,0.0155315394270712,1
"515279",21,30,1.18506928065727,0.0279234022915186,1
"515283",21,30,1.08700253640668,0.0122056158292174,1
"515308",21,30,1.05799850740815,0.0100011464134425,1
"515316",21,30,1.23489881111331,0.0403617856687504,1
"515332",21,30,1.03078045899297,0.0131024866312342,1
"515333",21,30,1.31335296408463,0.0453586034852253,1
"515354",21,30,1.0607128596994,0.0176535822077767,1
"515360",21,30,1.22223736297926,0.0104287161978427,1
"515366",21,30,1.18455641209817,0.0276577936155922,1
"515379",21,30,1.22364539717028,0.0366158634531051,1
"515413",21,30,1.26798235284852,0.0379129773321824,1
"515415",21,30,1.27746416718291,0.0315730433953973,1
"515427",21,30,0.99796044238554,0.01000491088975,1
"515452",21,30,1.19715272063203,0.0261031547878572,1
