"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.497014720000004,-0.00444439499999853,0.000490130000000036,0.159326764999999,0.0123776000000009,-0.00462249999999904,0.00327280999999794,-0.00658908000000049,-0.0102796399999991,-0.00427317000000012,0.00067242500000032,0.000240975000001489,-0.0135767249999993,-0.00653861999999968,0.064535259999999,0.000189995000001105,-0.00367636999999997,-0.00262621000000015,0.00117135500000001,-0.00802965999999844
"2",-0.00444439499999853,0.504132125000002,0.128600660000001,0.05212726,0.172506560000001,-0.0016904550000006,-0.0022208800000004,-0.00162744000000086,-0.00379529999999807,-0.00817979499999928,0.00262340999999922,0.187984640000001,-0.00643584999999865,0.0034715749999992,-0.00422672000000054,-0.0101649699999987,-0.01696964,-0.00642643000000019,-0.010479889999998,-0.000109144999999485
"3",0.000490130000000042,0.128600660000001,0.502570640000001,0.0906116900000006,0.154959615,0.00048625500000107,-0.0132820599999998,-0.00359281999999997,0.007799910000001,-0.0015097950000006,-0.00664160499999896,0.16005161,-0.00204440000000085,-0.000109734999999568,-0.0011185149999998,-0.0119483199999995,-0.0101237349999998,-0.00752404000000041,-0.0134731200000014,-0.000407069999999796
"4",0.159326764999999,0.05212726,0.0906116900000007,0.493564844999999,0.0620526600000007,0.00272444499999875,0.00313894500000092,-0.00226112000000065,-0.0076744099999997,0.00136884499999977,0.00299082500000075,0.0806547600000002,-0.000537425000000802,0.00564396500000074,0.00348135500000037,-0.00481931500000178,-0.00288672999999997,-0.0107482500000001,-0.00496416000000098,-0.0123727800000011
"5",0.0123776000000009,0.172506560000001,0.154959615,0.0620526600000007,0.486509829999998,-0.00254706999999999,-0.00247341500000057,-0.00522969499999997,-0.00536538499999929,-0.00726822499999928,0.00509809999999953,0.277884305,-0.0100083899999992,0.00128784500000019,-0.00280347999999973,-0.0125707699999999,-0.00266838499999983,0.00311617000000053,-0.00404040499999948,0.00147719500000016
"6",-0.00462249999999903,-0.00169045500000059,0.000486255000001067,0.00272444499999875,-0.00254706999999999,0.507262375000001,0.14443964,-0.00622554000000006,-0.00171215499999929,-0.00160440000000008,0.00225531000000005,-0.000841304999999931,0.00170812000000029,-0.00543871499999965,-0.00870230000000037,-0.00778850499999945,0.00133104499999964,0.0052322099999996,0.120127345000001,-0.000449569999999981
"7",0.00327280999999794,-0.0022208800000004,-0.0132820599999998,0.00313894500000091,-0.00247341500000057,0.14443964,0.48926058,-0.0053543349999996,-0.0034122099999988,0.0390768000000002,-0.0112875700000005,-0.00190710000000029,-0.00115524999999977,0.00568112500000032,0.00802285500000033,-0.00439939500000119,-0.00304198499999948,-0.00383916000000021,0.119174419999999,-0.00051569499999939
"8",-0.00658908000000049,-0.00162744000000087,-0.00359281999999997,-0.00226112000000065,-0.00522969499999998,-0.00622554000000007,-0.00535433499999959,0.49898205,-0.00215846000000023,-0.000626144999998991,-0.0105364999999996,-0.00460394500000073,-0.00859775999999993,-0.000748145000000895,0.00484286499999901,-0.00776762000000043,-0.00927480499999994,-0.0107366249999997,-0.00351972499999988,-0.00445145500000046
"9",-0.0102796399999991,-0.00379529999999807,0.007799910000001,-0.00767440999999969,-0.00536538499999928,-0.00171215499999928,-0.0034122099999988,-0.00215846000000022,0.493757775,-0.00153444999999973,-0.00793417999999976,-0.000915099999999573,-0.00340427500000135,-0.00265003499999911,-0.00343948999999926,-0.00462252500000006,-0.00139424000000134,-0.00187444499999842,0.00163064999999986,-0.00263115500000161
"10",-0.00427317000000012,-0.00817979499999927,-0.0015097950000006,0.00136884499999977,-0.00726822499999927,-0.00160440000000008,0.0390768000000002,-0.000626144999998995,-0.00153444999999973,0.489336094999999,-0.0112615600000004,-0.00439731999999881,0.0880999300000002,-0.00463418999999937,0.00572842499999915,-0.00364823999999992,-0.0103895900000009,-0.00164204500000005,0.00876528999999982,8.04200000019691e-05
"11",0.000672425000000325,0.00262340999999922,-0.00664160499999897,0.00299082500000074,0.00509809999999953,0.00225531000000005,-0.0112875700000005,-0.0105364999999996,-0.00793417999999977,-0.0112615600000004,0.505000654999999,0.00126593000000058,-0.00897803499999969,-0.00575954499999881,-0.0078975899999992,-0.00335271000000047,-0.00829285000000061,-7.34050000004266e-05,-0.00642668000000026,-0.00687926499999971
