"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
19,30,"OPTIMAL",1.44563845630301,1.08099985122681,40,0.849999999999715,-0.128643130021849,1.44563845630301,1.42634198679973
