"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
27,30,"OPTIMAL",1.2729268529795,7.47300004959106,38,0.85000000000114,-0.100409766803508,1.2729268529795,1.25786538795897
