"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
1,10,"OPTIMAL",1.3177701608161,0.36299991607666,11,0.850000000000003,-0.23951971205107,1.3177701608161,1.28184220400844
