"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.485369905000005,0.101099404999998,-0.00149584500000077,-0.00489161499999769,-0.00152833999999937,-0.00357368000000257,-0.00227009499999989,0.000244789999999443,-0.00488568000000036,-0.0103170899999988,0.00177373499999993,-0.000522270000001125,0.145404110000001
"2",0.101099404999998,0.494089320000011,-0.00117554500000043,-0.0139955450000076,-0.0139689449999917,-0.00549636999999741,-0.00536421499999972,-0.000944679999998057,0.00439907999999861,-0.0053913500000089,-0.0131102400000017,0.00121552500000084,0.109879094999999
"3",-0.00149584500000077,-0.00117554500000044,0.498519464999998,-0.00108526000000078,-0.00195347000000195,-0.00288738500000057,-0.00847812000000088,0.00481095499999959,-0.0141018049999992,0.044559235000002,-0.00331665500000002,0.00932301500000005,-0.0095056300000007
"4",-0.00489161499999768,-0.0139955450000076,-0.00108526000000079,0.483040565000002,0.0186908199999939,0.010880329999999,0.00156782500000109,-0.000414840000000865,-0.00674756499999743,0.00468624000000632,-0.00764787999999849,-0.00566682499999882,-0.0117671499999991
"5",-0.00152833999999937,-0.0139689449999917,-0.00195347000000194,0.0186908199999939,0.511051704999997,-0.00538209999999143,0.0149129299999984,-0.0131006499999995,-0.0114712149999919,-0.000166180000002339,0.000454825000001243,-0.00237991999999337,0.00160745499999838
"6",-0.00357368000000256,-0.0054963699999974,-0.00288738500000057,0.010880329999999,-0.00538209999999143,0.501419879999991,-0.00753582999999923,-0.00539016000000056,0.0414835449999924,-0.0025070800000032,-0.0063627900000032,0.0990470149999936,-0.00155694499999915
"7",-0.00227009499999989,-0.00536421499999971,-0.00847812000000088,0.00156782500000108,0.0149129299999984,-0.00753582999999923,0.501313240000001,-0.0113902350000008,-0.00625295999999982,-0.00786499499999986,-0.00358320499999867,-0.00542327000000048,-0.0077101649999992
"8",0.000244789999999435,-0.000944679999998058,0.0048109549999996,-0.000414840000000872,-0.0131006499999995,-0.00539016000000056,-0.0113902350000008,0.49437602,0.0413221800000002,-0.000228935000001068,-0.0124738350000005,-0.0157276300000005,0.00531821999999998
"9",-0.00488568000000035,0.00439907999999861,-0.0141018049999993,-0.00674756499999744,-0.0114712149999919,0.0414835449999925,-0.00625295999999982,0.0413221800000002,0.493735064999993,-0.0120644100000038,-0.00131936500000132,0.183758614999993,-0.00302289999999886
"10",-0.0103170899999988,-0.0053913500000089,0.044559235000002,0.00468624000000631,-0.000166180000002344,-0.00250708000000319,-0.00786499499999986,-0.000228935000001068,-0.0120644100000038,0.497929005000006,-0.00465611499999877,-0.00498413000000484,-0.0112830099999987
"11",0.00177373499999992,-0.0131102400000017,-0.00331665500000001,-0.00764787999999851,0.000454825000001239,-0.00636279000000319,-0.00358320499999866,-0.0124738350000005,-0.00131936500000131,-0.00465611499999877,0.49556331,-0.00671807000000123,-0.00816186999999914
"12",-0.000522270000001125,0.00121552500000083,0.00932301500000005,-0.00566682499999882,-0.00237991999999338,0.0990470149999936,-0.00542327000000048,-0.0157276300000005,0.183758614999993,-0.00498413000000484,-0.00671807000000123,0.522955304999995,0.00494494500000108
"13",0.145404110000001,0.109879094999999,-0.00950563000000069,-0.0117671499999991,0.00160745499999838,-0.00155694499999915,-0.00771016499999921,0.00531821999999999,-0.00302289999999885,-0.0112830099999988,-0.00816186999999915,0.00494494500000108,0.499498425
