"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
15,10,"OPTIMAL",1.35515165587974,3.98900008201599,13,0.850000000000855,-0.274657909324953,1.35515165587974,1.313952969481
