"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
2,40,"OPTIMAL",1.00993014728894,968.983000040054,42,0.85,-0.262130012342893,1.00993014728894,0.970610645437507
