"ID","iter","ns","bv","p","r"
"505508",2,40,1.10886886313931,0.0100000009807057,1
"505509",2,40,1.00925994278435,0.0142428322472433,1
"505520",2,40,1.34992122956694,0.024279114600285,1
"505539",2,40,1.17214287204532,0.0231114744995022,1
"505563",2,40,0.917134906135557,0.0100000190708097,1
"505564",2,40,1.01137193756753,0.0136057535844941,1
"505574",2,40,1.10090156619182,0.02361184993802,1
"505580",2,40,1.42496936842532,0.0423795705308483,1
"505588",2,40,1.10305636068755,0.0177953444647708,1
"505601",2,40,1.35015904460168,0.0345796159227843,1
"505614",2,40,0.934975206444465,0.0100000032250323,1
"505658",2,40,1.03786316624479,0.0100000026015025,1
"505686",2,40,0.971221491226212,0.0100000002220171,1
"505693",2,40,0.988113060479771,0.0125472324207295,1
"505696",2,40,1.21626021567923,0.032271514312536,1
"505704",2,40,1.42178636019164,0.0264091229159861,1
"505705",2,40,1.18198274595827,0.0280347342897279,1
"505716",2,40,1.22771729540359,0.0378257756697217,1
"505722",2,40,1.00291181393124,0.0174097841134473,1
"505740",2,40,1.44901408175035,0.0363611440325813,1
"505779",2,40,1.17041592035591,0.0300167211401842,1
"505787",2,40,1.05200013117864,0.0215560904710822,1
"505794",2,40,1.01373954340968,0.0100000425685785,1
"505814",2,40,1.19143797181201,0.0252417911326782,1
"505832",2,40,0.926250753095678,0.0100000031685999,1
"505858",2,40,1.03101949706661,0.016020117515755,1
"505862",2,40,1.26986727036889,0.0321129516091211,1
"505865",2,40,1.23794278674798,0.0309423031236311,1
"505870",2,40,1.21224197885078,0.0288911579902784,1
"505895",2,40,0.974417733494704,0.0129156532368648,1
"505903",2,40,0.966991927043361,0.0100000381330306,1
"505908",2,40,1.0897860542273,0.0178220322828522,1
"505917",2,40,1.03011579848035,0.0113941643133395,1
"505944",2,40,0.996848683468339,0.0100001608362594,1
"505957",2,40,1.18702348766225,0.013340202515733,1
"505964",2,40,1.07719329095112,0.0111203120323134,1
"505972",2,40,0.962937393284328,0.0100000083813117,1
"505976",2,40,1.08166060518577,0.0210207146169259,1
"505981",2,40,0.905608220761944,0.0100000095105775,1
"505991",2,40,0.924812009739775,0.0100000033454116,1
"505995",2,40,1.41655921074524,0.046002318354102,1
"505997",2,40,1.31426894580768,0.027138314078624,1
