"ID","iter","ns","bv","p","r"
"517505",26,30,0.941858616473356,0.0120200114887147,1
"517507",26,30,0.813658662848477,0.0138341712363715,1
"517522",26,30,1.68873603027541,0.0557610459892695,1
"517543",26,30,0.985227060937508,0.010124752798647,1
"517556",26,30,1.34459788312154,0.0312500251022221,1
"517566",26,30,1.46071344191593,0.0183738855395117,1
"517576",26,30,1.59287032266754,0.045274284691308,1
"517577",26,30,1.05833891474492,0.020275993578975,1
"517590",26,30,0.912478151132609,0.0194231512229596,1
"517619",26,30,0.981459505624489,0.0203736422798123,1
"517622",26,30,1.19876241088854,0.0135185759589309,1
"517637",26,30,1.05261509108738,0.0194749808961589,1
"517641",26,30,1.60236967219634,0.0309613494465513,1
"517655",26,30,1.14735031129078,0.0227236243897733,1
"517662",26,30,1.24386352930804,0.0172983843538878,1
"517664",26,30,1.26916946572852,0.0171821733094775,1
"517665",26,30,0.984832139102484,0.0177137620972848,1
"517676",26,30,0.904357818627631,0.0110873410021363,1
"517683",26,30,0.965247506878034,0.0168213633068282,1
"517721",26,30,1.06539584844958,0.0235220057482945,1
"517733",26,30,1.06486374961091,0.0218528215889241,1
"517755",26,30,0.905462636645268,0.0187108136879591,1
"517772",26,30,1.12386245346164,0.0110248281732788,1
"517795",26,30,1.49641236889432,0.0402045222136951,1
"517816",26,30,1.56739714669066,0.0333474733061738,1
"517824",26,30,0.961889173361495,0.0233758021574322,1
"517826",26,30,0.950634896601477,0.0209557972513645,1
"517854",26,30,1.06556542124281,0.0140204418785942,1
"517859",26,30,1.40553743086949,0.0100000150690697,1
"517879",26,30,0.91258721313673,0.0108049735727358,1
"517885",26,30,1.42766580986587,0.0232842215252934,1
"517906",26,30,1.14126396798289,0.0311589620774185,1
"517909",26,30,1.29291273799481,0.0348586863004084,1
"517925",26,30,1.0716726223688,0.0115494152637877,1
"517936",26,30,1.01662296296037,0.0207515568816614,1
"517942",26,30,0.963236962300954,0.0113903510522215,1
"517943",26,30,1.19486615415141,0.0357760615584369,1
"517969",26,30,0.961962954910413,0.0111901675606725,1
"517985",26,30,1.44373584898269,0.0177534589527628,1
"517999",26,30,0.906194168365733,0.0109751054910368,1
