"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"1",0.495779580000003,-0.00910748999999955,-0.0048079250000001,-0.00977533000000053,0.00985697000000092,-0.00793757499999907,-0.000558024999999264,-0.000865580000000995,-0.00100609999999846,-0.000991259999999305,-0.00641535999999982,-0.00530154000000047,0.00144301499999975,-0.00267505499999909,-0.0039151650000002,0.000714965000000971,0.000858185000001924,-0.00485026000000023,-0.00636055499999866,0.125359025,-0.00391577999999962,-0.00382761500000053,-0.00946727500000039,-0.0117352799999994,-0.00969386999999892,-0.00683629499999834,-0.0139932200000003,-0.00897769500000071,-0.0143595200000001,-0.00724738999999862,-0.00325366000000068,-0.00411837500000044,0.000405944999999453,0.00262332500000035,0.000943270000000183,0.000107514999997883,0.00918897000000147,0.0102678200000005,-0.00817179500000021,-0.0104319700000006,0.000515515000001439,0.00281857000000095,-0.00333391500000079,-0.000765839999999224,0.00772843499999931,-0.00436039499999954,0.113106075000002,-0.000970410000000173,-0.00526651499999983
"2",-0.00910748999999956,0.492098080000005,0.12359664,0.0127981,-0.0130062549999992,-0.00441673499999814,-0.00655554499999795,-0.00754329999999971,-0.0047967750000007,-0.00809813999999999,0.00241807500000075,-0.00462752000000063,-0.0118193550000011,-0.0129870100000005,-0.0094172650000002,-0.00247487499999978,-0.00715843999999978,0.0992556949999982,0.0130765150000004,-0.00673001500000033,0.135164510000002,-0.0147683099999997,0.00886625499999844,-0.0052901950000005,0.00654028000000086,-0.00118296500000008,0.00181886499999971,-0.00567819500000026,-0.00906897500000014,0.0141937549999998,-0.00942773000000111,-0.000794455000001264,-0.00346631000000109,-0.00869832499999975,0.00103889000000059,-0.00734626500000055,0.0164441649999987,0.00339606999999937,0.0772466199999984,-0.00609455000000112,0.00353699000000047,-0.00280567999999861,-0.00641448999999895,-0.00196491999999804,-0.00986072000000014,-0.00560287499999947,-0.00576491000000046,0.00267160500000067,0.00159630499999914
"3",-0.00480792500000009,0.12359664,0.498369084999997,0.0109093449999998,-0.00775876500000056,-0.00271574499999977,-0.00534260999999892,-0.012738540000001,-0.00105204000000138,-0.0029413449999996,-9.39499999992017e-05,-0.00278451000000123,-0.00312139500000174,-0.015437635,0.000990115000000317,-0.00691846500000019,0.00115656000000029,0.0230885350000003,0.0152667049999999,-0.00478184000000113,0.0792302349999996,-0.0169540099999999,0.00629146499999933,-0.00578763499999927,0.00269406000000004,-0.0110415699999995,-0.00927587499999963,-0.00573613500000132,-0.00501934000000002,0.0124558300000009,-0.00997081999999998,-0.00436606000000095,-0.00900764000000128,-0.00117665999999962,-0.00666159499999999,-0.00385351500000045,-0.00493719000000048,-0.00101202500000132,0.171780165,-0.00134657000000016,-0.00601913499999911,0.00487228500000057,0.00577160000000131,0.00013843499999926,-0.00399676000000071,0.00485140500000042,-0.00747338500000053,0.000570640000000134,-0.00837211499999978
"4",-0.00977533000000053,0.0127981,0.0109093449999998,0.488607509999996,-0.00472762499999853,-0.015141335,0.000467094999999317,-0.0074681449999992,-0.00296292999999963,-0.00432171499999875,-0.00858213999999932,0.120965774999997,-0.0104354000000008,-0.00906467999999964,-0.00340187499999981,-0.00294518999999891,0.00621362999999996,0.00422604999999896,0.0814101300000012,-0.00752909500000086,-0.00486115000000016,-0.00398111999999858,0.0752308399999981,-0.00133022000000104,0.012489105000001,-0.0141682399999988,-0.0124751349999987,0.0762503749999994,-0.0140382849999993,0.00398099500000046,-0.0124220550000001,0.0284596499999998,-0.00204047500000208,-0.000856159999998236,-0.00215148499999978,0.0968038949999967,0.00293609499999788,0.00226449000000089,0.00345235500000019,-0.00949723500000093,-0.0138417000000012,-0.0071895399999992,-0.002534945,-0.00120534499999933,-0.00691673000000124,0.000490065000001609,-0.0029510800000005,-0.00725884999999832,-0.00388308000000037
"5",0.0098569700000009,-0.0130062549999992,-0.00775876500000056,-0.00472762499999853,0.497731049999998,-0.00918456999999862,-0.00094786499999965,-0.00262951499999919,-0.0143356950000003,-0.00460335499999993,-0.00586351499999971,-0.00161156499999894,-0.00693694000000058,-0.00386801000000082,-0.0175998200000016,-0.0142500000000006,-0.0121148049999973,0.00401125500000031,-0.00935205000000006,0.00204300999999975,-0.0082724149999997,-0.0114659250000017,-0.0121202600000016,0.104637740000001,-0.00598406999999947,0.00343790500000011,-0.00206797500000153,-0.00161668999999974,-0.00183378500000037,-0.0130153100000009,0.0036623700000004,-0.0160801350000011,-0.0112120049999995,-0.00489889999999917,0.00494077499999888,-0.00363037000000094,0.1403812,-0.0107679900000008,-0.00483248999999986,-0.0085620849999999,-0.0114940299999991,-0.00781974500000008,-0.00183022999999756,0.00066695499999958,0.00273514500000129,0.197553994999999,-0.00677830999999959,-0.0083064699999992,-0.00696556500000326
"6",-0.00793757499999908,-0.00441673499999813,-0.00271574499999977,-0.015141335,-0.00918456999999862,0.496690745000001,-0.00371681499999886,8.83349999992561e-05,-0.00441987000000028,0.0064216199999999,-0.00473009499999997,-0.00797383499999989,-0.00829939500000091,-0.00575405999999852,-0.00333265999999966,0.00986505499999936,0.0375389250000009,-0.00355869000000048,-0.00971708499999853,-2.54649999991475e-05,0.165684065,-0.00298736500000036,-0.00499631000000004,-0.000230450000000672,-0.00654990999999854,-0.00691062499999949,-0.00623574500000131,-0.000941309999999648,0.00272724500000027,-0.00589306499999951,-0.00397814999999859,-0.01079981,-0.00644208000000064,0.00221473499999938,-0.000815174999999655,-0.00668250999999866,-0.00273121999999894,-0.00867151999999952,0.00247791999999963,0.00109741000000012,0.00628949000000063,0.000300750000001917,0.0921456850000013,-0.00332784499999977,-0.00660096500000018,-0.00635648499999977,-0.00637107499999998,0.0143567900000002,-0.00875497499999882
"7",-0.000558024999999264,-0.00655554499999795,-0.00534260999999891,0.000467094999999311,-0.00094786499999965,-0.00371681499999886,0.495732729999997,0.163439200000001,-0.00357000499999948,-0.0039769800000004,0.00107471000000113,-0.00913994000000088,-0.00875403500000004,-0.0160129949999998,-0.00775099999999965,-0.00845707499999959,-0.00269900999999952,-0.00417601000000123,0.0054261300000006,0.134823890000001,-0.0061426599999995,-0.00448932499999963,-0.00310303500000105,-0.00139578500000113,-0.00110349499999932,-0.00223050000000094,-0.00104233000000031,0.00629871000000033,-0.00309069999999997,0.00115185999999986,0.0896912999999998,-0.000271585000000669,0.00318755500000059,-0.00919980999999991,-0.00693985500000013,-0.00661701000000012,0.00122683499999934,-0.0074354749999982,0.00397647999999935,-0.00323671500000018,-0.00947667499999977,0.00358353999999926,-0.0016442650000007,0.00159331000000049,-0.00438954499999906,-0.00553766999999955,-0.00483014000000043,-0.0110570699999999,0.00307328499999962
"8",-0.000865580000001003,-0.00754329999999971,-0.012738540000001,-0.00746814499999919,-0.00262951499999919,8.83349999992531e-05,0.163439200000001,0.494043285,0.00280424999999849,-0.00878094500000098,0.00287002500000088,-0.00310128999999942,-0.00659012000000003,-0.00782659999999843,-0.00295233999999957,-0.00267556500000025,-0.00528091499999829,0.000964185000001485,-3.02600000006395e-05,0.000300319999999422,-0.00532350500000176,-0.00595265499999994,-0.00187171000000005,0.0144778900000014,-0.00103600000000067,-0.00107468500000195,-0.000543840000001078,-0.00404518999999977,-0.00808786500000093,-0.0039571349999997,0.00146362999999871,-0.0116658900000005,0.0030619150000013,-0.0154554400000015,-0.00204663999999853,-0.0138154449999991,-0.00493667499999915,0.00324196999999959,0.00302371999999974,-0.00968404499999834,0.00206205500000044,-0.00184007999999959,-0.00678938499999996,-0.00123772999999977,-0.00500063999999839,0.00346526000000091,-0.00441614499999997,-0.00605347000000037,0.000411665000000344
"9",-0.00100609999999847,-0.0047967750000007,-0.00105204000000138,-0.00296292999999964,-0.0143356950000003,-0.00441987000000028,-0.00357000499999948,0.00280424999999849,0.494063985000001,-0.010513365,0.00692203499999928,-0.00213096499999946,7.27999999989623e-05,-0.00130282999999874,0.00293458000000095,-0.00624289999999887,0.00456146000000018,0.00139086000000143,-0.00239761500000003,-0.000570389999999859,-0.00399020000000106,-0.00245402500000208,-0.00672082499999924,-0.00131914999999955,0.00108282499999955,0.12485679,-0.00407385499999914,0.0109646449999991,0.128782929999999,-0.00511606999999875,-0.00516718499999906,0.011299005000002,-0.00241470000000082,-0.00624147000000116,-0.00682379999999962,0.0013739150000014,0.00187049500000134,-0.00813539999999948,-0.00308695999999889,0.00261616999999971,-0.0077867649999997,0.074780200000001,-0.000307325000000067,-0.00400885500000172,-0.00881175500000201,-0.0149451400000007,-0.00400587499999949,0.000355339999997896,-0.0053822749999975
"10",-0.000991259999999308,-0.00809813999999999,-0.0029413449999996,-0.00432171499999874,-0.00460335499999993,0.00642161999999991,-0.0039769800000004,-0.00878094500000098,-0.010513365,0.488269360000004,-0.00052364500000134,-0.00627211000000003,-0.00591886500000023,-0.0150693199999994,-0.00121409999999878,0.00872993000000051,0.000980634999999042,-0.000639644999999404,0.113814405,-0.000722349999998538,-0.0109950750000006,-0.00553363499999942,-0.00469566999999913,0.139976525000001,0.0253099999999994,-0.00490293999999908,0.00465805500000009,-0.00115844999999936,-0.00593658499999924,-0.00375236499999998,0.00145051000000082,-0.0130845549999991,-0.0034708300000013,0.148505085000001,-0.00282231499999994,-0.00241048999999853,0.0016800800000015,-0.0144775399999993,0.140099125000002,0.00118746000000005,0.00887307000000007,-0.000342359999999551,-0.00659961000000078,0.0036685449999998,-0.00283477000000137,-0.0076510250000009,-0.00690240500000013,-0.00453623500000018,-0.00500207499999899
