"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
18,10,"OPTIMAL",1.20615438814018,6.88100004196167,13,0.850000000017634,-0.0972945640475377,1.20615438814018,1.19156020353305
