"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.499691210000002,-0.00518486499999957,-0.0109289250000005,-0.00735149500000063,0.00403656000000047,-0.00107092999999966,0.00460358499999799,-0.000306945000001617,-0.00806601500000014,-0.0017131949999999,-0.0105896299999998,-0.00532185000000094,0.0974898300000008
"2",-0.00518486499999957,0.499458669999998,-0.0103983250000004,0.00285767499999931,-0.00848901999999974,0.0900621800000002,-0.00736090500000059,-0.012608235000001,-0.00886028500000109,-0.00245114500000045,0.0543227650000002,0.0110112399999998,-0.00883603499999875
"3",-0.0109289250000005,-0.0103983250000004,0.508790110000001,-0.00887098000000102,0.00388251500000062,-0.0026177449999994,0.10591795,0.00668983000000162,-0.00427703499999995,0.00394647000000088,-0.00651194500000004,0.00642183999999911,-0.00164902000000019
"4",-0.00735149500000064,0.00285767499999931,-0.00887098000000101,0.48694056,-0.0112719500000011,-0.00388850000000045,-0.0101086700000008,-0.0112075149999996,-0.00142660500000018,-0.0148230149999997,-0.00105697000000038,0.0114293599999997,-0.0131515950000004
"5",0.00403656000000047,-0.00848901999999975,0.00388251500000061,-0.0112719500000011,0.509432595000002,-0.00842148999999848,-0.00328505000000204,0.142302115,0.00711803999999995,-0.00552565000000111,0.000327035000000874,0.00162714999999984,-0.00455682999999979
"6",-0.00107092999999965,0.0900621800000002,-0.0026177449999994,-0.00388850000000045,-0.00842148999999848,0.500285635,-0.00305145000000091,-0.00685221499999988,-0.000918564999999227,-0.00796580000000028,0.104343379999999,-0.00112319499999992,-0.00482550500000184
"7",0.00460358499999799,-0.00736090500000059,0.10591795,-0.0101086700000008,-0.00328505000000203,-0.00305145000000091,0.500348945000001,0.00948335499999954,0.00508353500000036,-0.0005680749999997,-0.00503306500000079,0.00786477500000034,0.0065323799999997
"8",-0.000306945000001617,-0.012608235000001,0.00668983000000164,-0.0112075149999996,0.142302115,-0.00685221499999988,0.00948335499999954,0.503226950000001,0.00461216499999947,-0.00401592999999902,-0.00596340499999993,0.0119678499999991,-0.00705751000000071
"9",-0.00806601500000015,-0.00886028500000109,-0.00427703499999994,-0.00142660500000017,0.00711803999999996,-0.000918564999999222,0.00508353500000036,0.00461216499999947,0.493562305000001,-0.00300988500000028,-0.00815184999999973,-0.00184996000000115,-0.00846836499999907
"10",-0.00171319499999989,-0.00245114500000045,0.00394647000000088,-0.0148230149999997,-0.00552565000000109,-0.00796580000000028,-0.000568074999999698,-0.00401592999999901,-0.00300988500000028,0.498468234999999,-0.00562890000000055,-0.000917164999999772,0.00391272499999913
"11",-0.0105896299999998,0.0543227650000002,-0.00651194500000004,-0.00105697000000038,0.000327035000000875,0.104343379999999,-0.00503306500000079,-0.00596340499999992,-0.00815184999999973,-0.00562890000000054,0.497446905,-0.00633042499999893,-0.00364593999999946
"12",-0.00532185000000094,0.0110112399999998,0.00642183999999911,0.0114293599999997,0.00162714999999984,-0.00112319499999992,0.00786477500000035,0.0119678499999991,-0.00184996000000114,-0.000917164999999776,-0.00633042499999892,0.500964469999998,-0.000538919999999707
"13",0.0974898300000008,-0.00883603499999875,-0.00164902000000019,-0.0131515950000004,-0.00455682999999979,-0.00482550500000184,0.00653237999999969,-0.00705751000000071,-0.00846836499999906,0.00391272499999913,-0.00364593999999947,-0.00053891999999971,0.50976802
