"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
1,40,"OPTIMAL",1.12116700159792,918.588000059128,49,0.85,-0.23951971205107,1.12116700159792,1.08523904479026
