"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"1",0.492189140000001,0.00722800000000073,-0.00601467499999973,-0.0152973050000005,-0.00459339000000081,0.000368739999999734,-0.0025561349999996,0.174478719999999,0.00382986499999981,-0.00944995999999974,-0.00772019000000184,-0.0122475099999992,-0.0046790049999997,-0.00240176499999934,-0.00101432999999877,-0.00641358999999831,-0.000851995000000276,-0.014095065,-0.00850852499999956,-0.0104779200000005,0.00471523999999991,0.00649140500000002,-0.00655633999999884,0.0017502199999997,-0.00611534000000035,0.201719895,-0.00615948000000083,-0.00345712499999984,-0.00929619499999979,-0.00423423000000082,-0.0058296550000005,-0.00735130500000034,-0.00410302500000052,-0.00678053500000012,-0.0102406000000005,-0.00691281499999983,-0.0148712050000004,-0.00599000499999902,-0.0124945149999995,-0.00275434000000019,-0.00831961500000064,-0.0060931400000006,-0.0128964100000011,0.130014005000001,-0.00140121000000076,-8.18549999997704e-05,-0.00782933499999817,0.0126768250000004,0.00552987999999997
"2",0.00722800000000073,0.499636634999997,0.000479270000001017,0.0161238299999994,-0.0058787949999988,-0.00181296500000112,-0.00552203499999876,0.00655247000000077,0.000456754999999713,-0.0113720599999999,-0.000789920000001326,-0.00521429499999857,-0.00563505499999953,-0.0031665449999997,-0.00867518500000021,-0.00454641500000124,-0.0102269799999976,-0.00245409499999744,0.0077325700000003,-0.00101078499999865,-0.00314819499999922,-0.00803028499999785,-0.00749049000000077,-0.00886177999999938,-0.00338780499999898,0.00871427500000053,-0.00284542999999827,-0.0106564299999998,-0.00458160999999776,-0.0152647749999991,-0.00472888499999998,-0.00797183499999942,-0.0072003899999988,-0.000316534999999099,-0.004209465,-0.00609081499999819,0.00138232000000065,0.00178921999999938,0.00135760499999931,0.00197295000000063,0.0250658500000006,-0.00794198000000036,-0.00435722999999929,-0.00416816499999897,-0.0141056999999986,-0.0042319200000003,-0.000639740000000626,-0.00725572499999814,0.180948354999999
"3",-0.00601467499999974,0.000479270000001029,0.491476204999999,0.122044905,-0.00650284999999942,-0.00525181500000044,-0.00617800500000047,-0.000226874999999753,0.000343974999999702,-0.00362965000000046,0.00464572999999993,-0.0013056200000002,-0.00647013500000011,-0.00701019500000033,-0.00189157500000179,0.000158369999999374,0.00824960500000038,-0.00655376499999916,0.00564159000000015,0.000483429999999504,-0.000961360000000182,-0.00303034000000003,-0.00644722500000057,0.000762510000000608,0.00276534500000042,0.10093675,-0.00919415000000018,0.14825552,-0.00202255000000114,0.00120994000000046,-0.00248204500000044,-0.0138322700000002,0.00554727500000032,0.0103238549999991,0.00297265999999984,-0.0115815700000009,0.000217894999999918,0.0035728050000002,0.0104481699999999,-0.00820336499999872,-0.00622030499999963,-0.00467023000000152,-0.0131310100000005,-0.00253955500000005,-0.00840740999999942,0.000762315000000232,-0.00206925500000092,0.00525073000000015,0.00645940000000069
"4",-0.0152973050000005,0.0161238299999994,0.122044905,0.497183415000002,-0.000287620000000271,-0.00923801999999986,0.00496596500000062,-0.00631758000000112,-0.0149200850000002,-0.00792442500000113,-0.00205440500000054,-0.00222455500000033,0.0102947049999997,-0.00387494499999955,-0.00476712000000016,-0.00813470999999953,0.00737914999999955,0.00437180999999977,-0.000752860000000729,0.00318686499999969,0.0101164800000006,0.0030129800000002,-0.00103664499999903,-0.0023989250000009,-0.00374701499999888,-0.00932125500000062,-0.00220163500000064,0.0889562650000012,-0.00136749499999993,0.0031005300000011,0.0158603399999999,-0.000866459999998744,-0.00176464499999983,0.000147719999999576,-0.0048912049999996,-0.0018565249999997,-0.00693548499999995,0.003432464999999,0.000248574999999432,0.172172970000002,0.00667786000000027,-0.000139970000000641,-0.0104895749999998,-1.87599999999966e-05,-0.000355270000000242,-0.0113171649999993,-0.00317121999999998,-0.0104387449999996,0.0154134699999996
"5",-0.00459339000000082,-0.0058787949999988,-0.00650284999999943,-0.000287620000000275,0.490273674999998,-0.000557354999999822,-0.00146616999999914,-0.00241694000000067,-0.00755337499999956,-0.00345219000000073,-0.00918999999999927,-0.00419806000000046,-0.00139779000000025,-0.00989608000000051,-0.00825113500000017,-0.00700462999999809,-0.00497466000000028,-0.0082173800000003,-0.00867141999999878,-0.0164146700000001,-0.0114625549999993,-0.00161224000000145,-0.00184378999999974,0.00565095000000021,0.00125816999999933,0.000213485000000913,-0.00196753999999957,-0.00636502000000086,-0.0114395500000004,-0.00285998000000102,-0.00550210000000022,-0.0109665449999998,-0.00562003000000066,-0.00549678499999973,-0.00557500999999966,0.0038691799999993,0.00287261499999957,-0.00717362499999893,-0.0116853900000009,-0.00624589000000054,-0.00774631000000004,-0.000580249999999804,0.000878179999999336,-0.00955060000000036,0.00754829499999912,-0.0100559849999996,-0.00148844000000022,0.000620510000000034,-0.0116315199999984
"6",0.000368739999999742,-0.00181296500000113,-0.00525181500000044,-0.00923801999999986,-0.000557354999999837,0.487245949999999,0.17273419,-0.00691732500000021,-0.0158738100000009,-0.00337150000000005,-0.00110149999999954,-0.00834839499999915,0.0152447950000003,-0.00201802499999885,-0.00346360499999918,-0.00524614500000052,-0.000359619999999056,-0.0090623249999987,-0.00346018000000056,-0.00273961999999947,0.0057910400000003,-0.00523365999999862,-0.00951382000000059,0.00380561500000073,-0.00245652499999841,-0.00785847000000015,-0.00606401500000021,-0.00947607999999927,-0.0116381950000002,0.000717769999999837,-0.01710905,0.0943333050000004,-0.0037007799999994,-0.00816762999999927,0.00418552999999981,-0.0045929149999998,-0.0109429349999997,-0.00473172000000028,-0.00134596499999909,-0.00115407999999989,-0.00924502000000013,-0.00280034499999983,-0.0111785949999999,0.0110703649999996,-0.0135823100000001,-0.00379029500000029,-0.0034471099999989,-0.00871690999999971,-0.00528855000000036
"7",-0.0025561349999996,-0.00552203499999876,-0.00617800500000047,0.00496596500000063,-0.00146616999999915,0.17273419,0.502087429999997,-0.00841797999999962,-0.0094551300000018,-0.00685850000000023,0.00158572000000122,-0.00733274499999946,0.161846004999999,-0.00773105000000017,-0.0120778500000009,-0.00593797499999993,0.0036901450000011,-0.00523185000000047,0.00313272500000001,0.00163673000000025,0.00543821499999876,-0.00914177500000003,-0.00459245000000117,-0.000958129999998504,0.00366041000000182,-0.011263315,-0.0028060450000006,0.000414854999998583,-0.00853741000000093,0.00668148499999967,-0.00661669499999927,0.2002915,-0.0137292950000002,-0.00342569499999998,-0.00538967500000056,-0.00428400500000087,-0.00985646499999987,-0.00130745999999935,-0.00973949999999936,-0.00536224499999974,-0.000745484999999021,0.00380330499999919,-0.00087847499999914,0.100140594999999,-0.0105987449999999,-0.00942567999999955,0.000738894999999731,-0.00365337000000128,-0.00725700000000013
"8",0.174478719999999,0.00655247000000076,-0.000226874999999749,-0.00631758000000111,-0.00241694000000066,-0.0069173250000002,-0.00841797999999962,0.487797439999999,-0.0073782750000012,-0.00831408999999935,-0.00331539999999996,-0.00312787000000118,0.0437137850000007,0.00258800499999948,-0.00610468999999893,-0.00697063999999977,-0.00941307499999981,-0.0071328150000006,0.00830244999999988,-0.01009576,0.00830941000000001,-0.00293290499999915,-0.00820909499999957,0.00596555999999953,-0.00707425999999995,0.170362990000001,0.00104341999999961,-0.00619401000000101,-0.00857125500000118,-0.00236739499999972,0.000974260000000855,-0.0087743849999999,-0.0105074949999999,0.19094743,-0.00219505499999964,-0.00850240500000021,0.14958261,-0.00532146500000046,-0.00808056999999893,-0.00151040000000048,-0.000883509999999763,-0.000729300000000208,-0.0108325949999999,-0.00589127999999957,0.00390939499999926,0.0127934199999993,0.00142358500000059,0.00648557499999989,0.00259383000000006
"9",0.00382986499999982,0.000456754999999709,0.000343974999999692,-0.0149200850000002,-0.00755337499999956,-0.0158738100000009,-0.0094551300000018,-0.00737827500000119,0.535500340000001,-0.0052916249999994,-0.00879019000000019,-0.000350550000000005,-0.00642624000000013,-0.0090961349999998,-0.0119401300000002,-0.00104753499999935,-0.00882386999999966,-0.00783226000000079,-0.00557552000000043,-0.00683366999999977,-0.00579460999999995,-0.00701585499999971,0.00482671000000116,-0.00948756499999871,-0.00537591500000087,0.00349850499999918,-0.0077199549999998,0.00201445500000018,0.1590834,-0.00295395500000065,0.145801879999999,-0.00803776999999938,0.00496184999999975,0.000321844999999204,-0.00628401500000032,-0.00135877000000009,0.000513035000000119,-0.00585297999999971,0.00182060999999971,-0.0135115350000002,-0.0027014300000006,0.00379019500000037,-0.00038825499999984,0.00164187499999957,-0.00673612000000076,-0.00949452000000026,0.00579823000000003,0.00850169500000039,0.0101183899999997
"10",-0.00944995999999974,-0.0113720599999999,-0.00362965000000047,-0.00792442500000113,-0.00345219000000073,-0.00337150000000005,-0.00685850000000023,-0.00831408999999936,-0.00529162499999941,0.497879084999999,0.12563831,0.007386135,-0.00660164999999927,0.00422665499999936,-0.00162163000000014,-0.0012234900000011,-0.000936144999999228,0.00630664500000055,-0.00619846500000022,0.00275011,0.00907688999999915,0.000662350000000098,0.00444187499999977,-0.00574249499999928,-0.00189130000000151,-0.00267169500000027,-0.00380586499999927,-0.0066631350000006,-0.0020669549999993,-0.00352701499999975,-0.00200134999999922,-0.00299769999999952,0.0418111999999997,-0.00829973499999985,-0.00574684499999999,0.0162394250000013,-0.00324911000000047,0.00558924499999958,0.027050085,-0.00785983000000032,-7.79749999997712e-05,0.0015072250000004,0.00340809000000043,0.00180543500000022,-0.00863993999999928,-0.0060713150000002,-0.0137180850000001,0.000519749999999894,-0.00250482500000058
"11",-0.00772019000000184,-0.000789920000001328,0.00464572999999995,-0.00205440500000054,-0.00918999999999927,-0.00110149999999954,0.00158572000000122,-0.00331539999999995,-0.00879019000000019,0.12563831,0.49050126,-0.00143364500000048,-0.00308141000000056,-0.00590464999999959,-0.00274932999999931,-0.0102458250000009,-0.00431266499999884,0.00155358000000102,-0.00941987000000139,0.0216713350000003,-0.000604815000000191,-0.00316939999999978,-0.008387495,-0.00914672500000073,0.00171188999999995,0.00579759499999936,-0.00738455500000066,-0.00613486500000043,0.00670845500000052,-0.00467299999999881,-0.00941729499999981,-0.000828049999999067,0.0010184100000008,0.120012260000001,-0.0124654800000002,-0.00852959500000048,-0.00313628499999853,0.00947640999999996,-0.00458481499999914,0.00512760499999996,0.0247493199999998,-0.00393334999999986,-0.00312828999999928,-0.00257405500000093,-0.00692280499999853,-0.0103456849999998,-0.00127182999999865,-0.00491623500000079,0.00846464999999994
"12",-0.0122475099999992,-0.00521429499999858,-0.0013056200000002,-0.00222455500000033,-0.00419806000000047,-0.00834839499999915,-0.00733274499999947,-0.00312787000000118,-0.000350550000000007,0.00738613500000001,-0.00143364500000048,0.509886294999998,-0.0102359250000014,0.00366536999999992,0.00458812000000043,0.00150026000000075,-0.00256791500000097,-0.0101913300000016,-0.0112417899999988,0.00535619999999996,-0.0116011449999983,-0.00147288500000151,-0.0083705849999983,-0.00391763500000305,0.0090460750000002,-0.00631271999999969,-0.00907140500000006,-0.0061016499999992,0.000920819999999223,-0.00585648500000123,-0.00477789000000126,-0.00600560499999979,-0.00154112500000233,-0.00419381500000132,0.00252907500000188,0.107053044999998,-0.000607920000000287,0.0101796599999985,-0.00164067499999876,0.00144760999999972,0.00508939999999981,-0.00608474499999948,-0.000874135000000852,-0.0127063149999995,-0.00670326000000349,0.00659221999999952,0.166475505,-0.00883034000000113,-0.00268931999999958
