"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
12,20,"OPTIMAL",1.44747111768663,0.581000089645386,26,0.849999999999958,-0.0600916964060986,1.44747111768663,1.43845736322572
