"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1",0.496390024999999,-0.00358256500000034,-0.00513815499999956,-0.00578010999999913,-0.00648186000000014,0.00562943000000007,-0.00604033499999884,0.0070871500000003,-0.00215784499999971,0.107856475000001,-0.00982303500000018,-0.00371161499999972,-0.00149139000000037,0.000748425000001526,-0.00231707999999989,0.000225424999999992,0.00266289500000043,-0.0138343050000004,0.00424435499999953,-0.00857613000000126,-0.0148708799999998,-0.00491303500000074
"2",-0.00358256500000034,0.496461315000001,-0.00801063999999922,-0.000305499999999118,-0.00473759499999583,0.00997204500000109,-0.00201184499999895,-0.000718765000000216,-0.00208590499999871,-0.00129789999999786,0.000134975000000993,-0.00300792499999942,-0.00716508499999916,-0.00240477499999872,-0.0101556249999959,0.0052911500000017,-0.0025213350000002,-0.00210324499999969,-0.00619402999999929,0.103325259999999,0.00690590500000196,-0.00708914500000179
"3",-0.00513815499999954,-0.00801063999999922,0.501665865,-0.00272923999999962,-0.00697850500000253,-0.00871573000000086,8.84499999998502e-06,0.0031548550000005,-0.00634784999999971,-0.000380464999999122,0.119542909999999,-0.00239234999999982,-0.0114914199999993,-0.0128108999999996,-0.0025540750000031,-0.00893364500000098,-0.00624677999999979,-0.0144202099999993,-0.00821434000000019,-0.00987914000000026,-0.0097711250000001,-0.00961580999999971
"4",-0.00578010999999913,-0.000305499999999122,-0.00272923999999962,0.497653219999997,-0.00895593500000834,-0.0065220550000024,-0.00609149000000129,-0.0068506250000003,-0.00228275500000324,-0.00892318500000121,0.00514999499999954,-0.00866781000000126,-0.00995778000000243,-0.00897975000000281,-0.0016124250000069,-0.00225709500000331,-0.00322236500000086,0.135592400000001,-0.00552563500000029,-0.00063627999999771,-0.0095564500000026,-0.0109784699999964
"5",-0.00648186000000014,-0.00473759499999584,-0.00697850500000253,-0.00895593500000834,0.49256226499999,0.000439854999996329,-0.000422210000007753,0.0355157199999998,-0.00251289500000555,0.00121914499999883,0.000603109999997219,-0.0152837350000033,0.109602260000001,-0.00598154500000791,0.184661624999993,0.000124974999995283,0.0292322350000002,-0.00830873000000143,-0.00103314500000091,-0.00930599499999379,-0.000594365000002387,0.00253384000000769
"6",0.00562943000000007,0.00997204500000109,-0.00871573000000085,-0.0065220550000024,0.000439854999996321,0.505214224999999,-0.0093121600000047,-0.00710747500000005,0.163866899999998,-0.00337294999999956,-0.00940857500000062,-0.00726704000000184,0.00824374499999949,0.0654132949999976,-0.00570068000000195,0.243741464999999,0.0115030399999998,-0.00830986500000011,-0.00176496999999939,-0.00500151499999792,-0.0111235900000014,-0.0140559599999964
"7",-0.00604033499999884,-0.00201184499999895,8.84499999997594e-06,-0.00609149000000127,-0.000422210000007748,-0.00931216000000471,0.492982525,0.00673467999999898,-0.0127868650000031,-0.00824374000000122,-0.00388526500000036,0.000534315000000067,-0.00387835500000137,-0.00863509500000253,-0.00532479500000602,-0.0101882100000043,-0.00634506000000078,0.00280426500000046,-0.00058500000000117,-0.00521485499999785,-0.00395103500000225,-0.00155322999999812
"8",0.0070871500000003,-0.000718765000000211,0.0031548550000005,-0.00685062500000029,0.0355157199999998,-0.00710747500000006,0.00673467999999898,0.49700981,-0.0110518399999999,0.01081714,0.00485069500000026,0.000224014999999879,0.16609429,-0.000843585000000377,-0.00418439499999992,-0.000838355000000249,0.23458695,-0.0085243400000005,-0.00207260000000047,-0.00640285499999963,0.00956001000000003,0.124708085000001
"9",-0.00215784499999971,-0.00208590499999872,-0.00634784999999971,-0.00228275500000324,-0.00251289500000554,0.163866899999998,-0.0127868650000031,-0.0110518399999999,0.51605388,-0.00990589000000121,-0.0107585150000007,0.00639920999999955,0.0123807749999995,0.0953544149999968,-0.0110933000000038,0.166917324999998,0.00350802499999866,-0.00987951000000021,0.00100276500000003,-0.00299561999999814,-0.0146190850000003,-0.0107985699999964
"10",0.107856475000001,-0.00129789999999787,-0.000380464999999121,-0.00892318500000121,0.00121914499999884,-0.00337294999999956,-0.00824374000000123,0.01081714,-0.00990589000000121,0.490621125000002,-0.003502875,-0.000611389999999739,0.0109598100000007,-0.00252290000000085,0.0797437049999987,-0.00585583000000096,0.00373378500000004,-0.0144621950000007,0.00972853999999986,-0.00706263499999924,0.128559629999999,-0.000403199999999144
