"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.488074394999998,-0.000766854999997357,-0.00700904999999927,0.00386722500000065,-0.000830454999999596,-0.00941792499999868,-0.0102130349999999,-0.00856874499999979,0.00392239500000006,-0.000512245000000496,-0.0110510400000006,-0.0112580799999981,0.00106746999999983,-0.00600341999999998,-0.00158564000000036,-0.00101784500000028,0.00243035000000127,0.000522310000000077,0.00173552999999959,0.00131811999999848
"2",-0.000766854999997346,0.500149359999998,0.0154193149999996,-0.000202024999999219,0.00354554000000066,-0.00960473500000044,0.000179179999999515,0.00916553500000031,-0.00619821999999891,0.028509,-0.00913890999999914,-0.000467920000000695,-0.00489217499999862,-0.00200662999999896,-0.00281826500000052,0.00514117499999822,-0.00595593500000086,-0.00234961500000083,-0.00668244000000006,0.00187876999999963
"3",-0.00700904999999927,0.0154193149999996,0.494881450000002,-0.000604875000000801,0.0329532250000002,-0.00945237500000116,-0.00928036499999973,0.10459307,-0.00522863500000098,0.0192806350000005,-0.00111401999999969,0.00293558500000086,-0.0082130199999994,0.000364305000001053,0.00509479999999941,-0.00444478999999935,-0.00630351500000049,-0.00525614499999919,0.000965440000000459,-0.00728534000000136
"4",0.00386722500000065,-0.000202024999999211,-0.000604875000000802,0.499688010000002,0.14596075,-0.00455751999999992,0.00959060999999993,0.00290899500000008,0.137340655000001,0.0014769300000002,-0.0105690899999998,-0.00146317000000089,-0.00255790499999974,-0.00691786499999838,-0.00497850499999966,-0.00179617499999924,-0.00172678999999887,0.00695332999999954,-0.0103952850000014,-0.00685310000000102
"5",-0.000830454999999595,0.00354554000000066,0.0329532250000002,0.14596075,0.510994359999999,-0.0139031900000001,0.08728582,0.0484671949999999,-0.0092512150000001,-0.000927119999999804,-0.00439419999999897,0.00608973999999985,-0.00282194999999817,-0.0105890849999986,-0.00788693999999985,-0.015439449999999,-0.00972538999999939,0.167675625,0.167544214999999,-0.0053657050000005
"6",-0.00941792499999869,-0.00960473500000044,-0.00945237500000117,-0.00455751999999992,-0.0139031900000001,0.504856255,-0.00390193499999976,-0.00706259999999966,0.00765594499999996,-0.00207939000000141,0.0105832499999988,0.00262571499999876,-0.0072853500000004,-0.00395974000000165,-0.00776071500000008,-0.00221931999999971,-0.0166641249999994,-0.00749983000000147,-0.00465326999999995,-0.00322148000000064
"7",-0.0102130349999999,0.000179179999999517,-0.00928036499999974,0.00959060999999993,0.08728582,-0.00390193499999976,0.500796805000002,-0.00473503500000152,-0.00414022000000079,-0.00524890499999979,-0.00784401999999946,-0.0107410799999999,-0.00606982000000043,-0.0132687949999997,-0.0184643249999994,-0.00364647,-0.00612301000000075,0.109149615000001,0.0723728250000001,-0.00130934999999989
"8",-0.0085687449999998,0.00916553500000032,0.10459307,0.00290899500000008,0.0484671949999999,-0.00706259999999966,-0.00473503500000152,0.492264305000001,-0.00973469499999949,0.0261254500000003,-0.0110333949999987,0.00163343000000077,-0.0132558000000003,0.00603645500000181,0.00166507500000003,0.00270580999999956,-0.0162292850000004,-0.0111157099999987,0.0140584849999987,-0.00178465000000064
"9",0.00392239500000005,-0.00619821999999891,-0.00522863500000099,0.137340655000001,-0.00925121500000009,0.00765594499999996,-0.00414022000000079,-0.00973469499999949,0.504905935,-0.00626238000000104,-0.0109484399999993,-0.0109575700000009,0.00685932499999992,-0.00141620000000077,-0.00238313499999817,-0.0124723700000014,-0.00634004999999828,-0.0156572600000014,-0.0107041850000001,-0.00275238500000158
"10",-0.000512245000000491,0.028509,0.0192806350000005,0.0014769300000002,-0.000927119999999801,-0.00207939000000142,-0.00524890499999979,0.0261254500000003,-0.00626238000000104,0.496017710000001,-0.00509281500000004,-0.00833423499999781,-0.00783381499999789,-0.00488571999999788,-0.00042101500000126,0.00450789499999968,-0.00342323500000012,-0.000375790000001394,-0.00259368999999931,-0.00496871500000189
"11",-0.0110510400000006,-0.00913890999999914,-0.00111401999999967,-0.0105690899999998,-0.00439419999999897,0.0105832499999988,-0.00784401999999948,-0.0110333949999987,-0.0109484399999993,-0.00509281500000003,0.497165984999999,0.0136688300000003,0.00611101499999998,-0.00247056499999953,0.000574500000001066,0.00403203000000007,-0.00503531499999887,-0.00277450500000053,0.0055354749999988,-0.00593856500000045
"12",-0.0112580799999981,-0.000467920000000698,0.00293558500000085,-0.0014631700000009,0.00608973999999985,0.00262571499999876,-0.0107410799999999,0.00163343000000076,-0.0109575700000009,-0.00833423499999781,0.0136688300000003,0.499743040000001,-0.00946502500000003,-0.00346582999999921,-0.00284544000000306,0.0157383099999995,-0.0149099350000009,-0.0134955100000012,0.148940260000001,-0.0126590250000013
