"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.490146535,-0.00028151999999983,-0.00641569499999876,0.00247485500000041,0.00923278500000093,-0.00709790999999837,-0.00435625499999821,-0.00538452500000176,0.118766905000002,0.000849374999999171,-0.0112271700000009,-0.00326188499999937,-0.00295903499999896
"2",-0.000281519999999828,0.508613595,-0.00530853500000086,0.00165111999999882,-0.00224751500000129,-0.00226891000000134,-0.00289288500000066,-0.00725159999999839,0.0170685900000004,0.13498418,-0.0100142850000002,-0.0140150600000002,-0.00733324500000055
"3",-0.00641569499999874,-0.00530853500000086,0.494333070000001,0.126546670000001,0.121672215,-0.00950667500000147,-0.0138344150000004,-0.00775507500000064,-0.00703159499999991,-0.00803350000000027,-0.00300661000000057,-0.0116096450000009,0.153377755
"4",0.00247485500000039,0.00165111999999881,0.126546670000001,0.499103709999999,0.0611526950000004,0.0836401899999985,-0.00563136500000062,-0.00686462999999993,0.0014829650000001,0.0852099949999985,-4.92300000019243e-05,-0.00406679000000028,0.127059085000001
"5",0.00923278500000093,-0.00224751500000129,0.121672215,0.0611526950000004,0.501789005,-0.0155894200000016,-0.00346360000000247,-0.0132029549999991,0.00591330499999987,-0.00781885000000142,-0.00738849000000087,-0.0024483149999998,0.114495725
"6",-0.00709790999999837,-0.00226891000000134,-0.00950667500000146,0.0836401899999985,-0.0155894200000016,0.501610524999999,0.00258734499999972,0.00136252000000084,-0.00326868999999767,0.11374774,-0.00300979000000147,0.00709301499999907,-0.00752892000000085
"7",-0.00435625499999822,-0.00289288500000065,-0.0138344150000004,-0.00563136500000062,-0.00346360000000247,0.00258734499999973,0.486198844999999,-0.00676440500000031,-0.0012836799999967,-0.00822963000000028,-0.00440027500000048,-0.00275268999999984,-0.00463183500000042
"8",-0.00538452500000175,-0.00725159999999838,-0.00775507500000063,-0.00686462999999993,-0.0132029549999991,0.00136252000000084,-0.0067644050000003,0.49228387,0.00416487000000005,-0.00447213499999993,-0.00966057000000058,0.00207533500000011,-0.00707228499999953
"9",0.118766905000002,0.0170685900000003,-0.00703159499999989,0.0014829650000001,0.00591330499999987,-0.00326868999999768,-0.00128367999999671,0.00416487000000005,0.495698230000002,-0.00616784000000091,-0.00572500999999957,-0.00336487500000035,0.00396771500000009
"10",0.000849374999999167,0.13498418,-0.00803350000000028,0.0852099949999985,-0.00781885000000141,0.11374774,-0.00822963000000027,-0.00447213499999993,-0.00616784000000091,0.49679567,-0.00417409000000016,-0.0012011050000001,-0.00363351500000102
"11",-0.0112271700000009,-0.0100142850000002,-0.00300661000000056,-4.9230000001931e-05,-0.00738849000000087,-0.00300979000000148,-0.00440027500000048,-0.00966057000000058,-0.00572500999999956,-0.00417409000000015,0.491906414999999,0.160909919999999,-0.00449841499999994
"12",-0.00326188499999938,-0.0140150600000002,-0.0116096450000009,-0.00406679000000031,-0.0024483149999998,0.00709301499999907,-0.00275268999999984,0.00207533500000011,-0.00336487500000035,-0.0012011050000001,0.160909919999999,0.488984790000001,-0.0106916599999994
"13",-0.00295903499999896,-0.00733324500000054,0.153377755,0.127059085000001,0.114495725,-0.00752892000000085,-0.00463183500000042,-0.00707228499999953,0.0039677150000001,-0.00363351500000102,-0.00449841499999993,-0.0106916599999994,0.501610624999999
