"ID","iter","ns","bv","p","r"
"510002",11,30,1.48045855860297,0.0183777495126387,1
"510006",11,30,1.86164420201891,0.0408615474835656,1
"510016",11,30,1.91431104794058,0.0555626342844928,1
"510037",11,30,1.19111577470226,0.0144136933107422,1
"510041",11,30,1.58147341175192,0.0202068266455239,1
"510045",11,30,1.15963368681395,0.010936715590658,1
"510051",11,30,1.16690264914306,0.0188184706976071,1
"510066",11,30,1.26211045162193,0.0135410129199033,1
"510084",11,30,1.71741478241917,0.0306040146746214,1
"510115",11,30,1.33059732060591,0.0332418957650864,1
"510122",11,30,1.59453476821335,0.030933348783328,1
"510123",11,30,2.1030717637532,0.056623961664192,1
"510131",11,30,1.23406104665135,0.0114540005010407,1
"510135",11,30,1.06704751034527,0.0114749048214049,1
"510136",11,30,1.41455215728266,0.0293651571172085,1
"510156",11,30,1.4384639353897,0.0329326701184256,1
"510187",11,30,1.39089620011418,0.0124041103057241,1
"510218",11,30,0.928559372947099,0.012741465018654,1
"510222",11,30,1.63036036766928,0.0300527211198452,1
"510225",11,30,1.29961157860881,0.0119125400308666,1
"510230",11,30,1.35082393463229,0.022549190120193,1
"510248",11,30,1.88564363834038,0.0153454921287441,1
"510259",11,30,1.36148797273647,0.0131742183107281,1
"510263",11,30,1.34342262599184,0.0201243792120942,1
"510275",11,30,1.27721251688494,0.0118505471078082,1
"510318",11,30,1.31040944095619,0.0100026532697524,1
"510324",11,30,1.22053739978537,0.0126984779677045,1
"510336",11,30,1.44906027390519,0.0277402813060891,1
"510345",11,30,1.28782814524026,0.0225303152114315,1
"510355",11,30,1.33657952309349,0.0139275578620997,1
"510366",11,30,1.40980623400402,0.0229346490138911,1
"510370",11,30,1.45594165086044,0.0169830637618108,1
"510377",11,30,1.1338913733182,0.0109145083984408,1
"510389",11,30,1.22467325769203,0.0138920409259534,1
"510396",11,30,1.16332516630205,0.0161780505351124,1
"510401",11,30,1.45749343764097,0.0236114284397132,1
"510413",11,30,1.2247372130632,0.0181331699400152,1
"510421",11,30,1.58865906258575,0.012771259394265,1
"510422",11,30,2.02415257974792,0.0285815880545788,1
"510434",11,30,1.17510491740036,0.0156894394651111,1
"510436",11,30,1.22272606770212,0.0102712503802776,1
"510468",11,30,1.76812792409921,0.042170411220073,1
"510476",11,30,1.12534621352104,0.0106790563136063,1
"510479",11,30,1.73647977564805,0.0250622255684875,1
"510484",11,30,1.49453774061138,0.0188914910242968,1
"510491",11,30,1.50011048502634,0.0126688086090542,1
"510498",11,30,1.10238378380065,0.011342216180756,1
"510500",11,30,1.42532591706827,0.022822789912413,1
