"ID","iter","ns","bv","p","r"
"517050",25,10,1.31726183751902,0.0282382819124235,1
"517076",25,10,1.71711227919187,0.0996888155965439,1
"517077",25,10,1.83027887073578,0.0691612568031881,1
"517103",25,10,1.52013617843092,0.0714009392791941,1
"517106",25,10,1.19222625755888,0.01,1
"517112",25,10,1.3200530200396,0.01,1
"517130",25,10,1.85861387703358,0.131522599904404,1
"517139",25,10,1.39560478220427,0.01,1
"517157",25,10,1.75357028664162,0.0567221382123315,1
"517174",25,10,1.46367545319566,0.0461761291066122,1
"517179",25,10,1.30028682800047,0.01,1
"517193",25,10,1.25047385155367,0.0108515782917855,1
"517197",25,10,1.53696679848627,0.0128391680476847,1
"517247",25,10,1.70939762233168,0.0433331931098392,1
"517306",25,10,1.50979772447128,0.0516211588562388,1
"517334",25,10,1.45591373964793,0.0247415533237938,1
"517340",25,10,1.23503577979676,0.0136324007528092,1
"517352",25,10,1.37549461315989,0.0162029808097635,1
"517357",25,10,1.26011763235302,0.01,1
"517372",25,10,2.19031261845626,0.15,1
"517421",25,10,1.62487509069398,0.077467100924703,1
"517462",25,10,1.43379265220947,0.0301438461666421,1
"517488",25,10,1.23483331416291,0.01625685888285,1
