"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"1",0.516972239999999,0.22153911,0.010275645,-0.00852374000000087,-0.00569445499999883,0.00418028000000011,0.0829860299999999,-0.00974083499999999,-0.01014145,-0.00549654999999952,0.191135650000001,-0.00246413000000052,0.124436645,-0.00233008000000119,-0.00686123000000105,-0.00444013000000012,0.00243032000000007,0.0153448800000004,0.00300770499999924,0.0019179899999997,-0.00446331999999928,-0.00406045000000072,-0.00631968999999945,-0.00416642499999999,0.00396180499999974,0.100387924999999,-0.0110686600000005,-0.00839021999999964
"2",0.22153911,0.496385665,0.014877219999999,-0.0024853949999982,-0.00651556499999936,-0.00110421999999919,0.113105245000001,-0.0101408349999998,-0.0097272800000007,-0.00337588499999855,0.1492485,-0.00807714500000147,0.146368364999999,-0.0124546899999984,-0.00432497500000003,-0.0112756250000007,-0.00415897499999915,0.000198335000000975,0.00318745999999908,-0.00573291499999905,-0.0102946249999977,-0.00768075499999997,-0.0087556599999999,0.000966354999999394,-0.000249859999999976,0.0655814799999997,-0.00138639500000042,-0.00394441500000078
"3",0.010275645,0.014877219999999,0.512276780000001,-0.000207529999999343,-0.00338799000000055,0.00730617999999986,0.00839709999999911,-0.0113070249999997,0.00591961500000047,-0.00600190999999938,-0.00206165500000078,-0.00665514999999949,-0.0031208149999994,-0.00289738999999872,-0.0127575949999992,-0.00851617499999897,-0.00421351500000039,-0.0109836600000013,-0.0116060399999998,-0.00553866000000065,0.00251641499999981,-0.00961820500000158,-0.0031774999999998,0.000489499999999922,-0.00948157000000114,0.00172025000000088,-0.00751119499999942,-0.0149543549999991
"4",-0.00852374000000086,-0.0024853949999982,-0.000207529999999351,0.496050459999995,-0.00379111999999774,-0.00638906000000089,-0.00578879000000101,0.00681994000000066,-0.000378204999999626,-0.00996732000000024,-0.00869793000000052,0.000181819999998368,-0.00669989499999769,-0.00145035000000142,-0.00150257000000069,-0.00610194000000096,-0.00635136500000052,-0.00316362499999972,0.00064563500000082,0.00725815500000012,0.00380675499999789,0.00275176000000052,0.00195321500000162,0.0103507500000003,-0.00306686500000086,-0.00361028500000241,-0.00507529500000087,-0.00192916000000007
"5",-0.00569445499999883,-0.00651556499999935,-0.00338799000000055,-0.00379111999999774,0.493908699999997,-0.00720421000000001,-0.00687235499999881,-0.00738954999999865,-0.00625320999999965,-0.0147473199999981,-0.00157385499999791,-0.00800965499999879,-0.0033222750000012,0.0130370949999998,-0.0059515000000004,-0.00367849500000047,0.00315064999999922,0.0046563250000009,-0.0024982800000006,-0.00241484500000098,-0.00330832499999903,-0.00478796000000044,-0.00618302500000067,0.0033935200000015,0.00378460499999908,-0.0103010699999977,0.00116153499999887,0.00328076999999916
"6",0.00418028000000011,-0.00110421999999919,0.00730617999999987,-0.00638906000000089,-0.00720421000000001,0.497975049999999,-0.0109568549999985,-0.00510807000000005,0.16823324,-0.00355866500000022,-0.00446002999999986,-0.00244007000000032,-0.00640108000000033,-0.00821068500000115,0.0956579149999997,-0.00198862500000058,-0.00511321999999968,0.00250121999999996,-0.000352835000001151,-0.00521574000000005,-0.00231515000000049,-0.0097122749999998,-0.00744198500000013,-0.00189942499999933,-0.00266442499999982,0.00316317999999987,-0.00944821500000041,-0.00395763499999992
"7",0.0829860299999999,0.113105245000001,0.0083970999999991,-0.00578879000000102,-0.00687235499999882,-0.0109568549999985,0.487084200000003,-0.00821340500000001,-0.0106631749999993,-0.0116194949999994,0.0795698949999988,-0.0124070750000013,0.101699495000001,-0.00177927500000046,-0.00732706000000003,-0.00711689500000171,0.00362919500000126,-0.0132729849999997,-0.00978087000000077,0.00321890500000105,0.002275275000001,-0.00861007499999818,0.000550459999999876,-0.0048442749999988,0.00272566999999986,0.165233209999997,-0.00228427000000111,-0.0160386300000006
"8",-0.00974083499999999,-0.0101408349999998,-0.0113070249999997,0.00681994000000064,-0.00738954999999866,-0.00510807000000004,-0.008213405,0.50537555,0.0471086450000006,-0.000408520000000768,-0.0118964400000002,0.154090195000001,-0.0101051049999998,0.0832766099999989,-0.00811397500000112,0.135877975000002,-0.00851563000000127,0.0119126599999989,-0.0122703600000003,-0.00918874500000183,0.00202776999999905,-0.00177314499999973,0.175729949999999,0.00163361999999958,0.0519021,-0.0176869149999995,-0.00784873500000007,0.142235310000001
"9",-0.01014145,-0.00972728000000071,0.00591961500000046,-0.000378204999999624,-0.00625320999999965,0.16823324,-0.0106631749999994,0.0471086450000006,0.492828679999999,0.00173693499999986,-0.00975429999999969,-0.00647628000000054,-0.0102250750000017,0.11687836,0.12086495,0.0217112499999999,-0.00601315999999917,0.0108637250000002,-0.00827167000000121,-0.00553343500000029,0.00188436499999945,-0.00478631500000015,0.027878479999998,-0.00132998500000028,0.121936395000001,-0.00599835499999838,-0.00823192500000106,0.0196426650000003
"10",-0.00549654999999952,-0.00337588499999855,-0.00600190999999937,-0.00996732000000023,-0.0147473199999981,-0.00355866500000022,-0.0116194949999994,-0.000408520000000763,0.00173693499999986,0.49480981,-0.00459277000000015,-0.0022598300000003,-0.00717671999999988,-0.00542138000000152,-0.00406708499999999,0.0175255999999994,-0.0024283049999999,-0.009846989999998,0.00118070499999984,-0.00315805999999991,-0.00140920499999864,-0.00185108999999886,0.00252898499999841,-0.00137903000000014,-0.0070505099999998,-0.00943780499999957,-0.00954178500000028,-0.00625173000000042
