"ID","iter","ns","bv","p","r"
"516014",23,20,1.3162813042193,0.0233985465505169,1
"516025",23,20,1.24673254454946,0.0133648738429511,1
"516058",23,20,1.38326884151278,0.0571780353404151,1
"516093",23,20,1.31518939942221,0.0428605749777086,1
"516099",23,20,1.23691245841108,0.0354168052372207,1
"516121",23,20,1.35528758473325,0.0409579748738605,1
"516128",23,20,1.16834859150381,0.0169559987846528,1
"516147",23,20,1.75287203524983,0.0530911848078782,1
"516148",23,20,1.3693710223201,0.0155961639732181,1
"516176",23,20,1.05479380224922,0.0140795089612191,1
"516177",23,20,1.25442967006088,0.0129466319462582,1
"516192",23,20,1.63835376629435,0.0408506295112451,1
"516213",23,20,1.15572586425193,0.0118806006317469,1
"516214",23,20,1.26975931410725,0.0125591751355525,1
"516229",23,20,1.58471592256234,0.0271280770906678,1
"516242",23,20,1.47152086377007,0.0198681311319428,1
"516247",23,20,1.07130981430842,0.0120482725660139,1
"516268",23,20,1.56772596690518,0.0774271215383675,1
"516320",23,20,1.24821175405144,0.0385670729084724,1
"516337",23,20,1.13644658198315,0.014757914346218,1
"516352",23,20,1.11026340753404,0.0127455995441697,1
"516364",23,20,1.73086483527054,0.0719176495285131,1
"516368",23,20,1.40305437129288,0.0223857021945869,1
"516414",23,20,1.5513043085207,0.0457463980524882,1
"516460",23,20,1.22090292998565,0.0100002476600421,1
"516466",23,20,1.19234551463123,0.0134597769101491,1
"516484",23,20,1.14291770472289,0.0243750927540494,1
"516495",23,20,1.69221242349127,0.0684362391998749,1
