"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
11,10,"OPTIMAL",1.58212047360202,10.7769999504089,15,0.85000000000532,-0.0955869632387305,1.58212047360202,1.56778242911621
