"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
29,40,"OPTIMAL",1.10989794784528,910.03200006485,45,0.85,-0.102483180421603,1.10989794784528,1.09452547078204
