"ID","iter","ns","bv","p","r"
"508006",7,30,1.2675926374863,0.0267197540836909,1
"508013",7,30,1.01249011136922,0.0207137345257229,1
"508020",7,30,2.25431441988417,0.0453839924198737,1
"508024",7,30,1.1306032729602,0.017557840391849,1
"508040",7,30,0.907959373999142,0.0185790672508134,1
"508049",7,30,1.93881984246006,0.0340380015045534,1
"508061",7,30,1.51599308693837,0.0165935521426723,1
"508070",7,30,0.870574103722163,0.0100008233889753,1
"508075",7,30,2.04108669619874,0.0244007513926162,1
"508077",7,30,1.24872866723633,0.0181670160234032,1
"508086",7,30,1.09938752544284,0.021819842379288,1
"508108",7,30,1.34879702217114,0.0324964756587799,1
"508110",7,30,0.895732652090115,0.0173938805291145,1
"508117",7,30,0.867706951401709,0.0127618298926265,1
"508146",7,30,1.18440770100082,0.0304054063832274,1
"508148",7,30,1.06410583282565,0.0198938681258807,1
"508157",7,30,0.752266077291662,0.0139465215401457,1
"508160",7,30,1.1031012973944,0.0223002635717712,1
"508175",7,30,0.722172165109924,0.0100006345010004,1
"508181",7,30,0.923483250709575,0.0217975430332002,1
"508198",7,30,1.14847242827967,0.0248761502299879,1
"508216",7,30,0.954863711949525,0.0136464452321985,1
"508234",7,30,2.23012952372772,0.0384416136226693,1
"508239",7,30,0.845496383369873,0.0142510707292444,1
"508248",7,30,1.10617754479838,0.0196039150576007,1
"508297",7,30,0.88377225050845,0.0100000053919391,1
"508312",7,30,1.087648954924,0.0272816270191786,1
"508317",7,30,0.924867193424967,0.0100000671342524,1
"508326",7,30,0.760977398308205,0.0100000006976837,1
"508331",7,30,0.887651304376013,0.0136240860211694,1
"508332",7,30,1.11963475417275,0.0147289859518363,1
"508351",7,30,0.880502124180112,0.0133207021697995,1
"508359",7,30,1.16934394216344,0.0139517044768145,1
"508371",7,30,1.02916132293275,0.0208192956851162,1
"508372",7,30,1.16927533602903,0.0261552995448969,1
"508376",7,30,0.806172951872539,0.0100005570296155,1
"508379",7,30,1.04786567802257,0.0159211432086842,1
"508383",7,30,0.790199114141424,0.0100008920231057,1
"508404",7,30,0.843528088766736,0.0100006093909551,1
"508416",7,30,1.10077409831613,0.0313610754292754,1
"508417",7,30,1.42778686700032,0.0261825573083451,1
"508425",7,30,1.26673013864384,0.0100003574002676,1
"508432",7,30,0.666520770570838,0.010000001097067,1
"508434",7,30,1.60769329604279,0.0437740408796493,1
"508442",7,30,0.87758727230235,0.0119389530334074,1
"508448",7,30,1.2279314990567,0.0213594382934358,1
"508453",7,30,2.06226870071481,0.0144999831587956,1
"508455",7,30,1.01576706844143,0.0190731954573076,1
"508456",7,30,1.36715556289715,0.0100002427464212,1
"508462",7,30,1.09317144527496,0.0236927455115776,1
"508474",7,30,1.31792289849492,0.0265224403279185,1
