"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
28,20,"OPTIMAL",1.33078554717462,0.925999879837036,24,0.850000000000002,-0.261496059025936,1.33078554717462,1.29156113832073
