"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
4,10,"OPTIMAL",1.31197034881441,0.412000179290771,15,0.850000000000004,-0.392245463361528,1.31197034881441,1.25313352931018
