"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.497832759999998,-0.00465347499999999,-0.00609193500000004,-0.0028918250000011,-0.00397642500000153,0.147674745,-0.0166370600000013,-0.00881530999999885,0.00358487499999959,-0.0109708750000001,-0.00360756999999873,-0.0122357999999991,-0.0101672499999994,-0.00812602999999905,-0.011464454999999
"2",-0.00465347499999999,0.496819175,0.00182388499999923,0.184897705,-0.000658270000000289,-0.00221775999999987,-0.00406226000000052,-0.000267554999999372,0.00664142499999891,-0.00334781499999972,0.00272966000000067,0.000790205000000914,-0.00496075000000024,0.00270265500000106,0.196170495000002
"3",-0.00609193500000004,0.00182388499999923,0.50341363,-0.00298422500000055,0.000533994999999926,-0.00262574500000069,-0.000388219999999613,0.116867565,0.0160835350000002,-0.00694585500000041,-0.00202909500000054,-0.00425695999999995,-0.00901093000000048,-0.0149103949999996,0.00148966000000023
"4",-0.00289182500000111,0.184897705,-0.00298422500000054,0.493641424999999,0.000142410000000862,-3.77050000010882e-05,-0.00108918999999957,0.000765900000000003,-0.00168330999999967,0.158564895000001,-0.0078913350000002,-0.0025922099999996,-0.00546565000000006,-0.000566485000000235,0.193815385
"5",-0.00397642500000153,-0.000658270000000292,0.000533994999999923,0.000142410000000864,0.505405870000001,-0.00212513000000008,-0.00482150999999858,0.00134948500000065,-0.00132570999999983,-0.00408522999999969,0.00310294500000003,-0.00197849999999939,-0.00102789500000018,-0.00107747000000062,0.00231200000000009
"6",0.147674745,-0.00221775999999985,-0.00262574500000069,-3.77050000010831e-05,-0.00212513000000008,0.504663854999999,-0.00624085500000036,-0.0136642550000012,0.00234683499999963,-0.00488850499999979,0.000344295000002377,-0.0175224600000004,-0.00231661499999969,0.000327355000000665,-0.00775705499999907
"7",-0.0166370600000013,-0.00406226000000053,-0.000388219999999626,-0.00108918999999957,-0.00482150999999858,-0.00624085500000037,0.490892835000001,-0.00558848499999857,0.0428787750000002,0.11569725,-0.00639358999999814,-0.00748197499999808,-0.00886279000000116,2.38000000148835e-06,0.147589195000001
"8",-0.00881530999999885,-0.000267554999999375,0.116867565,0.000765900000000005,0.00134948500000066,-0.0136642550000012,-0.00558848499999857,0.493203885000001,-0.00404484999999971,-0.0130704249999991,-0.00330453999999989,-0.0105200599999992,-0.00698005499999933,-0.00689662000000187,0.00166110499999917
"9",0.00358487499999959,0.0066414249999989,0.0160835350000002,-0.00168330999999968,-0.00132570999999982,0.00234683499999963,0.0428787750000002,-0.0040448499999997,0.498907825000002,-0.00493450500000024,-0.00145907499999865,-0.00883306499999973,-0.0144104599999998,-0.00874215999999958,0.051261395
"10",-0.0109708750000001,-0.00334781499999972,-0.00694585500000041,0.158564895000001,-0.00408522999999968,-0.00488850499999979,0.11569725,-0.0130704249999991,-0.00493450500000023,0.50632567,-0.0124580049999997,-0.000138239999999705,-0.00126796999999895,-0.00328183000000046,-0.00157667500000151
"11",-0.00360756999999874,0.00272966000000067,-0.00202909500000053,-0.00789133500000022,0.00310294500000003,0.000344295000002378,-0.00639358999999814,-0.0033045399999999,-0.00145907499999864,-0.0124580049999997,0.490977030000003,-0.00647050500000033,-0.00422533500000018,0.14847971,-0.00746005499999971
"12",-0.0122357999999991,0.00079020500000092,-0.00425695999999996,-0.0025922099999996,-0.00197849999999939,-0.0175224600000004,-0.00748197499999809,-0.0105200599999992,-0.00883306499999974,-0.000138239999999711,-0.00647050500000034,0.488824070000002,0.125112280000002,-0.0118235100000015,0.0013162300000001
"13",-0.0101672499999994,-0.00496075000000024,-0.00901093000000049,-0.00546565000000006,-0.00102789500000018,-0.00231661499999969,-0.00886279000000116,-0.00698005499999932,-0.0144104599999998,-0.00126796999999895,-0.00422533500000017,0.125112280000002,0.503487125,-0.0122096849999998,-0.00683461499999952
"14",-0.00812602999999905,0.00270265500000106,-0.0149103949999996,-0.000566485000000246,-0.00107747000000062,0.000327355000000659,2.38000000148784e-06,-0.00689662000000188,-0.00874215999999957,-0.00328183000000047,0.14847971,-0.0118235100000015,-0.0122096849999998,0.494529419999997,0.00834204499999844
"15",-0.011464454999999,0.196170495000002,0.00148966000000023,0.193815385,0.00231200000000009,-0.00775705499999908,0.147589195000001,0.00166110499999916,0.051261395,-0.00157667500000151,-0.0074600549999997,0.0013162300000001,-0.00683461499999952,0.00834204499999843,0.491150369999997
