"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.492098080000005,0.0127981,-0.0130062549999992,-0.00441673499999814,-0.0047967750000007,-0.00809813999999999,0.00241807500000075,-0.00462752000000063,-0.0118193550000011,0.165119400000001,-0.0129870100000005,-0.0094172650000002,-0.00247487499999978,-0.00715843999999978,0.0992556949999982,0.0130765150000004,-0.00673001500000033,0.135164510000002,-0.0147683099999997,0.00886625499999844,-0.0052901950000005,0.00654028000000086,-0.00118296500000008,0.00181886499999971,-0.00906897500000014,-0.00942773000000111,-0.000794455000001264,-0.00346631000000109,0.00103889000000059,-0.00734626500000055,0.0164441649999987,0.00339606999999937,0.0772466199999984,-0.00609455000000112,-0.00280567999999861,-0.00196491999999804,-0.00986072000000014,-0.00576491000000046,0.00267160500000067,0.00159630499999914
"2",0.0127981,0.488607509999996,-0.00472762499999853,-0.015141335,-0.00296292999999963,-0.00432171499999875,-0.00858213999999932,0.120965774999997,-0.0104354000000008,0.00939066499999841,-0.00906467999999964,-0.00340187499999981,-0.00294518999999891,0.00621362999999996,0.00422604999999896,0.0814101300000012,-0.00752909500000086,-0.00486115000000016,-0.00398111999999858,0.0752308399999981,-0.00133022000000104,0.012489105000001,-0.0141682399999988,-0.0124751349999987,-0.0140382849999993,-0.0124220550000001,0.0284596499999998,-0.00204047500000208,-0.00215148499999978,0.0968038949999967,0.00293609499999788,0.00226449000000089,0.00345235500000019,-0.00949723500000093,-0.0071895399999992,-0.00120534499999933,-0.00691673000000124,-0.0029510800000005,-0.00725884999999832,-0.00388308000000037
"3",-0.0130062549999992,-0.00472762499999853,0.497731049999998,-0.00918456999999862,-0.0143356950000003,-0.00460335499999993,-0.00586351499999971,-0.00161156499999894,-0.00693694000000058,-0.00656882499999903,-0.00386801000000082,-0.0175998200000016,-0.0142500000000006,-0.0121148049999973,0.00401125500000031,-0.00935205000000006,0.00204300999999975,-0.0082724149999997,-0.0114659250000017,-0.0121202600000016,0.104637740000001,-0.00598406999999947,0.00343790500000011,-0.00206797500000153,-0.00183378500000037,0.0036623700000004,-0.0160801350000011,-0.0112120049999995,0.00494077499999888,-0.00363037000000094,0.1403812,-0.0107679900000008,-0.00483248999999986,-0.0085620849999999,-0.00781974500000008,0.00066695499999958,0.00273514500000129,-0.00677830999999959,-0.0083064699999992,-0.00696556500000326
"4",-0.00441673499999813,-0.015141335,-0.00918456999999862,0.496690745000001,-0.00441987000000028,0.0064216199999999,-0.00473009499999997,-0.00797383499999989,-0.00829939500000091,-0.00072194499999959,-0.00575405999999852,-0.00333265999999966,0.00986505499999936,0.0375389250000009,-0.00355869000000048,-0.00971708499999853,-2.54649999991475e-05,0.165684065,-0.00298736500000036,-0.00499631000000004,-0.000230450000000672,-0.00654990999999854,-0.00691062499999949,-0.00623574500000131,0.00272724500000027,-0.00397814999999859,-0.01079981,-0.00644208000000064,-0.000815174999999655,-0.00668250999999866,-0.00273121999999894,-0.00867151999999952,0.00247791999999963,0.00109741000000012,0.000300750000001917,-0.00332784499999977,-0.00660096500000018,-0.00637107499999998,0.0143567900000002,-0.00875497499999882
"5",-0.0047967750000007,-0.00296292999999964,-0.0143356950000003,-0.00441987000000028,0.494063985000001,-0.010513365,0.00692203499999928,-0.00213096499999946,7.27999999989623e-05,0.000547405000001415,-0.00130282999999874,0.00293458000000095,-0.00624289999999887,0.00456146000000018,0.00139086000000143,-0.00239761500000003,-0.000570389999999859,-0.00399020000000106,-0.00245402500000208,-0.00672082499999924,-0.00131914999999955,0.00108282499999955,0.12485679,-0.00407385499999914,0.128782929999999,-0.00516718499999906,0.011299005000002,-0.00241470000000082,-0.00682379999999962,0.0013739150000014,0.00187049500000134,-0.00813539999999948,-0.00308695999999889,0.00261616999999971,0.074780200000001,-0.00400885500000172,-0.00881175500000201,-0.00400587499999949,0.000355339999997896,-0.0053822749999975
"6",-0.00809813999999999,-0.00432171499999874,-0.00460335499999993,0.00642161999999991,-0.010513365,0.488269360000004,-0.00052364500000134,-0.00627211000000003,-0.00591886500000023,-0.0117904299999989,-0.0150693199999994,-0.00121409999999878,0.00872993000000051,0.000980634999999042,-0.000639644999999404,0.113814405,-0.000722349999998538,-0.0109950750000006,-0.00553363499999942,-0.00469566999999913,0.139976525000001,0.0253099999999994,-0.00490293999999908,0.00465805500000009,-0.00593658499999924,0.00145051000000082,-0.0130845549999991,-0.0034708300000013,-0.00282231499999994,-0.00241048999999853,0.0016800800000015,-0.0144775399999993,0.140099125000002,0.00118746000000005,-0.000342359999999551,0.0036685449999998,-0.00283477000000137,-0.00690240500000013,-0.00453623500000018,-0.00500207499999899
"7",0.00241807500000075,-0.00858213999999933,-0.00586351499999971,-0.00473009499999998,0.00692203499999927,-0.00052364500000133,0.484970335,-0.00488715999999917,0.00364549499999969,-0.00764032499999888,0.00261989500000002,0.0105211649999994,0.00223630999999927,0.0069453349999991,-0.0103556600000004,-0.00231273500000014,-0.00962207999999832,-0.00142977499999882,0.00325990500000014,-0.00406786999999989,-0.00995122500000088,-0.00770948500000088,-0.0119998500000008,-0.00746005499999947,-0.0106901000000005,-0.00911708500000008,0.00189632500000109,-0.00396192999999908,-0.00200853499999958,0.00105792500000105,-0.0105161499999998,-0.00398957499999977,0.000846460000000139,0.0104026899999993,0.0354732599999994,0.00461489000000041,-0.0111646749999999,-0.0122022799999998,-0.00695140000000063,0.00862503000000104
"8",-0.00462752000000063,0.120965774999997,-0.00161156499999893,-0.00797383499999989,-0.00213096499999946,-0.00627211000000003,-0.00488715999999917,0.497128654999996,-0.00707334999999965,-0.0146417450000004,-0.00155217500000006,-0.000719455000001577,-0.00106048499999946,0.0121589850000014,-0.00445952500000068,-0.0118317600000001,-0.005139140000002,-0.000258345000001564,-0.0102769949999996,-0.0038776500000001,-0.0134344099999987,-0.0105650199999989,-0.00108201999999879,-0.00237169499999901,-0.0129976999999994,-0.00364414000000066,-0.00698063000000077,0.159339169999997,0.00160836499999831,0.161512954999997,0.101983425,-0.00867138500000049,-0.00453453000000023,-0.00603228999999962,-0.0143425299999981,-0.00821971499999861,-0.00890348999999952,-0.00707502999999903,-0.00777980499999741,-0.00843918000000196
"9",-0.0118193550000011,-0.0104354000000008,-0.00693694000000057,-0.00829939500000091,7.27999999989568e-05,-0.00591886500000023,0.00364549499999969,-0.00707334999999967,0.494840954999999,-0.00767235500000198,0.00669491500000034,-0.0075662599999989,-0.00887960000000019,-0.00685017499999883,-0.00595132499999909,-0.00808108500000026,-0.00957927000000024,-0.0157890550000027,0.187272019999999,-0.0144760949999988,-0.0070318400000002,-0.0149859000000019,0.00373043999999943,-0.0126692999999998,0.00547659499999959,-0.0116718849999992,-0.0111107599999993,-0.00546548499999965,-0.00304617499999918,-0.0154771549999991,-0.0105616499999992,-0.00495838500000053,-0.00405897000000057,-0.0119055899999989,-0.00304122499999976,-0.00446956000000199,0.00162962000000011,0.00680502999999964,0.0017096849999986,-0.0100973999999981
"10",0.165119400000001,0.0093906649999984,-0.00656882499999903,-0.000721944999999584,0.000547405000001417,-0.0117904299999989,-0.00764032499999887,-0.0146417450000004,-0.00767235500000198,0.490614815,-0.00833711500000003,-0.0115468100000012,0.00357376000000138,0.00770710000000006,0.159668744999998,0.00974605000000016,0.099329185000001,0.137046060000001,-0.00724235500000068,0.000332104999998723,-0.0055679149999993,0.00182082500000035,-0.00964142499999934,-0.0060184099999982,-0.0100466850000004,-0.00493139999999977,-0.00724739499999974,-0.00885881000000086,-0.0080491250000008,-0.00284262500000106,0.000500769999998793,-0.00184068999999976,0.0672398900000001,-0.0081212450000012,-0.0114206299999998,-0.00149553999999867,0.000726174999999875,0.137801485000001,-0.000253979999998909,-0.00531035500000218
