"ID","iter","ns","bv","p","r"
"506003",3,30,1.77985587341045,0.0524633887199122,1
"506015",3,30,1.62270312638565,0.032009244908116,1
"506025",3,30,1.68099102009946,0.0431791772620951,1
"506044",3,30,1.69571107807646,0.0252122175074075,1
"506045",3,30,1.6876200215073,0.0113665027792477,1
"506053",3,30,1.88316546644682,0.030681827460265,1
"506057",3,30,1.52461172302821,0.0252837380734485,1
"506062",3,30,1.60656021007774,0.0322946716330354,1
"506063",3,30,1.454798148942,0.0167220166682128,1
"506081",3,30,1.29851994130657,0.0100000537688883,1
"506083",3,30,1.98066654965307,0.0455646844704218,1
"506094",3,30,1.44062264275176,0.0113250780389396,1
"506103",3,30,1.5319401819698,0.0196885564046245,1
"506115",3,30,1.31011565503554,0.019835006708309,1
"506144",3,30,1.34760118120373,0.0199166930116746,1
"506168",3,30,1.27555553687156,0.0161052276002738,1
"506175",3,30,1.66225833857833,0.0248686023027779,1
"506176",3,30,1.75247582996638,0.0328455459661399,1
"506178",3,30,1.64407103523399,0.0238344578626933,1
"506233",3,30,2.08153223330761,0.0713549978124828,1
"506237",3,30,1.47935337381373,0.0100084532518958,1
"506238",3,30,1.62448635813438,0.0381572659520783,1
"506247",3,30,1.60505826168102,0.0174787630540625,1
"506252",3,30,1.7186551532685,0.0283464643475696,1
"506289",3,30,1.41327715339352,0.0142519201219778,1
"506347",3,30,1.67046003425374,0.0287303612734332,1
"506354",3,30,1.22537256806246,0.0119769057058221,1
"506391",3,30,1.21214204235618,0.0111266764534264,1
"506394",3,30,1.52807885878715,0.0208226898589837,1
"506402",3,30,1.50335341846345,0.0156289444050101,1
"506410",3,30,1.47374565173504,0.038362713546512,1
"506433",3,30,1.24114854200069,0.0147821524388126,1
"506473",3,30,1.77079435783092,0.0357750006299718,1
