"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
10,30,"OPTIMAL",1.43427561866647,0.775000095367432,34,0.849999999999977,-0.200827608775541,1.43427561866647,1.40415147735014
