"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
"11",-0.00732687999999903,-0.00446074500000069,0.000664299999999789,-0.00727414999999976,-0.00289182500000111,-0.00225814000000086,0.184897705,-0.0050224300000001,-0.00192907499999961,-0.00298422500000054,0.493641424999999,-0.00414209500000024,5.8109999999915e-05,0.000647125000000275,-0.0068565449999988,0.000142410000000862,-0.0076895749999991,0.00159653499999987,-3.77050000010882e-05,0.00308199500000012,-0.000315519999999464,-0.00108918999999957,0.000765900000000003,-0.00168330999999967,-0.0016591,0.0158316100000009,-0.013953820000001,0.00369930999999959,-0.00359990000000023,-0.00740292999999967,-0.00358241000000032,0.158564895000001,-0.00531384500000122,-0.00257252000000149,-0.0078913350000002,0.00116558499999925,-0.00250399999999995,-0.00862934500000051,-0.00168033499999904,-0.00826580000000046,-0.00232248500000017,-0.0119541599999995,-0.0025922099999996,-0.00546565000000006,-0.000566485000000235,-0.00249370499999957,0.193815385
"12",-0.00459108000000047,0.147378044999999,-0.0101929849999983,-0.000633215000000076,-0.00381580999999982,-0.00410934000000081,0.160536040000003,-0.00173812500000054,-0.00496879499999918,-0.0100922100000002,-0.00414209500000025,0.494136605,-0.00203425000000036,-0.00332088000000061,-0.00656693000000066,0.000509269999997626,0.00453968000000018,0.00727237500000003,-0.00224729999999963,0.000531935000001477,0.000785110000000849,-0.00183851999999983,-0.0049931000000021,0.00458222499999957,-0.006032455,-0.00366338000000042,-0.00860139999999987,-0.0127558949999995,-0.00343064499999947,-0.00867383500000024,0.00218344500000013,-0.00570449500000053,-0.00468144499999879,0.00151368500000028,0.0969241250000015,-0.00637094000000221,-0.00726319000000053,-0.00804450500000002,-0.00832999999999923,-0.00207052500000028,-0.00331885499999979,-0.00587937500000103,-0.00466501000000205,-0.00942455499999948,0.160946415,-0.00407176500000014,0.00156848000000047
"13",-0.00286411500000005,0.00392973999999976,-0.00508955500000003,-0.00918772500000022,-0.00585603000000043,-0.00167220499999985,0.00270527000000023,-0.0116152149999991,-0.00475536999999891,0.0878241099999988,5.81099999999097e-05,-0.00203425000000036,0.507640605,-0.00949980500000007,0.00406972000000036,0.127663335000001,-0.0027809900000013,-0.00319967500000042,-0.00578629500000119,-0.00701816999999894,0.00320155499999998,-0.0133089949999997,-0.00586471000000026,0.00208834499999989,-5.01699999994949e-05,0.00715958499999998,-0.00301646499999895,-0.00442490500000029,-0.00188509999999974,-0.00921467499999956,-0.00811662999999958,-0.00485066500000005,0.00700116500000022,-0.00886466999999997,0.0108117299999994,-0.00424067999999932,-0.0103358750000005,-0.00813941999999914,-0.00324496499999971,-0.00425296499999976,-0.00435762999999903,-0.0030323449999994,-0.000397809999999279,0.00237782000000076,0.00528513499999954,-0.000935575000000278,-0.00928403000000105
"14",-0.00279232500000022,-0.00416891999999971,-0.00579865500000053,-0.0075374149999994,-0.00617884499999978,0.0710849749999996,-0.000485664999999858,0.00852143499999961,-0.00227437499999947,-0.0038343250000002,0.00064712500000027,-0.00332088000000061,-0.00949980500000006,0.48708109,-0.00303504500000038,0.0115881249999997,-0.0034307250000005,-0.0143805450000002,-0.00807046000000043,0.173523915,-0.0113062050000008,-0.000858595000000271,0.112861165,-0.00540692999999965,-0.00640019499999987,-0.00865147499999933,0.00160775499999948,-0.0165221650000002,-0.010167155,-0.0126175499999998,-0.000970054999999372,-0.00515933999999955,-0.00544068000000094,-0.00514560500000014,-0.01150212,-0.0150949800000004,0.0923331299999999,-0.00596503000000081,-0.00819738499999924,-0.0116412400000006,-0.00676017999999984,-0.00832867499999954,0.0057364099999996,-0.00516825999999937,-0.00380175000000043,0.0445498800000001,0.00029415000000008
"15",0.00282382500000058,0.000390024999999732,-0.00341686500000067,-0.0142452050000004,0.00738095499999913,-0.00852019500000026,-0.00834106999999869,-0.00925098499999998,-0.00104369999999971,-0.00618281499999958,-0.0068565449999988,-0.00656693000000065,0.00406972000000037,-0.00303504500000038,0.49513858,0.00363287999999992,-0.0117637800000003,-0.00608498500000111,-0.00167170999999983,0.00169444000000042,0.00223214000000039,-0.00758019499999939,-0.00452803000000019,-0.0167860750000004,-0.00364802999999963,-0.00783158499999964,0.000151439999999636,0.000838174999999319,-0.0053603,0.00264657000000064,-0.00348630000000028,-0.00359466000000002,-0.0125203650000006,-0.00260811000000005,-0.00721213999999843,0.00589879000000021,-0.00661339000000078,-0.00335984000000063,-0.000654490000001282,-0.00412453499999992,-0.00219567499999933,0.00686034499999906,-0.00767966500000009,-0.0101417899999999,0.000101884999999541,9.42350000009745e-05,-0.00806315000000013
"16",0.00325545999999979,0.0106126549999994,0.00631308999999894,-0.0113351100000008,-0.00397642500000153,-0.0100406000000004,-0.000658270000000292,-0.00812178999999987,0.00440151499999972,0.000533994999999923,0.000142410000000864,0.000509269999997623,0.127663335000001,0.0115881249999997,0.00363287999999992,0.505405870000001,0.000907414999999832,-0.00245947999999997,-0.00212513000000008,-0.000638059999999936,0.0127097900000004,-0.00482150999999858,0.00134948500000065,-0.00132570999999983,-0.00597420000000011,-0.00413949500000044,0.000312029999999697,-0.00116231000000075,0.000382855000000014,0.000340564999999132,-0.0105252499999997,-0.00408522999999969,0.00215945000000108,-0.00546021499999995,0.00310294500000003,0.00232329000000063,-0.0124537450000003,0.000950145000000649,-0.0028286900000013,-0.01492299,-0.000583804999999511,0.00314275999999999,-0.00197849999999939,-0.00102789500000018,-0.00107747000000062,-0.00269462999999915,0.00231200000000009
"17",-0.0128552150000011,-0.0132769100000005,-0.0117539449999999,0.00252946500000001,-0.0086259850000003,-0.00830979999999969,-0.011582405,0.00185824499999962,-0.00239597500000068,-0.00560172999999943,-0.0076895749999991,0.00453968000000017,-0.00278099000000129,-0.0034307250000005,-0.0117637800000003,0.000907414999999827,0.498458474999999,0.00113090500000028,0.00419407499999954,-0.00679910999999975,0.12245806,-0.0122998049999999,-0.000968865000000453,-0.00602620499999912,-0.00771186500000051,0.00299974499999949,-0.0105925849999988,-0.0139649549999994,-0.00727261000000107,-0.0101971650000002,-0.0133380749999998,-0.00733068000000017,-0.0119188650000002,-0.00161332000000055,0.00783590499999954,0.000973894999998949,-0.0116613100000011,-0.0176704450000008,-0.016953245,-0.00622560999999915,-0.00965610000000046,-0.00636868500000017,0.00502699999999971,0.14630911,-0.00509162500000021,-0.00986672499999997,-0.0142200350000009
"18",-0.00911905500000107,0.000527640000001464,-0.00267842499999957,-0.00676742499999994,-0.00511302499999952,-0.0135014599999999,0.00404991999999995,-0.0053335150000001,0.0105510649999997,-0.00218464500000031,0.00159653499999988,0.00727237500000003,-0.00319967500000043,-0.0143805450000002,-0.00608498500000112,-0.00245947999999997,0.00113090500000028,0.505981815,0.00112970499999931,-0.0110176199999988,-0.00492654000000052,-0.00892168000000021,-0.000973505000000876,-0.000841675000000586,0.0444182850000001,-0.00566843999999983,-0.0120400699999992,-0.00272872999999986,-0.0023140849999993,-0.0110440100000008,-0.00719030999999943,-0.00173913500000106,-0.0039787349999996,-0.00501232500000042,0.156435145000001,-0.00445569499999866,0.00732016999999883,-0.00235758500000031,0.00255541499999938,-0.00155784499999876,-0.00764750000000006,-0.00188487000000005,-0.00457519999999973,-0.00291193999999978,-0.00389880499999973,-0.0078049899999994,-0.00107409000000091
"19",-0.00500883499999845,-0.0072110750000001,-0.00330206999999969,-0.00361449500000041,0.147674745,-1.93000000013542e-05,-0.00221775999999985,0.168864335,0.00791192500000039,-0.00262574500000069,-3.77050000010831e-05,-0.00224729999999963,-0.00578629500000119,-0.00807046000000043,-0.00167170999999983,-0.00212513000000008,0.00419407499999954,0.00112970499999931,0.504663854999999,0.00566489000000056,-0.00345559999999961,-0.00624085500000036,-0.0136642550000012,0.00234683499999963,-0.00495480000000109,-0.00669459000000037,-0.00995557500000081,0.00238024499999988,-0.00514287999999984,-0.00103177500000102,-0.00815277000000039,-0.00488850499999979,-0.000437759999999365,-0.0059608150000003,0.000344295000002377,-0.00425688500000141,-0.00178675500000015,0.00926150499999979,-0.00632203499999959,0.00400116000000091,0.00660323000000141,0.00534182499999911,-0.0175224600000004,-0.00231661499999969,0.000327355000000665,-0.00872774999999891,-0.00775705499999907
"20",-0.00287410499999974,-0.000605900000001229,-0.00695337000000026,-0.00518952000000066,-0.0043514000000001,0.10178197,0.00371397499999907,0.00964543000000046,-0.00859158999999929,-0.00608035499999984,0.00308199500000012,0.000531935000001471,-0.00701816999999894,0.173523915,0.00169444000000043,-0.00063805999999994,-0.00679910999999975,-0.0110176199999988,0.00566489000000055,0.507246779999997,0.00219607000000098,-0.00863602999999977,0.076958965000001,-0.0012810350000002,-0.00641326000000003,0.0046113399999998,-0.00469787499999953,-0.00166755000000006,-0.00636081999999957,-0.0153595550000012,-0.00467393000000027,-0.0153841999999988,-0.00554283500000059,-0.00543394500000017,0.00522228499999996,-0.00692188999999946,-0.00488171999999757,-0.0101635499999975,-0.0171741900000004,-0.0105042550000003,-0.000172979999999834,0.0032016599999995,0.00217296000000083,-0.00496883500000135,-0.00391951499999906,0.0818119449999999,0.00260542000000132
