"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
15,30,"OPTIMAL",1.18226767392086,1.37199997901917,32,0.849999999999961,-0.274657909324953,1.18226767392086,1.14106898752211
