"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"1",0.485369905000005,0.0140865650000002,-0.00648624999999917,0.00488986499999953,0.101099404999998,-0.00149584500000077,-0.00625590500000118,-0.00489161499999769,-0.00152833999999937,-0.00367386499999853,-0.00831899499999983,-0.00794864000000214,-0.00187036500000082,-0.00093160500000007,-0.00357368000000257,-0.00227009499999989,0.133174030000002,-0.00183339500000074,-0.0078227399999999,-0.00794037500000037,-0.00759504000000009,0.000244789999999443,-0.00421831500000023,-0.00447334999999977,-0.00513496000000035,-0.00333060999999615,-0.0103170899999988,0.00177373499999993,-0.00401542999999947,-0.000522270000001125,0.145404110000001,-0.00276644499999771
"2",0.0140865650000002,0.505154234999999,0.00237795500000058,0.0057762150000006,0.0117064099999999,-0.00596910999999897,-0.00525231499999956,-0.00486323499999977,-0.00269867499999892,-0.0123701050000005,-0.00543653500000182,-0.0124711350000017,-0.00235438999999955,-0.0035063750000001,-0.00558451500000044,0.00580402499999992,0.0371178900000003,-0.00154181499999842,0.108359795,0.115324159999998,-0.00705523000000106,-0.00629358999999983,0.110181115000001,-0.00317474000000029,-0.00704239999999952,-0.0140343400000001,-0.00784041499999885,-0.0101518399999998,-0.000593924999999716,-0.0131322500000017,-0.0013130499999997,-0.00794927500000062
"3",-0.00648624999999918,0.00237795500000059,0.494710889999993,-0.00832653500000055,-0.00847546499999256,0.0052884099999974,0.000483455000004081,-0.0054785000000065,0.0593582899999966,-0.00376848000000716,-0.00196086999999774,-0.00781563499999075,-0.00693703999999751,-0.000534444999994972,-0.00560835499999146,-0.00385412000000038,0.000308759999996113,0.00271199500000097,-0.00769891000000255,-0.00509074999999398,-0.00280137499999896,0.0970692850000008,0.0043898299999974,-0.00601991000000154,0.103545055000003,-0.00631422000000675,-0.00811240500000244,0.000668570000000386,-0.00295862000000348,-0.00818741499999331,-0.00130354000000237,-0.0165269450000028
"4",0.00488986499999953,0.00577621500000061,-0.00832653500000055,0.492303184999999,-0.00392244000000165,0.00153664499999997,-0.000521280000001572,-0.00681005999999727,0.166075739999999,-0.000717009999999438,0.000375095000000021,-0.0142493550000009,-0.00811575999999839,0.00294047999999963,-0.0116540700000012,-0.00562478500000066,0.0120191350000005,-0.00292427999999865,-0.00307911000000112,-0.0102133500000007,0.136997895,-0.0050903699999998,-0.00821308000000027,0.000505040000000544,-0.00917260499999975,-0.0141635999999979,-0.00457368999999892,-0.00268676500000088,-0.0115354150000003,-0.00660854000000079,-0.00160416000000033,-0.0140189949999992
"5",0.101099404999998,0.0117064099999999,-0.00847546499999256,-0.00392244000000166,0.494089320000011,-0.00117554500000043,-0.00289824999999492,-0.0139955450000076,-0.0139689449999917,0.00501222999999714,-0.0119410850000011,-0.00723476500000157,-0.00558856999999894,0.00393471499999632,-0.00549636999999741,-0.00536421499999972,-0.000939390000006122,0.00568825499999776,-0.00449097500000041,-0.0103738500000056,-0.0102175199999973,-0.000944679999998057,-0.00116041000000393,0.00586591499999913,-0.00653273499999641,0.00436678999999127,-0.0053913500000089,-0.0131102400000017,-0.00740865499999961,0.00121552500000084,0.109879094999999,-0.01040773500001
"6",-0.00149584500000077,-0.00596910999999896,0.0052884099999974,0.00153664499999997,-0.00117554500000044,0.498519464999998,-0.0034035850000007,-0.00108526000000078,-0.00195347000000195,-0.0140831000000014,0.0170527550000026,-0.00429207999999888,0.0857301450000004,0.00361046000000141,-0.00288738500000057,-0.00847812000000088,-0.00491098499999955,-0.0135023549999995,-0.0045825649999993,-0.00526450999999961,-0.00715699000000049,0.00481095499999959,-0.00424720999999956,-0.00743539500000015,0.0169074649999999,-0.00565726500000081,0.044559235000002,-0.00331665500000002,-0.00226562000000146,0.00932301500000005,-0.0095056300000007,-0.014491644999999
"7",-0.00625590500000118,-0.00525231499999956,0.000483455000004088,-0.000521280000001579,-0.00289824999999491,-0.00340358500000071,0.489635240000004,-0.00171184000000506,-0.00965784499999635,-0.00321497000000125,0.0105166349999996,-0.011296225,-0.00216961000000035,-0.00384334000000178,0.00633019500000017,-0.00989516500000094,-0.00318507500000446,-0.00694047000000165,-0.00435203500000061,-0.00796673500000192,0.00112808000000165,0.0362613000000009,-0.0146936150000016,0.0480038649999989,-0.00436651499999838,0.00376238999999484,0.00445087999999389,-0.00431597500000121,-0.000232134999999195,-0.0116353649999985,-0.00969195500000173,-0.00284354000000626
"8",-0.00489161499999768,-0.00486323499999978,-0.0054785000000065,-0.00681005999999727,-0.0139955450000076,-0.00108526000000079,-0.00171184000000505,0.483040565000002,0.0186908199999939,-0.00484769000000097,-0.00742537999999793,-0.0114191099999959,0.00510452000000001,-0.0107606899999955,0.010880329999999,0.00156782500000109,-0.00202521999999531,-0.00879905499999778,-0.0105748849999996,-0.00663672999999373,0.000216954999996458,-0.000414840000000865,0.00219260000000172,-0.00322948999999864,-0.00433861000000185,0.103303125000004,0.00468624000000632,-0.00764787999999849,0.134986374999998,-0.00566682499999882,-0.0117671499999991,0.0061905600000071
"9",-0.00152833999999937,-0.00269867499999891,0.0593582899999966,0.166075739999999,-0.0139689449999917,-0.00195347000000194,-0.00965784499999636,0.0186908199999939,0.511051704999997,-0.00216094500000646,-0.00645247499999774,-0.00523445499999039,-0.00976797499999859,-0.00137934999999598,-0.00538209999999143,0.0149129299999984,0.00334063999999744,-0.00422731499999968,-0.00716670500000226,-0.000861789999992914,0.112731060000001,-0.0131006499999995,-0.00911776000000351,-0.0120648050000026,-0.00904644499999801,-0.00604888500000582,-0.000166180000002339,0.000454825000001243,-0.00465002500000405,-0.00237991999999337,0.00160745499999838,-0.00305508500000177
"10",-0.00367386499999852,-0.0123701050000005,-0.00376848000000715,-0.000717009999999441,0.00501222999999714,-0.0140831000000014,-0.00321497000000124,-0.00484769000000097,-0.00216094500000647,0.514428564999995,0.00124257000000209,0.00513220000000785,-0.0158078249999998,-0.0153531199999942,-0.00233562499999499,-0.00632480000000006,-0.00415984499999801,0.133762520000001,-0.0148461350000014,-0.00802589499999186,-0.0124328600000021,0.000471040000001415,-0.00900919000000133,0.114785204999999,-0.00538923000000124,-0.00559332999999921,-0.00560037499999585,0.00174652500000204,-0.00636969500000398,-0.0038103549999959,0.134243045000002,0.00147141000000503
"11",-0.00831899499999983,-0.00543653500000181,-0.00196086999999774,0.000375095000000021,-0.011941085000001,0.0170527550000026,0.0105166349999996,-0.00742537999999793,-0.00645247499999775,0.00124257000000208,0.491891564999998,0.00306652499999697,1.84550000004495e-05,-0.00754267500000152,-0.00174161000000236,0.00459838000000056,-0.00630820999999978,0.0108907899999995,0.0100342400000014,0.0150191549999977,0.00214712499999981,0.0882250700000009,-0.00982064999999837,0.0884790950000008,0.0766024399999991,-0.00646572999999911,-0.00576000500000051,0.132413074999998,-0.0119181949999966,-0.00251270500000324,-0.00531090499999885,-0.00571569000000093
"12",-0.00794864000000214,-0.0124711350000017,-0.00781563499999075,-0.0142493550000009,-0.00723476500000156,-0.00429207999999888,-0.011296225,-0.0114191099999959,-0.0052344549999904,0.00513220000000784,0.00306652499999696,0.518429119999987,0.000198959999996612,-0.00399047500000833,0.00234233999998946,-0.00195985500000018,-0.00699862499999976,-0.00607152500000252,-0.012029829999997,0.128262199999988,-0.00636154999999888,-0.00999497999999961,-0.00675644999999889,0.000563910000002712,-0.00475045000000157,-0.00665371499999695,0.0087324349999968,0.0110861249999983,-0.00132252999999508,-0.013888390000009,0.00161858500000254,0.00917425499999583
"13",-0.00187036500000081,-0.00235438999999955,-0.00693703999999751,-0.0081157599999984,-0.00558856999999894,0.0857301450000004,-0.00216961000000035,0.00510452000000002,-0.00976797499999859,-0.0158078249999998,1.84550000004429e-05,0.000198959999996608,0.496556705000001,-0.00154396000000193,-0.00628523000000203,-8.22250000003291e-05,-0.0036993550000001,-0.00740187500000009,-0.00756081499999988,-0.00131568500000193,-0.0133465199999994,-0.00344928500000042,0.00190066000000134,-0.0101316850000005,-0.00158255999999976,-0.00856503000000175,0.139654464999999,-0.00578837500000055,-0.00313327999999956,-0.00441511000000207,-0.00843120500000045,-0.00178678000000197
"14",-0.000931605000000069,-0.00350637500000008,-0.000534444999994971,0.00294047999999963,0.00393471499999633,0.0036104600000014,-0.00384334000000179,-0.0107606899999955,-0.00137934999999597,-0.0153531199999942,-0.00754267500000152,-0.00399047500000834,-0.00154396000000192,0.488345349999995,-0.00579162500000705,-0.00997060500000039,0.00400314000000251,0.0108865599999998,-0.00676347499999734,-0.00560533000000583,-0.00713384999999995,-0.000362930000000399,-0.0106527749999979,-0.00374440999999805,8.64999999898949e-06,0.000403420000004661,-0.00531647999999992,0.00354412499999896,-0.0135918299999971,-0.0149039600000052,0.00556592000000026,0.0116996350000003
"15",-0.00357368000000256,-0.00558451500000045,-0.00560835499999145,-0.0116540700000012,-0.0054963699999974,-0.00288738500000057,0.00633019500000017,0.010880329999999,-0.00538209999999143,-0.002335624999995,-0.00174161000000237,0.00234233999998946,-0.00628523000000203,-0.00579162500000706,0.501419879999991,-0.00753582999999923,-0.00943003500000119,-0.0107264850000016,-0.0111529149999973,0.00745079499998902,-0.00154614999999806,-0.00539016000000056,-0.00748266499999898,0.00214042500000141,-0.00287314000000143,-0.00177366499999959,-0.0025070800000032,-0.0063627900000032,-0.000211014999996598,0.0990470149999936,-0.00155694499999915,-0.00427601500000485
"16",-0.00227009499999989,0.00580402499999991,-0.00385412000000038,-0.00562478500000066,-0.00536421499999971,-0.00847812000000088,-0.00989516500000092,0.00156782500000108,0.0149129299999984,-0.00632480000000005,0.00459838000000057,-0.00195985500000018,-8.222500000034e-05,-0.00997060500000038,-0.00753582999999923,0.501313240000001,0.00320392500000017,-0.00680663499999899,-0.0120322800000007,-0.00490264999999984,0.0144303499999998,-0.0113902350000008,0.021431730000001,-0.00656101499999856,-0.00835705499999961,0.00803367500000026,-0.00786499499999986,-0.00358320499999867,-0.000831869999999625,-0.00542327000000048,-0.0077101649999992,-0.00636620499999878
"17",0.133174030000002,0.0371178900000003,0.000308759999996123,0.0120191350000005,-0.00093939000000612,-0.00491098499999955,-0.00318507500000447,-0.00202521999999532,0.00334063999999743,-0.00415984499999801,-0.00630820999999978,-0.00699862499999976,-0.0036993550000001,0.00400314000000253,-0.00943003500000119,0.00320392500000018,0.503297610000003,-0.00806995999999954,-0.00205549499999931,-0.00485034999999778,0.0169649749999986,-8.49950000005253e-05,-0.00566346999999987,-0.00766883999999945,0.000507299999997324,-0.00369131499999333,-0.00412607999999472,0.00704691999999977,-0.000445264999999852,-0.00836742500000099,-0.0130880699999987,0.00352021500000559
"18",-0.00183339500000074,-0.00154181499999843,0.00271199500000097,-0.00292427999999865,0.00568825499999777,-0.0135023549999995,-0.00694047000000165,-0.00879905499999777,-0.00422731499999968,0.133762520000001,0.0108907899999995,-0.0060715250000025,-0.00740187500000009,0.0108865599999998,-0.0107264850000016,-0.00680663499999899,-0.00806995999999955,0.502935170000001,-0.00220574499999933,-0.00129543000000211,-0.00416235500000014,-0.00196824500000077,-0.0113601199999983,0.00613766500000003,-0.0151524300000019,-0.00906118999999823,-0.00301034000000043,0.00408191999999964,-0.00782358499999888,-0.00262026500000044,0.146826245,-0.0078088749999988
"19",-0.0078227399999999,0.108359795,-0.00769891000000255,-0.00307911000000112,-0.00449097500000041,-0.0045825649999993,-0.00435203500000061,-0.0105748849999996,-0.00716670500000225,-0.0148461350000014,0.0100342400000014,-0.012029829999997,-0.00756081499999989,-0.00676347499999735,-0.0111529149999973,-0.0120322800000007,-0.00205549499999932,-0.00220574499999932,0.498570159999998,0.0656268700000033,-0.00679620000000043,-0.00648686000000018,-0.0084629150000001,0.00643542000000134,-0.0130113699999991,0.00084017000000052,-0.00467087499999925,-0.0054697349999995,-0.00672583500000224,0.00530354000000272,-0.00329133500000017,-0.0085532399999977
"20",-0.00794037500000037,0.115324159999999,-0.00509074999999397,-0.0102133500000007,-0.0103738500000056,-0.00526450999999961,-0.00796673500000193,-0.00663672999999373,-0.000861789999992924,-0.00802589499999186,0.0150191549999977,0.128262199999988,-0.00131568500000193,-0.00560533000000583,0.00745079499998903,-0.00490264999999984,-0.00485034999999778,-0.00129543000000211,0.0656268700000034,0.507486399999988,-0.00993943500000042,0.00107216499999902,-0.00275640499999784,0.00542188500000145,-0.00585967000000342,-0.00144605999999215,0.00539322500000093,8.32299999979631e-05,0.00297252500000465,-0.0112724500000095,-0.00601060999999798,0.00543993000000095
"21",-0.00759504000000009,-0.00705523000000106,-0.00280137499999896,0.136997895,-0.0102175199999973,-0.00715699000000049,0.00112808000000165,0.000216954999996459,0.112731060000001,-0.0124328600000021,0.00214712499999981,-0.00636154999999888,-0.0133465199999994,-0.00713384999999995,-0.00154614999999807,0.0144303499999998,0.0169649749999986,-0.00416235500000014,-0.00679620000000043,-0.00993943500000042,0.492887489999999,0.000961915000001275,-0.0106529750000012,-0.0145332949999997,0.00153956500000153,-0.00778588500000247,-0.00610247000000211,-0.000344890000000203,0.000984074999999528,-0.00292865999999943,-0.00827913499999995,-0.00796331000000176
"22",0.000244789999999435,-0.00629358999999982,0.0970692850000008,-0.00509036999999978,-0.000944679999998058,0.0048109549999996,0.0362613000000009,-0.000414840000000872,-0.0131006499999995,0.00047104000000141,0.0882250700000008,-0.00999497999999962,-0.00344928500000043,-0.000362930000000395,-0.00539016000000056,-0.0113902350000008,-8.49950000005247e-05,-0.00196824500000077,-0.00648686000000018,0.00107216499999903,0.000961915000001283,0.49437602,-0.0121343249999997,0.18227016,0.172827685,0.00513745499999929,-0.000228935000001068,-0.0124738350000005,0.000917345000000572,-0.0157276300000005,0.00531821999999998,-0.000666660000000984
"23",-0.00421831500000023,0.110181115000001,0.0043898299999974,-0.00821308000000026,-0.00116041000000394,-0.00424720999999955,-0.0146936150000015,0.00219260000000172,-0.0091177600000035,-0.00900919000000133,-0.00982064999999836,-0.00675644999999889,0.00190066000000134,-0.0106527749999979,-0.007482664999999,0.021431730000001,-0.00566346999999987,-0.0113601199999983,-0.0084629150000001,-0.00275640499999785,-0.0106529750000012,-0.0121343249999997,0.504552054999999,-0.00557210499999921,-0.00317407999999896,-0.00982204999999906,0.00369191500000106,-0.0084673149999994,0.00297104999999962,-0.0169433849999988,-0.0067165299999995,0.00399920500000323
"24",-0.00447334999999977,-0.00317474000000028,-0.00601991000000154,0.000505040000000546,0.00586591499999913,-0.00743539500000014,0.0480038649999989,-0.00322948999999863,-0.0120648050000026,0.114785204999999,0.0884790950000008,0.000563910000002709,-0.0101316850000005,-0.00374440999999804,0.00214042500000142,-0.00656101499999857,-0.00766883999999944,0.00613766500000003,0.00643542000000133,0.00542188500000145,-0.0145332949999997,0.18227016,-0.00557210499999921,0.501977420000001,-0.00697682999999981,0.00576779000000137,-0.000148664999999919,-0.00520290499999931,-0.000782985000000051,-0.0143323249999996,0.0156470450000008,-0.0106106599999963
"25",-0.00513496000000034,-0.00704239999999951,0.103545055000003,-0.00917260499999975,-0.00653273499999642,0.0169074649999998,-0.00436651499999839,-0.00433861000000185,-0.009046444999998,-0.00538923000000124,0.0766024399999991,-0.00475045000000157,-0.00158255999999976,8.64999999898142e-06,-0.00287314000000143,-0.00835705499999961,0.000507299999997318,-0.0151524300000019,-0.0130113699999991,-0.00585967000000342,0.00153956500000154,0.172827685,-0.00317407999999896,-0.0069768299999998,0.49091352,-0.00417358000000323,-0.0142523550000021,0.0806919999999989,-0.00104587499999861,-0.00636105500000013,0.000906759999999269,0.000236029999996731
"26",-0.00333060999999615,-0.0140343400000001,-0.00631422000000676,-0.0141635999999979,0.00436678999999127,-0.00565726500000081,0.00376238999999483,0.103303125000004,-0.00604888500000582,-0.00559332999999922,-0.00646572999999913,-0.00665371499999695,-0.00856503000000175,0.00040342000000466,-0.0017736649999996,0.00803367500000027,-0.00369131499999333,-0.00906118999999821,0.000840170000000516,-0.00144605999999215,-0.00778588500000247,0.00513745499999929,-0.00982204999999906,0.00576779000000137,-0.00417358000000324,0.487340845000008,0.00507803000000753,-0.00260208499999951,-0.00360621000000112,-0.00970421999999999,-0.00306608499999778,-0.00761072499999151
"27",-0.0103170899999988,-0.00784041499999885,-0.00811240500000244,-0.00457368999999891,-0.0053913500000089,0.044559235000002,0.00445087999999389,0.00468624000000631,-0.000166180000002344,-0.00560037499999586,-0.00576000500000051,0.0087324349999968,0.139654464999999,-0.00531647999999992,-0.00250708000000319,-0.00786499499999986,-0.00412607999999472,-0.00301034000000043,-0.00467087499999925,0.00539322500000093,-0.00610247000000211,-0.000228935000001068,0.00369191500000106,-0.000148664999999923,-0.0142523550000021,0.00507803000000753,0.497929005000006,-0.00465611499999877,0.0110902549999998,-0.00498413000000484,-0.0112830099999987,0.0642700600000053
"28",0.00177373499999992,-0.0101518399999998,0.000668570000000387,-0.00268676500000088,-0.0131102400000017,-0.00331665500000001,-0.00431597500000121,-0.00764787999999851,0.000454825000001239,0.00174652500000203,0.132413074999998,0.0110861249999983,-0.00578837500000055,0.00354412499999896,-0.00636279000000319,-0.00358320499999866,0.00704691999999977,0.00408191999999965,-0.00546973499999949,8.32299999979645e-05,-0.000344890000000207,-0.0124738350000005,-0.00846731499999941,-0.00520290499999931,0.0806919999999989,-0.00260208499999951,-0.00465611499999877,0.49556331,-0.0018364499999993,-0.00671807000000123,-0.00816186999999914,-0.00712757499999858
"29",-0.00401542999999947,-0.000593924999999717,-0.00295862000000348,-0.0115354150000003,-0.0074086549999996,-0.00226562000000146,-0.000232134999999198,0.134986374999998,-0.00465002500000405,-0.00636969500000397,-0.0119181949999966,-0.00132252999999508,-0.00313327999999956,-0.0135918299999972,-0.000211014999996594,-0.000831869999999629,-0.000445264999999853,-0.00782358499999888,-0.00672583500000223,0.00297252500000465,0.000984074999999528,0.000917345000000556,0.00297104999999962,-0.000782985000000046,-0.00104587499999861,-0.00360621000000112,0.0110902549999998,-0.0018364499999993,0.498905734999999,-0.00260150999999747,-0.00321483500000021,-0.00212261500000029
"30",-0.000522270000001125,-0.0131322500000017,-0.00818741499999331,-0.00660854000000079,0.00121552500000083,0.00932301500000005,-0.0116353649999985,-0.00566682499999882,-0.00237991999999338,-0.00381035499999589,-0.00251270500000324,-0.013888390000009,-0.00441511000000206,-0.0149039600000052,0.0990470149999936,-0.00542327000000048,-0.00836742500000099,-0.00262026500000045,0.00530354000000271,-0.0112724500000095,-0.00292865999999943,-0.0157276300000005,-0.0169433849999988,-0.0143323249999996,-0.00636105500000012,-0.00970422,-0.00498413000000484,-0.00671807000000123,-0.00260150999999747,0.522955304999995,0.00494494500000108,-0.00636582000000324
"31",0.145404110000001,-0.00131304999999971,-0.00130354000000237,-0.00160416000000033,0.109879094999999,-0.00950563000000069,-0.00969195500000173,-0.0117671499999991,0.00160745499999838,0.134243045000002,-0.00531090499999886,0.00161858500000253,-0.00843120500000045,0.00556592000000026,-0.00155694499999915,-0.00771016499999921,-0.0130880699999986,0.146826245,-0.00329133500000018,-0.006010609999998,-0.00827913499999994,0.00531821999999999,-0.00671652999999949,0.0156470450000008,0.000906759999999261,-0.00306608499999777,-0.0112830099999988,-0.00816186999999915,-0.00321483500000022,0.00494494500000108,0.499498425,-0.00717768999999771
"32",-0.00276644499999772,-0.00794927500000062,-0.0165269450000028,-0.0140189949999992,-0.01040773500001,-0.014491644999999,-0.00284354000000626,0.00619056000000709,-0.00305508500000176,0.00147141000000502,-0.00571569000000094,0.00917425499999583,-0.00178678000000197,0.0116996350000003,-0.00427601500000484,-0.00636620499999878,0.00352021500000558,-0.0078088749999988,-0.0085532399999977,0.00543993000000095,-0.00796331000000176,-0.000666660000000986,0.00399920500000323,-0.0106106599999963,0.000236029999996726,-0.00761072499999151,0.0642700600000053,-0.00712757499999858,-0.00212261500000028,-0.00636582000000325,-0.0071776899999977,0.497854880000007
