"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
28,40,"OPTIMAL",1.18708651069601,955.780999898911,53,0.85,-0.261496059025936,1.18708651069601,1.14786210184212
