"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"11",-2.29999999999419e-05,-0.00906830999999917,0.00620057999999959,-0.00691013000000011,-0.00610030500000062,-0.00493873500000042,-0.00287049999999932,-0.00273897999999909,7.97000000005597e-05,-0.00286556499999969,0.501820725,0.00709031000000208,-0.00734479499999932,0.00071088999999932,0.000115325000000147,-0.0130162549999986,-0.00289828500000075,0.000321479999999924,-0.00550959500000033,-0.00679212000000075,-0.00339829999999988,-0.00978199500000017,-0.00705333499999926,-0.000264160000000232,0.00205867999999881,0.000295844999999634,-0.0044536400000006,-0.00377898499999998,0.000743935000000088,-0.0068990950000007,0.00499102499999994,-0.00373424000000042,0.000473745000000729,0.0165737299999985,0.002915935000001,0.00156450000000137,-0.0112357200000016,-0.0101610900000012,-0.00162271500000088,-0.00186818999999929,0.00571152499999999,-0.00615359000000028,0.00379764500000013,-0.000639549999999764,-0.0118691250000025,0.000659995000001388,0.00974741499999713,-0.0129801650000005,0.00406890000000121,-0.0010671100000006,-0.00175772500000066
"12",-0.0111708650000005,-0.00862073000000091,-0.00303565000000172,0.00445334999999881,0.00372701500000029,0.0058661149999986,0.00221221999999896,-0.00806475500000034,-0.00822207500000055,-0.0135378100000002,0.00709031000000207,0.489713535000001,-0.011841805,-0.00674161500000118,0.00816345500000061,-0.00619525500000049,-0.0103009499999993,-0.00525058500000111,-0.00463307000000038,-0.00583294999999977,-0.00102198500000083,0.00364213500000058,0.00490752000000184,-0.00469417499999951,-0.00516306999999973,-0.00814105999999882,-0.0058689750000009,-0.00710458500000013,0.00210277999999989,0.000136714999999838,-0.00374573000000095,-0.0117961499999991,-0.0115305500000003,-0.00118349000000024,-0.00201846499999874,0.000111359999998992,-0.00816325999999828,0.000693139999999759,-0.00603880500000041,-0.00192683000000137,-0.0143594649999991,0.00647409499999847,-0.00225832500000062,-0.01148704,-0.00178276500000061,-0.00502336999999977,-0.00810302000000116,0.0202576299999997,-0.01553706,0.00248908499999966,0.0026258799999995
"13",-0.0025432399999998,0.12870309,-0.00439112500000119,-0.00583605500000051,-0.00941219999999993,-0.00144117999999857,-0.00786393499999944,-0.00600956500000068,-0.00337322,0.116872835,-0.00734479499999932,-0.011841805,0.491964925,0.00144161999999907,-0.00991030000000102,0.0941855550000015,-0.00477346000000042,-0.0142176950000003,-0.0026076200000021,-0.00951037000000073,-0.00619790000000076,0.00341350499999934,-0.00757059999999925,-0.00464167999999859,0.00246325499999903,-0.0082813100000019,0.014741774999999,-0.00169940499999975,-0.00364018999999968,-0.00589157499999934,-0.000436244999999595,-0.00807284000000135,-0.00666826999999966,-0.00330932499999938,-0.00719811500000051,-0.00466953999999997,-0.00742543000000163,0.0930361550000002,-0.00522908000000012,-0.00230311500000137,-0.00971141499999968,0.00368348999999933,-0.000154539999999992,3.70999999994779e-05,0.132572585000001,-0.00859702999999989,-0.00643007500000077,0.000451685000000098,-0.00860956499999862,0.0921270150000005,-0.0151737749999997
"14",-0.00101683999999817,0.000986104999999887,-0.000232984999999344,-0.00999383000000017,0.00316818499999994,-8.22399999993938e-05,-0.00540095999999908,-0.00233616999999874,-0.00238474999999987,0.000833410000000989,0.000710889999999317,-0.00674161500000119,0.00144161999999907,0.488137935000001,-0.012907005,0.00217092000000075,-0.00735075500000015,-0.011960184999998,-0.00851825999999903,-0.0115562399999996,0.000560914999999256,-0.00521455500000197,-0.00205230499999928,-0.00756859999999901,-0.00495574999999859,-0.0151238400000014,0.00242588500000027,-0.0135928100000001,0.00161278499999902,-0.00473730500000077,-0.000773314999999903,-0.00582551000000126,0.108851129999999,-0.0145324199999987,-0.00441999500000142,-0.000927294999999073,-0.00740638499999906,-0.000528230000000309,-0.00112908000000222,0.122301284999999,-0.0096763549999998,0.00105751500000121,-0.00226748499999808,-0.00170566500000028,-0.000854649999999591,-0.00479891000000022,-0.0093707949999992,-0.00702506499999851,-0.0126647600000006,0.00557208000000037,-0.00845783000000046
"15",-0.00318226999999837,-0.00587068000000067,-0.0113676349999997,-0.00354579499999968,-0.0119734450000002,-0.00516379500000061,-0.0013837850000015,-0.00808460499999901,0.00192889499999994,-0.00432245500000036,0.000115325000000135,0.00816345500000061,-0.00991030000000102,-0.012907005,0.502670055000001,-0.00537924500000053,-0.00235899000000057,0.000861694999998918,-0.00725337500000233,-0.00843207999999834,-0.0106316900000016,-0.000113399999998546,0.110264380000001,0.00221822999999926,-0.0141113950000004,-0.00702285999999677,-0.00956013499999843,0.000929064999998283,0.190748940000001,-0.00595664500000015,0.00132968000000143,0.00986072500000153,-0.00371997999999982,-0.00292909500000049,-0.0132704799999987,-0.00208081500000047,-0.00550893499999929,-0.00316777499999924,-0.00324401500000104,-0.00829163499999969,-0.0057134499999983,0.133382979999998,0.00310950999999937,-0.00754187499999952,-0.000437649999999195,-0.00864857500000006,0.00517473500000172,0.000686620000000028,-0.00526563499999968,0.0040103699999991,-0.00413214500000064
"16",0.000499339999999181,0.107147725,-0.0072775000000006,0.00131762999999967,-0.00272187499999927,-0.00486695999999844,-0.00158886499999993,-0.00144739000000176,-0.00544535500000099,0.00578150000000049,-0.0130162549999986,-0.00619525500000049,0.0941855550000015,0.00217092000000075,-0.00537924500000053,0.49788561,-0.00943866999999861,-0.00225970000000198,-0.0114594850000008,-0.0138874550000002,-0.00540717500000102,-0.00263699999999937,-0.00370485499999973,0.0138974599999992,0.00140376000000232,-0.00185442000000117,0.00515354999999911,-0.00612818999999905,-0.00538289999999997,0.000214680000000858,-0.00606629000000064,0.125187019999999,-8.44600000006503e-05,-0.0128315300000003,0.000393469999999499,0.00664061499999931,-0.00686437000000097,0.186983630000001,-0.00665518999999962,0.00437612999999944,-0.00789207000000181,-0.00516599999999993,-0.00110623999999881,0.00433579499999932,0.179064935000002,-0.00528227499999994,-0.00331332500000121,-0.013174445,-0.00395444000000117,-0.00541764499999946,-0.0109381149999988
"17",-0.000300249999998243,-0.0100033600000001,-0.00178028499999909,-0.00707216999999883,-0.00201026999999924,-0.00154689500000026,-0.0036893849999996,-0.0127584349999991,-0.00369122999999948,0.000243884999999913,-0.00289828500000074,-0.0103009499999993,-0.00477346000000041,-0.00735075500000016,-0.00235899000000057,-0.00943866999999862,0.488030920000001,-0.00641705999999955,-0.00517213000000156,-0.00219611499999742,0.0792909799999988,0.00353737500000042,-0.00174283499999963,0.00142904999999947,-0.00402959499999978,0.00346273000000027,0.000437060000000609,0.0816242050000009,-0.00218548000000036,-0.00499167500000021,-0.00885658500000095,0.00791047999999994,-0.0113842650000011,-0.00101336999999935,0.00221890499999938,-0.00544115999999924,-0.010920419999999,-0.00400405999999874,-0.000264455000000041,-0.00361706499999922,-0.00960293999999857,-0.00121219999999996,-0.0023225650000001,-0.00519041499999996,-0.0123003299999993,-0.00219714500000021,0.00226455500000099,0.000643780000000093,0.00104647999999988,-0.00650899999999932,-0.0100064700000004
"18",0.051477374999998,-0.00833312000000022,-0.0107320800000004,-0.00842620000000135,-0.00784215999999952,-0.0095177949999966,-0.00948683500000101,-0.00471277000000113,-0.00935187999999985,-0.00545357500000163,0.000321479999999924,-0.00525058500000111,-0.0142176950000003,-0.011960184999998,0.000861694999998914,-0.00225970000000198,-0.00641705999999956,0.503575314999998,-0.00587026499999771,0.000816844999998146,0.00728764500000227,-0.0089309649999988,-0.00540719000000003,-0.00282930000000184,-0.0113249099999981,0.11221003,-0.00559359499999868,-0.00287908000000249,-0.00440568499999936,-0.00946977000000009,-0.00594369500000067,0.004502645,-0.0121032249999997,-0.00385019999999937,-0.0104285649999998,-0.010762730000001,0.00065585999999948,-0.00589010999999991,-0.00635438499999942,0.000667015000000123,0.00438466999999912,0.000358775000001318,-0.0125424750000002,-0.0101871900000004,-0.0177463349999988,-0.012139045,0.112840865,-0.00378411500000121,-0.00750825500000279,-0.0110697499999975,-0.00835917999999894
"19",0.00179061500000124,-0.00487060500000078,-0.00574864499999782,-0.00580290999999915,-0.00747637999999907,0.00183891500000047,-0.00175666499999761,-0.00372390999999906,-0.00314297999999807,-0.0111164450000011,-0.00550959500000034,-0.00463307000000038,-0.00260762000000211,-0.00851825999999904,-0.00725337500000234,-0.0114594850000008,-0.00517213000000157,-0.0058702649999977,0.490626569999998,-0.00738902499999999,0.129244754999998,-0.00584935000000229,-0.0111306950000025,-0.00302322500000051,0.0125136350000004,-0.010404765000002,-0.00398411500000081,-0.00560197999999832,0.00303259499999938,-0.00216812999999777,-0.00984375499999939,0.0836509649999997,-0.00353469000000076,-0.00954375499999803,0.00311644999999893,0.00067076500000094,-0.00172813000000205,-0.00581011500000141,-0.000143924999997167,-0.000358295000000194,-0.00248992500000027,-0.00320003999999868,0.00312450500000179,0.0018172649999993,-0.00890846999999906,-0.00450926500000017,-0.00903377500000044,0.00269927000000009,0.00725024499999915,-0.00370318500000156,0.00151154500000126
"20",0.00166213999999946,-0.01680821,-0.00069126500000084,0.00316556000000012,-0.010051115,0.00499836999999951,-0.00951076000000138,0.174858924999999,-0.00467169000000129,-0.00695998500000012,-0.00679212000000076,-0.00583294999999978,-0.00951037000000073,-0.0115562399999997,-0.00843207999999834,-0.0138874550000002,-0.00219611499999743,0.000816844999998147,-0.007389025,0.493928995,0.00365758999999985,0.158789550000002,-0.00822978499999777,-0.00785232000000124,0.000739915000002162,0.00270404000000165,-0.0136907249999999,-0.0117333550000009,-0.00478893000000002,0.00313147000000063,-0.00491178500000092,-0.00569563499999935,-0.00997886500000016,0.112036325000001,-0.000399079999999984,-0.000255410000000626,7.90550000018322e-05,-0.0119596249999994,0.102957979999997,-0.00654961000000088,0.153685280000001,0.00178096499999983,0.00389499499999958,-0.00609418499999953,-0.0152520349999997,-0.0161771050000001,-0.00710464499999959,-0.00166812499999971,-0.00558820000000028,-0.00775078500000086,-0.00492804999999959
