"ID","iter","ns","bv","p","r"
"512508",16,40,1.88906466085826,0.0288091216622646,1
"512514",16,40,1.21360734312566,0.0100000011441629,1
"512535",16,40,1.05032971974798,0.01,1
"512548",16,40,1.156325037597,0.0100002173244454,1
"512549",16,40,1.33877976693546,0.0133911242298769,1
"512553",16,40,1.36047091395462,0.0216562254086844,1
"512558",16,40,1.23582942136469,0.019537627909391,1
"512564",16,40,1.63596052233463,0.0143832809781399,1
"512589",16,40,1.7168177281984,0.0428140037554888,1
"512622",16,40,2.38724450902588,0.0531907641479734,1
"512623",16,40,1.23660350719237,0.022093424291644,1
"512631",16,40,0.838643917228675,0.0100019049010443,1
"512654",16,40,1.76437197733629,0.0135106295765019,1
"512661",16,40,0.976904452679068,0.0105163166870798,1
"512662",16,40,1.35066520783111,0.0154466814294564,1
"512663",16,40,2.08389770000684,0.0388014223691815,1
"512678",16,40,1.22479728864562,0.0163908978087959,1
"512681",16,40,0.973588882292312,0.01,1
"512687",16,40,0.973188142165815,0.0101349721748303,1
"512688",16,40,2.08539670050195,0.0369352627795934,1
"512705",16,40,1.03131705451046,0.0112283724205418,1
"512717",16,40,1.40768112912268,0.0166160379896486,1
"512723",16,40,0.838077455800271,0.0100000003142139,1
"512725",16,40,1.71199797905716,0.0115251690194757,1
"512755",16,40,1.16117550126653,0.013945672894678,1
"512760",16,40,1.44455123858487,0.0100000143035427,1
"512761",16,40,0.957849406924548,0.0100000008296763,1
"512765",16,40,1.51827195414986,0.0353805851048002,1
"512777",16,40,1.50523040959568,0.0142299225892235,1
"512791",16,40,1.06196441539063,0.010000001291109,1
"512794",16,40,0.792142131389482,0.0100000004623024,1
"512810",16,40,1.26525532360729,0.0115887420312176,1
"512828",16,40,1.09730978867658,0.010000004352367,1
"512831",16,40,1.53348552651318,0.0181593877396523,1
"512847",16,40,1.5479967422737,0.0175724076202082,1
"512881",16,40,1.79904241190834,0.0243126050073944,1
"512899",16,40,0.947015828752249,0.0139646548755177,1
"512907",16,40,1.45857521497434,0.010000526958042,1
"512924",16,40,1.24933352312185,0.0100000087101468,1
"512926",16,40,1.0355900690513,0.01,1
"512934",16,40,2.19765147466546,0.0218090171747851,1
"512935",16,40,1.32806998661851,0.0200526862304567,1
"512944",16,40,1.42436870355088,0.0100000013453916,1
"512961",16,40,0.981361250674612,0.0125824459274546,1
"512972",16,40,1.70351958103415,0.0187726531214061,1
"512977",16,40,1.21045201473752,0.0100591441564901,1
"512981",16,40,1.3710637779739,0.0194575361235671,1
"512991",16,40,0.827802849143068,0.010000009170688,1
"512993",16,40,1.0537014326571,0.0100000009267033,1
"512995",16,40,1.43807545867029,0.0164231739209239,1
"512996",16,40,1.15837197247294,0.0147053388098199,1
