"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
"11",-0.00347709499999957,-0.0104976100000008,0.00156075999999954,-0.00699694999999942,-0.00487539999999978,-0.00322538000000027,0.00395687499999943,0.00331484499999993,0.00132568499999941,-0.000321135000000547,0.499605829999997,-0.00639267500000064,0.161112949999998,-0.00364990999999912,-0.00133038999999735,0.169748349999998,-0.00402668999999954,-0.0078428799999998,0.0254722899999995,0.0122654300000004,-0.00359952499999938,-0.00491295499999921,0.00218692000000079,-0.00642081000000031,-0.00169859000000066,-0.00887083000000116,0.00383130500000219,-0.00144556000000086,-0.00622432499999934,-0.00717416000000123,-0.00256059000000005,-0.00210359999999859,0.00732680499999944,-0.00105245999999761,0.00124874000000021,-0.00559876999999935,-0.00035772000000196,-0.00855729999999881,-0.0107462899999998,0.000622619999999939,0.000120935000000793,-0.00650846000000162,-0.00566483000000008,-0.00230447499999957,-0.0146792299999991,-0.005741589999998,-0.000767799999998882,0.00422931000000004,-0.0103954200000004,0.175675139999999,-0.00138045999999805,0.0728395850000012,-0.00421147999999933,-0.00205300500000196,0.00137558499999941,-0.00441119000000145,0.00649864999999993,0.00116901000000094,-0.00081349500000031,0.00308106500000226,-0.000963375000000664,0.000149539999999639,0.000953430000000917,0.00832389000000023,-0.00212039499999807,-0.00105694500000112,-0.00500461499999712,0.000865410000000583,-0.00255938500000144
"12",0.0375440399999989,-0.00788012499999909,-0.00331874500000172,0.0088306449999998,0.0634758349999992,-0.000661685000001879,-0.0113220799999997,0.015301215000002,-0.00231143000000023,-0.00468748500000097,-0.00639267500000064,0.490079215000003,-0.000491380000000436,-0.00317170499999953,-0.00816042499999965,-0.00771046500000038,-0.00869490499999779,-0.00690709499999934,0.102500174999999,-0.00227395000000052,-0.00461160500000072,0.184086990000001,-0.00779767499999946,-0.00836865000000056,0.00875764500000004,-0.00606399000000141,-0.0095013599999981,0.00183542000000009,-0.00687938499999834,0.128899195,0.012103425000003,-0.0133503750000003,-0.00798192500000005,-0.00959828999999994,-0.00677600000000018,-0.0114681950000004,0.000399189999999416,-0.0104135050000008,-0.000178865000001511,-0.0116721950000018,-0.00261550500000027,-0.00595509999999883,0.00495487500000051,-0.0027065249999992,-0.00535260000000117,-0.00868370499999974,-0.0120918250000002,-0.00855006999999878,0.0118998500000002,-0.0031280399999998,-0.0100376899999998,-0.00220049500000075,0.00828201999999889,-0.00362842499999949,-0.00740559999999846,-0.00266980000000075,-0.00270371499999905,-0.00797686500000036,-0.0179299399999996,-0.0078818300000011,-0.00529749500000126,-0.00505346500000114,-0.011731934999998,-0.00113697000000113,0.00271467000000101,0.00247487500000165,0.13568896,-0.00780252999999964,-0.00805175499999793
"13",-0.0116866449999987,-0.0113141449999993,0.00688831999999992,-0.000530894999999582,-0.00798419999999881,-0.00352581499999992,0.00458714999999999,-0.00390485499999991,-0.0127867449999995,-0.00697752499999987,0.161112949999998,-0.000491380000000434,0.498602844999999,-0.00469951000000019,-0.0047918299999985,0.132665195,-0.00605084999999877,-0.0081295750000003,0.0147249049999988,-0.00153058999999943,-0.00458579500000036,-0.00823220999999969,0.000544585000000261,-0.0115530200000008,-0.0059812350000002,-0.0114735250000004,-0.0102525749999995,-0.00325482499999986,-0.0176845249999998,-0.00287848500000132,0.000750169999999798,-0.00374159999999875,-0.00326757,-0.0108327599999992,-0.00112591500000026,-0.00355055000000024,0.0092381649999993,-0.000618010000000049,-0.00628376999999994,0.00445466500000141,0.00619082499999933,-0.00756682500000036,-0.00384622999999848,0.0139826650000009,0.0017251550000004,0.00478382499999958,-0.000456474999999044,-0.000535024999999223,0.000885124999999867,-0.00414914499999999,0.00307471000000055,-0.01134423,0.0119148249999995,-0.00675557499999871,0.000160599999999816,-0.0059710100000016,-0.00102309000000095,0.00702027999999999,-0.00340733999999969,-0.00103189499999856,-0.00681772000000062,-0.0124404700000009,-0.00274621999999883,0.00662805000000116,0.00130431500000053,0.00644627500000056,0.000262145000001367,0.0736984300000001,-0.00291366000000149
"14",-0.010401245,-0.000849434999993642,-0.00164036499999743,0.00131177000000019,-0.00974729999999781,-0.00283283500000198,0.00301944000000057,4.58699999991399e-05,-0.012123735,0.000328725000000662,-0.00364990999999912,-0.00317170499999953,-0.00469951000000019,0.494286409999996,0.0866567099999969,0.00327845000000127,-0.0125966050000006,-0.00893196000000078,-0.00649353000000111,0.00567479499999981,-0.00329476000000093,-0.00512899000000044,-0.00835078500000301,0.11154022,0.0991262100000013,-0.00515895499999953,-0.00945964000000155,0.00346417000000252,-0.00813907999999817,-0.0140864949999958,0.159560849999997,0.00887638999999928,-0.00964509000000036,-0.00433219499999818,0.0713833699999997,0.0370716350000019,0.000303069999998581,-0.0119440399999996,0.14143402,-0.00740526999999882,-0.0100611950000013,-0.00563628000000038,-0.00982400499999511,-0.00714478999999977,-0.0157848450000016,-0.00492691000000102,-0.00664466000000017,0.00419616500000068,-0.00468646500000261,-0.00187643499999887,0.0173649349999962,0.008307454999997,0.00621918999999796,0.00611811500000027,-0.00430710500000137,0.0751216800000031,-0.00451944499999916,-0.00769713500000139,-0.00813259000000032,0.0115699349999955,-0.00186512499999968,-0.00193413500000029,-0.00304791999999962,-0.0060578399999991,0.112092274999999,-0.00881100999999978,-0.00295842000000347,0.000440595000000846,0.0898891849999983
"15",-0.00852374000000086,0.0059403350000042,-0.00246749999999824,-0.00751738499999871,-0.0024853949999982,0.0400079099999981,-0.00214398499999878,-0.000207529999999351,0.000877529999999995,-0.00766378499999805,-0.00133038999999736,-0.00816042499999965,-0.0047918299999985,0.0866567099999969,0.496050459999995,-0.00379111999999774,-0.00980039499999983,-0.0118474450000003,-0.000461905000000192,-0.00731854999999984,-0.00638906000000089,-0.00578879000000101,0.139044949999999,0.00681994000000066,-0.000378204999999626,-0.00996732000000024,0.000181819999998368,0.00623911500000235,-0.00672199500000114,-0.00669989499999769,-0.00145035000000142,0.00247111000000091,-0.00150257000000069,-0.000535060000001057,-0.00610194000000096,-0.000220950000000087,-0.00635136500000052,-0.00597322999999911,-0.00352210499999852,-0.00316362499999972,-0.00837623999999967,-0.00386771000000134,-0.00641149999999786,-0.00606693000000104,0.016263959999999,0.0698050999999989,-0.00409519000000006,0.00064563500000082,-0.0158964500000021,0.00725815500000012,-0.00482179000000178,4.09749999986024e-05,0.00380675499999789,0.00275176000000052,0.00340944499999935,0.00195321500000162,-0.00591820999999901,-0.011020185000002,-0.00570576500000084,-0.00790969500000278,-0.00028236499999829,0.0103507500000003,-0.0114304100000002,-0.00334888500000034,-0.00306686500000086,0.00413716999999988,-0.00361028500000241,-0.00507529500000087,-0.00192916000000007
"16",-0.00569445499999883,0.00529002999999822,-0.00176598500000165,-0.0067335450000009,-0.00651556499999935,-0.00742063499999796,-0.00229360500000074,-0.00338799000000055,-0.00822102999999994,-0.00202301000000087,0.169748349999998,-0.00771046500000036,0.132665195,0.00327845000000126,-0.00379111999999774,0.493908699999997,-0.00546085500000003,-0.00698939000000002,0.00883715000000087,-0.00456970000000013,-0.00720421000000001,-0.00687235499999881,0.00566308499999967,-0.00738954999999865,-0.00625320999999965,-0.0147473199999981,-0.00800965499999879,-0.00566839000000182,-0.0109324449999996,-0.0033222750000012,0.0130370949999998,-0.0101061699999994,-0.0059515000000004,-0.00370794499999994,-0.00367849500000047,0.0055169200000007,0.00315064999999922,-0.0106025549999998,-0.0129221699999999,0.0046563250000009,-0.00283982000000068,0.00674579500000003,-0.00858017000000191,0.00433432000000012,-0.00891173999999972,0.00430944000000087,-0.0114731300000007,-0.0024982800000006,-0.0092829749999988,-0.00241484500000098,0.00419631000000123,-0.0053846349999983,-0.00330832499999903,-0.00478796000000044,0.00682049500000104,-0.00618302500000067,0.00485013499999854,-0.00257170999999858,0.15847303,0.0895217850000031,-0.0146482299999992,0.0033935200000015,-0.000609550000000492,-0.00506670999999973,0.00378460499999908,-0.000354020000001524,-0.0103010699999977,0.00116153499999887,0.00328076999999916
"17",0.00343221999999867,0.00755984000000183,-0.00383070000000018,-0.00192175000000147,-0.00548125500000021,0.00358065999999809,-0.00162281999999971,-0.00685271499999971,-0.00182071500000097,-0.0108696450000012,-0.00402668999999953,-0.0086949049999978,-0.00605084999999877,-0.0125966050000006,-0.00980039499999981,-0.00546085500000003,0.495009415000001,0.000490105000000666,0.00291012000000047,-0.00386925999999924,-0.00585939500000035,-0.00360162500000083,0.000920444999998992,-0.0032743749999984,-0.00447848499999983,-0.00870419999999966,-0.00135241499999827,0.00539970500000036,0.000860000000001009,0.103971664999999,-0.0059558599999981,-0.0105654750000006,-0.00645925999999919,0.000677075000000258,-0.00814603999999957,-0.00731449000000052,-0.00460217499999938,0.00417746499999937,-0.00891697500000123,0.0812959399999992,-0.00483915500000091,0.000997865000001917,-0.00374428499999984,-0.00637198499999994,-0.00262967999999992,0.000796709999999471,-0.0065892900000011,0.0035110349999992,-0.00604739999999917,0.00172202999999996,0.00299929499999883,-0.00603466500000168,-0.00664295500000092,-0.00824403000000017,-0.00705554999999854,-0.00234420499999934,-0.00696087500000007,-0.00972889000000068,-0.00733673499999937,-0.00656442000000101,-0.00324764500000017,-0.0046555200000009,-0.000793434999999479,-0.0115909100000015,-0.00812774000000132,-0.00580757000000012,-0.00269038000000031,0.0100282999999998,-0.00706020999999879
"18",-0.000378939999999887,-0.00121717499999961,-0.00726659500000016,0.00222123000000027,0.000586035000000617,-0.00754251000000093,-0.00226046499999997,-0.00270012999999962,0.00304314500000033,0.0891414950000008,-0.0078428799999998,-0.00690709499999934,-0.00812957500000031,-0.00893196000000078,-0.0118474450000003,-0.00698939000000002,0.000490105000000675,0.493726054999998,-0.0047856350000003,-0.000224344999999897,0.143673745,0.154326394999999,0.00648839999999999,-0.00822699999999964,-0.00385452500000047,-0.0162696800000004,-0.00269071499999965,-0.0112667749999993,-0.00928169499999948,-0.00360209000000076,-0.00280725999999979,-0.0118520750000003,-0.00388160500000028,0.160580025000001,-0.00735062000000026,-0.00609749500000038,-0.000579220000000044,-0.00578993999999947,-0.00862354999999988,-0.00750745500000014,0.00545096999999943,0.140471074999999,-0.00408633499999877,-0.00241532499999977,0.00409694000000055,-0.00879089500000048,-0.00908122500000021,-0.00158272000000067,-0.00408330499999986,-0.00363633499999956,-0.00153397499999954,0.00305841999999944,-0.000494264999999819,-0.00552267500000017,-0.00085462000000016,0.00206512999999922,-0.00120470500000031,-0.00734699000000206,-0.00635717499999998,-0.0183073849999998,-0.00144862999999968,-0.00292792500000033,-0.00592530000000055,-0.00467397500000093,-0.00682121500000039,0.00253980000000055,-0.01105676,-0.00667412500000136,-0.0107287749999999
"19",0.190540399999999,-0.00395271999999896,-0.00617550499999967,-0.0145926099999992,0.154104445,-0.00252489000000066,-0.0102224399999992,0.011243235000002,-0.0023007600000004,0.00169015500000073,0.0254722899999995,0.102500174999999,0.0147249049999987,-0.00649353000000111,-0.000461905000000195,0.00883715000000086,0.00291012000000046,-0.00478563500000029,0.494130115000001,0.00406417999999907,0.00315414500000002,0.137655109999999,-0.00735322999999953,-0.0141210599999997,-0.010791384999999,-0.0117213099999998,-0.00872524999999946,-0.00356222999999858,-0.0107297299999994,0.0651435599999998,-0.0074156600000004,-0.00908073499999826,-0.00594549000000011,-0.00642183499999927,-0.00596867500000061,-0.00761110499999868,-0.000389355000000003,-0.00486361000000055,-0.00665529999999927,-0.00909828499999932,-0.0102905350000003,-0.00198276500000034,-0.0109377849999987,-0.00499104999999891,-0.00650905499999995,0.00485160999999939,-0.00127954999999977,0.00491239000000107,-0.00532638499999932,-0.00287614000000032,-0.00280546000000138,-0.00525937000000071,-0.00451474500000121,-0.00141045999999911,-0.00896627000000031,-0.00833713499999945,-0.00967677500000047,-0.00961261000000028,-0.00427955999999978,-0.00796489500000016,-0.00660664999999939,-0.00323699999999923,-0.0109149050000001,-0.00528483500000015,-0.00278690500000046,-0.00657613499999966,0.151453265,-0.00273520500000017,-0.00918940999999997
"20",0.00117074500000055,-0.00176579499999832,-0.0119068299999997,-0.00421101999999821,-0.00117259999999928,-0.0121105350000004,-0.00818497000000005,-0.00868775500000006,-0.00197971999999942,-0.0016682399999998,0.0122654300000004,-0.00227395000000051,-0.00153058999999943,0.00567479499999981,-0.00731854999999984,-0.00456970000000013,-0.00386925999999923,-0.000224344999999899,0.00406417999999907,0.497503845000002,-0.00854792999999995,0.00580561499999993,-0.00773289000000007,-0.00542270500000156,-0.00796025999999886,-0.000829744999999748,-0.00857862000000084,0.0035472899999999,-0.000593070000000592,-0.000720635000000606,0.00307574999999834,-0.00432545999999887,-0.00710396000000014,-0.00164039500000025,-0.00377523500000075,0.00384988499999933,0.00328928000000055,-0.00441757500000005,0.00933315000000039,0.0114911350000008,0.0938532649999994,-0.000119919999999684,0.00346902500000144,0.00509844999999963,-0.01072757,-0.0098450950000002,0.00620224500000016,-0.000507099999999785,-0.00190479500000023,0.206177120000001,0.00645024000000023,0.00488449500000004,0.00519441499999948,-0.00134213499999964,-0.00361651500000035,-0.00149109000000076,-0.00329903000000044,-0.01272233,-0.011107810000001,-0.00811519499999852,-0.00400009000000102,-0.000100065000000146,0.00357306500000027,-0.00905905999999911,0.0963892250000002,-0.0104756599999991,-0.00695260999999982,-0.00886081500000143,0.000611639999998347
