"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.494386105000002,-0.000727149999999937,-0.00682139500000008,-0.000342280000000074,-0.00461724499999905,0.00286457000000021,-0.00781464500000059,-0.0124239550000003,-0.00202161499999939,-0.00175830500000058,-0.00101806500000115,-0.00356886500000059,0.000952280000000325,0.000881185000000408,0.12543996,-0.00358747499999969,0.0011399000000001,0.00663250500000056,-6.11000000008426e-05,-0.00416577999999977,-0.005332619999999
"2",-0.000727149999999931,0.488675805,0.00242494500000058,0.00164898499999951,-0.000820119999999833,0.00254815999999987,0.00569247000000001,-0.00135938999999969,0.000521870000000455,-0.000885630000000059,-0.00530488000000052,-0.00581213999999947,-0.01006468,0.0998967300000002,-0.00519039499999955,-0.000797055000000018,0.00136510500000027,-0.00718552000000003,-0.00797486499999994,-0.00133194500000123,-0.0118585800000008
"3",-0.00682139500000009,0.00242494500000057,0.504102644999999,-0.00377924999999979,0.00266537000000021,-0.0141622799999994,-0.00971294999999945,7.51499999995633e-05,-0.00250683000000026,-0.00133569999999859,-0.00203655500000066,0.00589822999999917,0.00805022999999856,0.0146816750000009,0.00227124999999913,-0.00613856500000016,0.0103019750000006,0.00330689000000035,0.00332966499999913,0.00358526500000031,-0.00299828499999953
"4",-0.000342280000000073,0.00164898499999951,-0.00377924999999979,0.485741735000002,-0.00357252000000007,0.000819225000000664,-0.00936342999999906,-0.00282924499999971,0.00609167499999952,-0.00780543000000026,0.00301512500000006,-0.00237905999999944,-0.00343012500000042,-0.00283394499999939,-9.37599999999845e-05,-0.00451481000000025,-0.00463708999999907,0.14338577,-0.00457130500000036,0.00362583999999871,-0.00587501499999975
"5",-0.00461724499999904,-0.000820119999999827,0.00266537000000021,-0.00357252000000007,0.489397959999999,-0.00489756000000047,-0.00822279499999951,0.0125366500000003,-0.00639442000000015,-0.00678194999999956,0.000111460000000723,-0.00608805499999991,-0.0106830450000007,0.00469469500000024,-0.000502170000000097,-0.0011739349999998,0.000988619999999827,-0.00711625499999967,-0.00405335999999975,-0.000615640000000677,0.126552755
"6",0.0028645700000002,0.00254815999999987,-0.0141622799999994,0.000819225000000667,-0.00489756000000048,0.508381355000001,-0.00905360499999928,0.0701304750000004,-0.00778402999999955,-0.00706146999999969,-0.00607634500000057,-0.004747195,0.00415878000000249,0.0771150499999987,-0.00206255499999986,-0.00821768500000084,0.0700126250000017,-0.000847030000000128,-0.00623351999999932,-0.0212974549999999,0.00233048999999948
"7",-0.00781464500000059,0.00569247000000001,-0.00971294999999945,-0.00936342999999906,-0.0082227949999995,-0.00905360499999929,0.500103064999998,-0.00579973999999866,-0.000829974999999588,-0.00792083999999997,0.00283471999999933,-0.00169563499999963,-0.0110211999999991,0.000572740000000593,-0.00193416000000029,0.00115311000000001,-0.00397414499999933,-0.0166648350000001,-0.0109035599999995,-0.0102212649999997,0.0816206150000007
"8",-0.0124239550000003,-0.00135938999999968,7.5149999999563e-05,-0.00282924499999971,0.0125366500000003,0.0701304750000004,-0.00579973999999865,0.500769275,-0.00968029999999868,-0.00838161000000062,0.00238279999999941,-0.00443895000000051,0.00616407000000219,0.157044675000001,-0.00563333499999958,-0.00794784500000031,0.10239449,0.000614370000000046,-0.00138475999999928,-0.0113843500000001,0.00518066000000001
"9",-0.0020216149999994,0.000521870000000462,-0.00250683000000027,0.00609167499999952,-0.00639442000000014,-0.00778402999999955,-0.000829974999999593,-0.00968029999999868,0.494939509999999,-0.0134036899999996,-0.00863461999999939,0.000185145000000492,-0.00279664000000079,-0.0089581549999993,0.0107688999999995,0.00387323499999917,-0.00892424999999953,7.93099999998536e-05,0.0139938649999991,0.00215148500000099,-0.0145969250000002
"10",-0.00175830500000058,-0.000885630000000063,-0.00133569999999858,-0.00780543000000026,-0.00678194999999955,-0.00706146999999969,-0.00792083999999997,-0.00838161000000063,-0.0134036899999996,0.496272335,-0.00348871000000082,0.00676633499999983,-0.00361977499999848,-0.0135210950000005,0.00433428000000007,-0.00370907500000066,-0.00760239000000035,-0.00198606999999931,-0.00399682499999939,0.0572124449999994,-0.00205915000000028
"11",-0.00101806500000115,-0.00530488000000053,-0.00203655500000067,0.00301512500000006,0.000111460000000719,-0.00607634500000057,0.00283471999999933,0.00238279999999941,-0.0086346199999994,-0.00348871000000082,0.498763680000001,0.157646204999999,-0.00963393499999772,-0.00630435500000004,-0.00568803499999879,-0.00753863000000077,-0.00308760000000069,0.00158246500000044,0.00063451000000103,-0.00194841499999877,0.00660222999999978
"12",-0.00356886500000058,-0.00581213999999947,0.00589822999999917,-0.00237905999999943,-0.0060880549999999,-0.004747195,-0.00169563499999963,-0.00443895000000052,0.000185145000000492,0.00676633499999982,0.157646205,0.496070259999998,-0.00907264999999944,-0.0111659649999997,-0.00974097999999913,-0.00890806000000044,0.0982092999999988,0.000118430000000209,-0.00255723999999893,-0.00757222499999957,-0.00793312499999994
"13",0.000952280000000333,-0.01006468,0.00805022999999856,-0.00343012500000042,-0.0106830450000007,0.0041587800000025,-0.0110211999999991,0.00616407000000219,-0.00279664000000079,-0.0036197749999985,-0.00963393499999772,-0.00907264999999944,0.684146924999995,0.00200688500000093,0.209618799999998,-0.00566307000000083,-0.00904357999999816,0.0137029499999989,0.225849019999999,-0.0155929950000006,-0.00491753499999983
"14",0.00088118500000041,0.0998967300000002,0.0146816750000009,-0.0028339449999994,0.00469469500000023,0.0771150499999988,0.000572740000000599,0.157044675000001,-0.00895815499999931,-0.0135210950000004,-0.00630435500000003,-0.0111659649999997,0.00200688500000094,0.500285345,0.0101269300000005,0.0018272450000001,0.106687,-0.00805319500000037,-0.00818943500000041,-0.00450749500000101,0.000310180000000156
"15",0.12543996,-0.00519039499999956,0.00227124999999913,-9.3759999999981e-05,-0.000502170000000101,-0.00206255499999986,-0.0019341600000003,-0.00563333499999957,0.0107688999999995,0.00433428000000007,-0.0056880349999988,-0.00974097999999913,0.209618799999998,0.0101269300000005,0.504116179999999,-0.01261879,-0.00542584999999916,-0.0117631949999992,0.159107304999999,-0.00166592000000013,-0.00399576500000032
"16",-0.00358747499999969,-0.000797055000000012,-0.00613856500000016,-0.00451481000000024,-0.00117393499999979,-0.00821768500000085,0.00115311000000001,-0.00794784500000031,0.00387323499999918,-0.00370907500000066,-0.00753863000000077,-0.00890806000000045,-0.00566307000000084,0.0018272450000001,-0.0126187900000001,0.496871085,8.17700000004963e-05,0.00215687499999971,-0.00923418000000075,-0.0083116550000005,0.000968949999999283
"17",0.0011399000000001,0.00136510500000027,0.0103019750000006,-0.00463708999999906,0.00098861999999982,0.0700126250000017,-0.00397414499999933,0.10239449,-0.00892424999999953,-0.00760239000000036,-0.0030876000000007,0.0982092999999988,-0.00904357999999816,0.106687,-0.00542584999999915,8.17700000005046e-05,0.497714729999998,0.000495069999999225,-0.000231404999998916,-0.00783053999999956,0.00340807000000071
"18",0.00663250500000056,-0.00718552000000004,0.00330689000000035,0.14338577,-0.00711625499999967,-0.000847030000000123,-0.0166648350000001,0.000614370000000029,7.93099999998451e-05,-0.00198606999999932,0.00158246500000044,0.000118430000000213,0.0137029499999989,-0.00805319500000037,-0.0117631949999992,0.00215687499999971,0.000495069999999229,0.494223815000001,0.00669137499999956,0.000456819999998729,-0.00677573499999919
"19",-6.11000000008529e-05,-0.00797486499999994,0.00332966499999913,-0.00457130500000036,-0.00405335999999975,-0.00623351999999932,-0.0109035599999995,-0.00138475999999927,0.0139938649999991,-0.0039968249999994,0.000634510000001025,-0.00255723999999894,0.225849019999999,-0.00818943500000041,0.159107304999999,-0.00923418000000075,-0.000231404999998922,0.00669137499999956,0.494265325,-0.00405258500000028,-0.0059686399999994
