"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
7,40,"OPTIMAL",1.0858645369996,952.068000078201,49,0.850000000000003,-0.233889118554044,1.0858645369996,1.0507811692165
