"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",0.503169804999998,-0.00349448999999917,-0.00331088999999907,-0.00100047999999914,-0.0028311649999985,-0.0106731350000001,-0.00180951499999946,0.000203010000000783,-0.00433602000000011,-0.00141958500000068,-0.00348615000000155,-0.00811456999999892,-0.00433188500000003,-0.0016839450000018,0.14076832,-0.00151632999999975,-0.00885090500000024,-0.00504630000000117,0.00225398500000117,-0.00269561000000184,-0.00645286499999892,-0.00514165499999919,0.00731938000000193,0.00160533499999877,0.00339026499999743,-0.005763955,0.000263320000000005,0.10782102,0.00825130500000133,-0.0111648849999982,0.152213949999999,0.00037807500000033,-0.00392608999999974,-0.00416287000000003
"2",-0.00349448999999917,0.496336090000001,-0.000200070000000582,0.000906424999999132,-0.000794810000000978,-0.00892145500000057,-0.00720141499999998,0.00579341500000046,-0.00173709000000049,-0.00443629500000001,-0.00581017499999862,-0.0111480449999998,-0.00446722499999979,-0.00387289999999894,-0.004512045,-0.00507298500000057,0.00177643500000002,-0.00419610999999889,-0.0105703850000015,-0.00620465499999824,0.000548214999999628,-0.00944112000000065,-0.00714167000000106,0.00306972000000137,0.00445711000000098,-0.00497273999999937,-0.000911150000000522,8.76300000013946e-05,-0.0133796800000005,-0.00142127500000037,-0.0075973049999998,0.00181175500000028,-0.0042453550000001,-0.0136863099999995
"3",-0.00331088999999907,-0.000200070000000592,0.507137330000001,-0.000843974999998785,0.135233759999999,-0.00342573999999964,-0.00275089500000104,-0.000764054999999825,0.0919588650000009,-0.0112548600000001,-0.00263728999999958,-0.00070396000000034,0.00600114500000043,-0.0122090649999988,-0.00147267499999991,-0.00253035999999969,-0.00895841999999949,0.000161200000000962,0.000509569999999746,-0.000146744999999903,0.0183626099999999,-0.0117243950000009,-0.00449066500000112,-0.00766349999999951,-0.00456845999999858,-0.00886026499999995,-0.0177008499999995,-0.00361548999999873,0.00379914499999913,-0.0028468700000001,-0.00114219499999937,0.087037855,-0.0120024450000011,-0.00549719499999971
"4",-0.00100047999999914,0.000906424999999125,-0.000843974999998792,0.49342982,0.00583519499999979,-0.00795031999999948,0.00103646999999988,-0.00452083500000041,-0.00743370499999803,-0.00728150499999949,0.00357709000000111,-0.00579657499999993,0.00285647000000206,0.000509190000001783,-0.00225944000000118,-0.000892070000000444,-0.00639106000000059,-0.00448157000000128,-0.00329624499999888,-0.00491796500000129,-0.0021332399999999,0.00404592499999987,-0.00646068000000001,0.000686070000001545,0.00115641000000237,-0.00471629499999958,-0.0132645899999995,-0.00491890500000068,-0.00538529500000034,-0.00601877500000101,0.00451426999999904,-0.00235417500000057,0.00891878999999947,-0.00420363999999878
"5",-0.0028311649999985,-0.000794810000000984,0.135233759999999,0.00583519499999979,0.50277206,0.00222269000000108,4.38700000003782e-05,-0.00195935500000121,-0.00215669999999865,-0.00611032499999848,-0.00632122499999837,-6.13499999991537e-05,-0.0129607500000006,-0.00769118499999785,-0.00652644500000005,-0.00458060999999898,-0.000331640000000448,-0.00696379000000186,-0.00714983499999935,-0.0028774749999995,-0.00968544000000001,-0.0062095100000009,0.000783925000001055,-0.00629003999999944,0.000299770000001053,0.00352311000000063,-0.00124829999999794,-0.000220484999999788,0.107931185,0.000914469999997782,-0.00781951999999924,0.00791342499999917,-0.0114909750000009,-0.00474082000000049
"6",-0.0106731350000001,-0.00892145500000057,-0.00342573999999964,-0.00795031999999948,0.00222269000000108,0.491535924999998,0.151513785,-0.00171961499999931,-0.0100218899999994,0.00566219500000011,0.00251536500000028,-0.000301065000000668,0.00267103499999983,-0.00342654999999919,-0.00324958000000073,-0.0025815900000003,0.0730320100000005,-0.001236740000001,-0.0100746100000003,-0.0097747800000003,-0.00281839499999912,-0.00464187500000085,-0.00823855499999879,-0.00544497999999941,-0.00325816999999976,-0.00246082499999992,-0.00771347499999947,0.000732879999999445,-0.00604147499999875,0.00250812500000058,-0.00770390000000121,-0.00552384999999998,-0.00414181000000006,0.00134337500000004
"7",-0.00180951499999946,-0.00720141499999997,-0.00275089500000104,0.00103646999999989,4.38700000003789e-05,0.151513785,0.500843934999999,-0.00455047500000022,-0.00240602499999817,-0.00373539000000032,-0.00521520499999867,-0.0125118000000011,-0.00961609500000057,-0.00110837999999899,0.00204597999999934,-0.00559114999999978,0.0796323700000002,-0.0040690650000016,0.00287571499999978,-0.00411016499999926,0.00515609500000018,-0.00232177000000056,-0.00335100999999974,-0.000151024999998175,-0.00241428499999909,0.000420099999999196,0.00568463000000124,0.00552847499999958,-0.00242024000000134,-0.00605698499999974,-0.00527292000000034,-0.0103240050000002,-0.00667220500000011,-0.0128904349999996
"8",0.000203010000000776,0.00579341500000046,-0.000764054999999824,-0.00452083500000041,-0.00195935500000121,-0.0017196149999993,-0.00455047500000022,0.48874971,-0.00962741999999915,-0.00233788499999921,-0.00165664999999952,-0.00915537500000042,0.000156165000001033,-0.00886156499999891,-0.00204534500000005,-0.0080078299999995,0.00897482500000047,-0.00636652499999908,-0.0110099700000001,-0.00795426499999936,-7.16049999996919e-05,-0.00281541999999982,-0.0110745400000003,-0.0184283699999994,-0.00963842499999916,-0.00788220499999886,-0.0131093299999995,-0.00501107500000005,-0.00219966999999996,-0.013061885,0.00194629500000012,-0.00260968500000027,0.000762949999999973,-0.0101504399999999
"9",-0.00433602000000011,-0.00173709000000049,0.0919588650000009,-0.00743370499999804,-0.00215669999999865,-0.0100218899999994,-0.00240602499999817,-0.00962741999999914,0.49718277,0.139279664999999,-0.00241178500000056,0.0055255600000004,0.00275053499999978,-0.00765678500000166,-0.00967956000000034,0.00282441000000017,-0.00670989000000015,0.00801283999999845,-0.00939561499999978,-0.00853818500000104,-0.00193873999999762,-0.00876133000000056,0.000952405000002997,0.00512789499999883,0.00340442999999839,-0.00174216499999986,0.177426280000001,3.36099999981868e-05,0.00518220500000233,0.00262586500000089,-0.00861629000000175,0.100542265000001,-0.0111662050000001,-0.00713189500000093
"10",-0.00141958500000069,-0.00443629499999999,-0.0112548600000001,-0.00728150499999949,-0.00611032499999848,0.00566219500000011,-0.00373539000000031,-0.00233788499999921,0.139279664999999,0.493727090000002,-0.0051139949999993,-0.00500234999999935,0.00549633499999806,-0.00138677000000008,-0.00162829000000246,0.00472919500000015,-0.0031764450000004,-3.02100000017062e-05,-0.0080129499999997,-0.00636342500000098,-0.00673657499999858,-0.0135809500000011,0.00217135000000294,0.00554259000000071,0.00549781000000098,-0.000403910000000926,0.106475439999999,-0.00095269000000122,-0.00236961499999837,0.00140643999999979,-0.00125713000000121,-0.00514260999999879,-0.00969179499999987,-0.00312246999999987
