"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
11,30,"OPTIMAL",1.35728018701877,7.5,36,0.850000000000005,-0.0955869632387305,1.35728018701877,1.34294214253296
