"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"11",0.00229439999999932,-0.00445558500000091,-0.00416963000000024,-0.00958694499999966,-0.00640152000000113,0.000353670000000042,-0.00621857999999855,-0.00249228000000047,-0.00146767499999931,0.141098064999999,0.488741185,-0.00590050500000066,-0.00754448499999926,-0.0056645949999998,-0.0102207999999996,0.0158062950000005,0.00335387500000123,-0.00782248500000019,-0.000597945000000142,-0.00325395499999981,-0.00246896999999871,0.0116765049999991,-0.00140904500000028,-0.00654740499999945,0.00011188999999947,-0.00579042999999903,-0.00806441500000015,-0.0112166850000003,-0.00180113999999906,-0.00797333500000055,-0.00275211000000022,-5.10750000001668e-05,-0.00543362000000001,-0.0138220999999999,-0.0073595050000012,-0.00160806500000052,0.00569462500000098,-0.00622351999999983,-0.0126977800000002,0.00425715000000059,0.0868792,-0.00306743999999947,-0.00809133000000069,-0.00123025499999984,0.15700603,-0.0119980649999992,-0.000395795000000611,-0.00174048499999934,0.0763985099999987,-0.00461415999999973,0.0129187649999993,-0.00948172000000057,-0.00955313500000016,-0.00360110000000052,-0.00122732499999949
"12",-0.0117776050000001,-0.000272389999999937,-0.00053581000000011,-0.00676688000000054,0.00387035499999939,-0.00359732500000036,-0.00874745999999919,-0.010018545,0.00037733500000069,-0.0129489300000007,-0.00590050500000066,0.50518302,-0.00314375000000031,0.0199782149999999,-0.00484144999999978,-0.00908840500000059,0.0248613099999997,-0.0115944099999995,0.000763439999998423,-0.00312162500000013,-0.00760596999999947,-0.00148975499999957,-0.00788262500000007,-0.00783495500000071,-0.00124143999999954,-0.000623920000000231,-0.01167073,-0.0126197350000012,0.023187295000001,-0.0120444049999996,-0.00789607500000079,-0.00211157500000108,-0.00335346500000104,-0.0138950949999995,0.00457563500000071,-0.0139437499999999,0.0039732199999996,-0.0142870650000003,-0.00770405500000018,0.0290727450000004,-0.00277309500000014,0.000956739999999498,-0.00382347499999937,-0.00589599500000032,-0.0102525750000005,0.00243141000000044,-0.00913403000000045,-0.0039792450000003,-0.0100803050000012,0.00463362000000025,0.00177986499999964,-0.00658599500000032,0.000590340000000462,-0.000860920000000312,-0.00401148000000078
"13",0.00775514999999859,0.00281906500000011,-0.00195643999999884,-0.00304059499999855,-0.011155480000001,0.00778227499999921,-0.00306634500000019,-0.00718494499999767,0.000629444999999392,-0.0046313750000019,-0.00754448499999927,-0.0031437500000003,0.494478485000001,-0.00965330999999927,-0.0087247299999995,0.00245665499999988,-0.0130595900000005,-0.00743892999999996,0.0238934500000001,-0.00568253499999921,-0.00359076999999969,-0.00859039000000002,-0.00708308999999907,-0.0117758149999986,-0.00333807999999983,0.00685115500000028,-0.000910175000000272,0.00131595499999953,-0.00330917499999935,9.50399999997038e-05,0.0110441299999986,0.000942860000000672,0.0013506749999999,-0.00361112000000063,0.116424725,-0.003744295000001,-0.00720260499999957,-0.00673581000000062,-0.000964185000000598,-0.00745033499999925,0.00336877499999999,-0.00701770000000044,-0.0088479,-0.0120352749999995,-0.00741259000000013,-0.00740099000000052,-0.0112124600000005,-0.00608040500000026,-0.00790036000000049,-0.00493475999999978,0.127244209999998,0.147771094999998,0.132049450000001,-0.00271025000000095,-0.00506393499999971
"14",0.00210909499999952,0.11808728,-0.00169530000000126,-0.0181298500000009,-0.00735830999999974,-0.0127528699999985,-0.00366915500000036,-0.0114980100000021,-0.0082922250000004,-0.0018461049999993,-0.0056645949999998,0.0199782149999999,-0.00965330999999928,0.486939425,0.00666411000000009,-0.00606252000000095,0.152150729999999,-0.00730693499999927,-0.00363370499999962,0.00203089500000029,-0.00814800499999977,-0.0035036749999996,-0.01164399,-0.00360107999999997,-0.00627925999999927,-0.00218883000000072,0.00070117500000042,-0.010223785,0.102361955,-0.00893722499999874,-0.004373895000001,-0.0081668900000003,-0.00521772499999943,-0.0107277699999996,-0.012361759999999,-0.0065898449999992,0.00446330999999965,-0.00928146999999977,-0.00453073,0.0963076999999989,0.00193861499999986,0.0004979500000004,-0.00686237499999926,-0.0017320849999996,-0.00386214999999957,-0.0060977400000002,-0.00607112999999981,0.0108638649999995,-0.00670074499999913,-0.0134348199999998,-0.0116684549999989,-0.000257019999998855,0.127528989999999,-0.00391258500000036,-0.00410488999999996
"15",-0.00807668999999978,-0.00447981000000011,0.00570274999999937,0.1538244,0.0899891800000006,0.00085560500000064,-0.00753871499999908,-0.00467002500000024,-0.0101028350000003,-0.00635737999999956,-0.0102207999999996,-0.00484144999999977,-0.00872472999999951,0.00666411000000009,0.493865644999999,0.110242535,0.00562664000000075,-0.00763313999999985,-0.00432920499999945,0.170844864999998,-0.0047917199999998,-0.0041667800000018,-0.00321853500000112,0.172879925000001,-0.0010917500000018,-0.00214451500000024,0.181134389999999,-0.00547473999999883,0.0058094749999986,-0.00380903500000089,-0.008082269999999,-0.0104407699999994,-0.00327839000000032,0.00879968999999988,0.00199696999999996,-0.00496734999999822,-0.0040156900000007,0.0414208250000003,0.00071142999999982,-0.00985781500000075,-0.0135713949999981,-0.0145893550000011,0.00724091499999877,-0.00789930499999976,0.00221884499999938,0.190106405,-0.00500742499999977,0.00031791500000043,-0.0033928649999984,-0.00502936999999993,-0.0103142999999994,-0.00656491499999889,-0.00730769500000071,-0.0154823499999998,-0.000925840000000254
"16",-0.00412728999999942,-0.00846453000000036,-0.0074826949999996,-0.0013305850000008,-0.0114695799999999,-0.00107577999999957,-0.00394184500000078,-0.000464785000000911,0.000542674999999887,0.00128842500000051,0.0158062950000005,-0.00908840500000059,0.00245665499999988,-0.00606252000000095,0.110242535,0.505043465,0.00671583499999933,-0.00836395999999983,-0.0100388700000001,0.127719749999999,-0.00180665500000084,0.00138833500000102,-0.00402739999999915,-0.0100287250000006,-0.00623748000000013,-0.00856145500000031,0.0540299050000004,-0.00480458999999994,-0.00235808000000034,-0.00694510499999978,-0.00550810000000047,0.0065355149999995,-0.00323264000000001,0.00204842000000036,-0.00130174000000029,-0.0100716499999992,-0.0050955100000005,-0.0111539449999991,0.00300216500000009,-0.00806885000000081,-0.00384829999999976,-0.00964670499999967,-0.00485765499999989,-0.013283570000001,0.0109969499999996,-0.00250403000000069,-0.0109254199999998,0.00335169499999936,0.0193990900000008,-0.00521813500000039,-0.0154234449999994,-0.00938590999999848,-0.0029621349999999,0.128884035,0.004153024999999
"17",-0.00499221000000122,0.0168249500000001,-0.0026821399999991,-0.00873910999999988,-0.000409675000000632,-0.00140354499999844,0.103548525,-0.00971882000000226,-0.00102778999999925,-0.00668194000000089,0.00335387500000124,0.0248613099999997,-0.0130595900000004,0.152150729999999,0.00562664000000075,0.00671583499999934,0.493587044999998,-0.00320409500000086,-0.00867956499999849,0.00286637999999974,-0.00627319999999843,-0.00571716500000132,-0.00567178500000037,-0.00484702499999951,-0.00698569999999918,-0.0111861649999989,0.00361211500000037,-0.00699369000000008,0.115528385,-0.00775973000000032,-0.0116143350000005,-0.00794221000000024,-0.0127030900000012,-0.0113411649999989,-0.00481128500000115,-0.00516944499999904,-0.00460525999999954,-0.00659572500000077,-0.012448690000001,0.119682039999999,-0.00289723499999786,0.00252502500000009,-0.0104592799999998,-0.00634876999999939,0.00300111500000046,-0.014407844999999,-0.0108177900000012,-0.0140617949999999,-0.00202778499999991,-0.00792361499999841,-0.0106802749999993,-0.00406142499999927,0.00506483000000043,-0.00470849000000018,-0.00443429000000028
"18",0.008435565,-0.012044229999999,-0.0029001400000002,-0.00932491499999981,-0.00785927499999994,-0.00297996499999972,-0.00272727000000095,-0.00589111499999942,-0.00386672500000021,0.000154704999999954,-0.00782248500000019,-0.0115944099999995,-0.00743892999999995,-0.00730693499999927,-0.00763313999999985,-0.00836395999999984,-0.00320409500000086,0.497382730000003,-0.00235200999999982,-0.00802261500000018,-0.00250446500000017,-0.00300018499999927,-0.00840308999999896,-0.00646854999999939,0.0098780850000003,0.00287500999999992,0.0119015050000007,0.0028774900000003,0.01100813,-0.00663865999999943,0.00106782499999918,-0.00555776999999941,0.0871303900000005,0.00140907500000031,0.00373680000000051,-0.0130690950000011,-0.00646596000000038,-0.0106464700000006,-0.00626723499999953,-0.00277954000000015,-0.00655582000000091,-0.00506411000000036,0.00255244500000108,0.00604127500000105,-0.00187007500000073,-0.0110328600000007,-0.000657624999999772,-0.00917466999999978,-0.00324102499999978,-0.00880902999999981,-0.0132642900000009,-0.00336843500000078,-0.00485794499999981,-0.00196202499999994,-0.0092772899999992
"19",0.18800783,-0.0124514750000014,-0.000154759999999409,-0.0104224499999997,-0.0159971350000004,0.0408040599999991,-0.00175974000000034,-0.00656441999999936,0.000940840000000007,-0.00277446000000075,-0.00059794500000015,0.000763439999998427,0.0238934500000001,-0.00363370499999963,-0.00432920499999944,-0.0100388700000001,-0.00867956499999848,-0.00235200999999981,0.500752379999999,-0.00255629500000022,0.00397017999999875,-0.0128491650000003,-0.00869309000000003,-0.0077897550000008,0.0122825249999999,0.139588080000001,0.00310625000000042,-0.00820949000000076,-0.00326261999999928,-0.0140371400000013,0.190447005,0.0050488100000003,-0.0117884600000002,-0.00587754500000081,0.0261723500000013,-0.00816283500000098,-0.00849808500000008,-0.00904281000000013,-0.000129820000001116,-0.00406756999999948,-0.00173242000000092,0.00252869499999972,-0.0105423899999994,-0.00328718000000157,0.00347452499999935,-0.00937780500000124,-0.0112452050000006,-0.00928641000000044,-0.000254175000000812,-0.00793348500000025,-0.00583885500000126,-0.00676214500000105,0.00637992500000035,-0.000294519999999937,-0.00945680000000085
"20",-0.00852919500000031,0.00799932499999946,0.00300909500000057,-0.00314678000000024,0.000160360000000233,0.00521319499999972,-0.000776719999999487,-0.00666172999999874,0.0419942899999996,0.00818935500000103,-0.00325395499999982,-0.00312162500000012,-0.00568253499999922,0.00203089500000028,0.170844864999998,0.127719749999999,0.00286637999999973,-0.00802261500000019,-0.00255629500000022,0.4923856,-0.000397165000000275,-0.00994638999999971,0.0698508349999995,0.00452228000000101,-0.0030613950000005,-0.00404195500000086,0.121805319999999,-0.000777899999999192,0.00204632500000064,0.141289510000001,-0.00220208000000049,-0.00503950999999991,-9.40900000009835e-05,0.00287440999999919,-0.00909142499999957,0.00205552500000032,-0.00654872999999987,0.13258239,0.00301458499999954,-0.00950499500000044,0.00438612500000107,-0.00503795500000035,0.00478659499999956,-0.000433580000000643,-0.00237069999999982,-0.00321981500000008,-0.00274769000000051,0.00133920500000066,0.000467485000000291,0.0774946299999997,-0.00810517000000019,-0.00370934500000029,-0.00469082500000004,-0.00236185500000088,0.00248459499999873
