"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"11",0.127484109999999,-0.00343460000000075,-0.00781113500000077,0.142841169999999,0.0389941949999989,-0.00785650499999979,4.06599999988138e-05,0.00293120500000098,-0.00281711000000003,-0.00274688999999962,0.498816189999999,0.00331222499999983,0.00601704500000113,0.00100102999999985,-0.00341837499999957,0.0671177199999993,-0.00305068999999979,-0.0100755250000005,0.0765022400000003,-0.00449572000000058,-0.00854049000000061,-0.00431309499999934,-0.0170939349999998,-0.00957589500000058,-0.00809642000000083,-0.00314635000000093,-0.00741859500000099,-0.0039985999999989
"12",-0.00475533499999995,-0.0146892050000012,-0.00726331000000074,-0.00348037500000188,-0.00423804000000009,-0.00402523000000038,-0.00394556000000009,-0.00128454500000094,-0.0101168900000013,-0.00582647999999913,0.00331222499999982,0.488861145000001,-0.00333754999999944,-0.000839255000000834,0.0897786099999993,-0.0079127900000009,-0.00952496999999982,-0.00387038500000033,-0.00832997500000049,-0.00176284500000018,0.0280449349999997,0.0217648749999986,0.000365059999998801,0.125262289999999,0.00229547500000041,0.0011147199999993,0.0994716599999981,0.00499264500000072
"13",-0.0114553100000009,0.00482225500000032,0.00191226000000046,-0.00515225500000051,-0.00584016999999916,-0.00637358500000054,6.56950000002653e-05,0.0221209349999999,0.00599386500000113,-0.0122708300000006,0.00601704500000113,-0.00333754999999944,0.490910060000001,0.0214739949999988,-0.00256959000000049,0.049685865,-0.00477783500000095,-0.00959603500000024,-0.0134654199999989,5.94500000002842e-05,0.00904055000000026,0.0164032199999985,-0.00969360499999929,0.00201549499999961,-0.00955081499999882,-0.00902043500000049,-0.00142204999999975,-0.00137713999999964
"14",0.00343548500000173,0.14739285,0.00774206500000098,-0.00486241999999931,-0.00135410500000019,-0.00854931999999999,-0.000280430000001015,0.215725975000001,-0.0024192099999994,-0.00139649999999893,0.00100102999999985,-0.000839255000000832,0.0214739949999988,0.494621634999999,-0.00286438000000051,0.0154079200000012,-0.0169992249999998,0.000774115000000237,-0.000665249999999785,0.0020813149999996,-0.00696663499999956,-0.00405436499999953,-0.00187787999999967,-0.000191065000000395,-0.0072429050000012,-0.00120326499999969,-0.00262964499999974,0.11872732
"15",-0.0180141450000002,-0.00401434500000054,-0.01172244,-0.00434625000000085,-0.00354993000000079,0.00727835500000024,0.00495935999999893,-0.00227662500000032,-0.00845648999999887,0.00464666499999827,-0.00341837499999957,0.0897786099999993,-0.00256959000000048,-0.0028643800000005,0.500907810000003,-0.0104854599999999,0.000567325000000102,0.00744568999999926,-0.0070838049999996,0.00327266500000082,-0.00950983000000088,-0.00857084999999914,-0.00190985499999975,0.00213668500000043,0.0108687199999995,-0.00633644499999918,-0.00683959500000011,0.0022423400000002
"16",-0.0145364449999987,0.0276953149999999,-0.0140719250000002,-0.00373143999999921,0.129016415,-0.00498236000000037,0.000290109999999782,0.0236049900000008,-0.00706961500000087,0.0037399700000006,0.0671177199999993,-0.0079127900000009,0.049685865,0.0154079200000012,-0.0104854599999999,0.50101735,0.00108286000000052,-0.00237845499999994,-0.00992549499999915,-0.00212854000000038,0.00277834499999818,-0.00164429499999973,0.00263276999999929,0.00463923499999941,-0.0056893700000009,-0.00927524499999976,-0.00253935000000021,-0.00489349999999877
"17",-0.0125133549999998,-0.00101394499999856,-0.00153639500000028,-0.0123552799999994,-0.00345911500000039,-0.00671640499999877,0.00301243999999958,-0.0138062099999999,-0.0107210600000004,-0.0024460250000007,-0.00305068999999979,-0.00952496999999983,-0.00477783500000096,-0.0169992249999998,0.000567325000000104,0.00108286000000052,0.490871495000001,-0.00400145500000033,-0.00331025499999859,0.00468116999999918,-0.000754105000000726,-0.00687055500000011,0.00118287000000045,-0.00705640999999979,0.127676345,-0.0101901199999998,-0.00588694000000039,-0.0145601449999998
"18",0.00294947000000065,-0.00453402499999952,0.00191332000000008,-0.000445270000000254,0.143772170000001,0.00597824499999982,-0.00288309499999931,-0.00873938499999917,-0.00883799000000131,0.00395444000000032,-0.0100755250000005,-0.00387038500000033,-0.00959603500000024,0.000774115000000241,0.00744568999999924,-0.00237845499999994,-0.00400145500000032,0.487756375000001,-0.00602912499999921,-0.00191513500000006,-0.00150840000000017,0.000320629999999038,-0.0074175950000009,-0.0107194900000006,-0.00726904999999889,-0.000502610000000428,-0.000445639999999546,8.28149999998651e-05
"19",0.157735259999999,-0.00348550999999962,-0.00651219499999973,0.0852943399999999,0.00283020500000019,-0.0153468499999991,0.00639033500000054,-0.00431641499999899,0.00882967999999969,0.00526618499999891,0.0765022400000003,-0.00832997500000049,-0.0134654199999989,-0.000665249999999784,-0.0070838049999996,-0.00992549499999915,-0.00331025499999859,-0.00602912499999921,0.501628035,-0.00642279999999998,0.00284966999999988,-0.0158450849999994,0.00187668499999903,-0.00912627000000002,-0.0015722699999996,-0.00310728000000111,-0.00821811500000064,0.00935914000000026
"20",-0.0116630350000006,-0.00154286000000025,-0.00544036000000076,-0.00849646999999921,0.00212482500000035,0.00345730500000111,0.0899468550000013,-0.000341834999999551,-0.00319422499999889,-0.00503838000000047,-0.00449572000000058,-0.00176284500000019,5.94500000002826e-05,0.00208131499999961,0.00327266500000082,-0.00212854000000038,0.00468116999999918,-0.00191513500000006,-0.00642279999999997,0.498657385,-0.0117398249999997,-0.0134356949999987,0.0152002699999992,0.00567230000000023,0.00598870999999984,-0.00275926999999985,-0.00384843500000044,0.00239657999999918
